Year,Team,OFF EFF,DEF EFF,OFF FGP,DEF FGP,OFF TOP,DEF TOP,OFF RP,DEF RP,OFF FTR,DEF FTR,OFF FTP,DEF FTP,OFF 2PP,DEF 2PP,OFF 3PP,DEF 3PP
2011,Siena,99.6,103.4,45.7,48.7,20.8,18.8,37.1,32.1,33.5,31.2,67.9,70.5,44.2,48.1,33.4,33.4
2011,Southeastern Louisiana,99.6,107.7,46.8,51.1,19.3,20.6,31.4,34.0,37.4,40.8,72.4,67.5,46.1,49.8,32.1,36.4
2011,Arkansas St.,99.6,104.3,47.0,48.7,20.2,19.6,35.1,30.1,42.7,40.2,70.8,69.8,46.3,46.5,32.5,35.7
2011,Western Carolina,99.5,99.3,47.5,50.0,20.0,22.4,33.5,31.5,30.6,48.4,65.9,67.9,46.2,51.3,33.7,31.3
2011,Denver,99.4,102.5,54.2,50.4,20.8,23.4,20.0,31.6,38.1,62.3,72.5,69.1,49.5,47.1,40.1,40.9
2011,Saint Louis,99.3,95.5,48.8,47.5,20.8,21.5,28.5,30.5,32.7,40.6,65.9,72.9,48.8,46.2,32.4,34.5
2011,Montana St.,99.3,108.3,47.2,51.2,18.5,19.9,31.0,33.2,36.1,39.2,65.0,67.7,45.6,48.6,32.9,38.0
2011,Army,99.3,109.5,49.5,51.5,20.5,19.9,29.3,31.3,29.9,41.5,71.8,69.3,45.1,49.6,37.0,36.5
2011,Wagner,99.3,106.1,49.8,47.5,22.2,22.2,25.1,35.7,41.2,62.2,77.2,71.4,46.8,45.4,37.1,35.4
2011,Bryant,99.3,115.1,49.0,53.5,20.3,17.9,28.8,34.6,31.7,35.4,65.2,71.7,45.4,50.5,36.4,39.1
2011,North Florida,99.3,104.8,49.4,48.2,24.4,21.4,31.3,40.5,42.5,39.4,66.1,66.8,49.3,48.2,33.0,32.2
2011,Yale,99.2,102.1,49.4,47.0,20.3,17.5,27.2,28.8,39.6,36.2,73.4,70.4,48.5,45.0,34.2,34.8
2011,Drexel,99.1,92.4,45.8,43.8,18.8,15.8,37.6,23.6,40.2,37.6,61.6,68.7,45.7,44.2,31.0,28.5
2011,Wyoming,99.1,102.9,46.9,52.9,21.1,21.6,28.5,33.3,41.2,33.5,66.9,70.8,49.3,50.5,28.0,38.1
2011,Louisiana Lafayette,99.0,104.0,47.9,48.7,21.8,20.4,35.4,31.7,44.2,46.5,67.5,70.5,46.5,47.5,34.6,34.3
2011,Idaho St.,98.7,111.3,44.6,52.7,19.8,18.8,33.5,35.0,41.0,41.5,70.4,70.8,44.4,50.0,30.2,38.4
2011,North Carolina A&T,98.7,113.0,48.3,49.4,21.0,19.1,31.3,38.4,42.9,27.3,67.4,73.2,47.3,47.3,33.3,34.9
2011,Delaware St.,98.3,113.8,48.5,54.2,17.8,24.5,26.9,43.3,27.6,34.6,72.5,67.2,47.0,54.3,34.1,35.9
2011,St. Francis PA,98.3,111.5,48.4,53.1,22.8,20.2,29.6,34.4,36.3,43.2,72.7,65.3,47.7,50.8,33.3,38.8
2011,Fairfield,98.3,92.9,47.2,44.6,21.0,24.1,35.0,31.7,38.9,31.5,65.4,64.4,47.9,43.3,30.0,32.0
2011,Sacred Heart,98.3,108.2,48.2,51.0,22.9,22.0,33.1,33.8,37.6,40.2,70.2,69.7,46.6,50.9,34.5,34.1
2011,Southern Illinois,98.2,100.0,47.1,48.8,22.2,19.2,30.4,28.2,38.4,42.4,69.2,71.3,46.6,46.3,32.1,36.5
2011,Kennesaw St.,98.1,114.9,46.4,52.0,21.3,17.6,33.8,38.1,35.2,32.5,64.9,66.3,46.6,50.7,30.6,36.8
2011,St. Francis NY,98.0,102.0,46.1,49.2,19.7,24.6,32.2,35.8,40.1,45.5,66.2,68.2,45.8,49.5,31.1,32.4
2011,Jacksonville,98.0,98.5,45.6,46.9,21.4,23.2,36.4,31.7,38.6,45.7,67.3,67.1,45.4,46.6,30.9,31.6
2011,Fordham,97.9,109.4,45.2,49.5,20.7,15.5,34.2,33.7,30.7,35.6,63.1,68.2,42.6,48.1,33.6,34.8
2011,Massachusetts,97.9,99.0,44.4,46.7,20.1,19.9,34.8,33.8,37.3,41.8,66.1,67.9,45.2,45.1,28.6,33.0
2011,Norfolk St.,97.8,110.7,48.6,48.5,22.6,18.3,32.2,33.6,41.0,47.8,67.8,70.1,49.8,46.0,30.7,36.4
2011,Illinois St.,97.8,101.7,47.3,49.0,21.2,18.4,30.7,28.1,33.6,34.6,70.8,69.2,47.6,46.7,31.0,35.5
2011,Cal Poly,97.7,98.1,45.5,45.1,18.9,21.6,32.0,31.6,37.0,42.4,67.0,70.9,44.1,45.6,31.7,29.3
2011,Tennessee Martin,97.7,110.2,47.4,52.7,21.7,20.9,29.3,35.6,40.1,38.4,74.3,68.6,46.2,53.9,33.4,32.9
2011,Campbell,97.6,105.7,48.5,49.5,22.0,22.2,34.4,34.4,41.3,51.3,64.5,69.5,47.6,45.8,34.9,37.6
2011,Bowling Green,97.6,104.3,47.0,50.9,20.4,22.7,30.3,33.2,30.7,38.6,64.1,67.0,48.2,49.9,29.3,35.2
2011,Troy,97.5,107.1,47.3,52.1,19.7,19.5,30.3,31.8,29.2,36.5,66.4,69.9,44.8,49.9,33.8,37.0
2011,Chattanooga,97.5,107.4,48.3,53.4,21.2,17.9,30.4,26.1,41.3,33.2,64.8,69.0,48.6,53.5,31.9,35.6
2011,Binghamton,97.5,112.5,46.8,51.5,19.9,17.8,30.0,37.3,28.3,29.3,70.1,69.6,42.6,48.6,35.4,38.1
2011,Northern Illinois,97.5,109.0,47.1,50.0,20.5,16.7,30.9,29.7,38.5,43.0,69.6,67.7,46.6,48.8,32.2,35.0
2011,Nicholls St.,97.3,103.6,48.8,51.1,19.8,24.6,27.0,33.0,37.4,46.6,69.8,71.6,49.2,51.3,32.2,33.7
2011,Stephen F. Austin,97.2,99.4,48.6,48.6,22.7,23.4,36.7,27.5,34.8,35.2,71.5,66.7,49.0,50.7,31.4,29.3
2011,UC Riverside,97.2,108.4,46.5,51.8,20.7,19.6,32.9,32.6,32.9,39.7,68.1,71.1,44.2,47.7,35.2,38.4
2011,Coppin St.,97.2,108.3,49.1,49.7,18.8,20.8,30.8,35.1,32.0,35.8,71.7,67.2,46.0,48.6,36.3,34.3
2011,Stetson,97.2,109.7,48.0,51.5,23.7,21.5,33.6,36.5,41.2,45.2,62.2,69.4,49.1,49.1,30.5,36.8
2011,Manhattan,97.1,110.4,43.8,51.3,21.0,19.0,33.7,37.2,33.7,34.7,69.9,65.3,43.5,47.5,29.9,38.5
2011,Middle Tennessee,97.1,99.9,47.4,49.1,22.4,24.3,34.6,31.1,48.2,57.5,71.1,68.9,45.9,47.1,34.2,35.2
2011,Liberty,97.0,105.1,47.1,49.4,22.8,20.3,37.8,31.4,35.7,35.3,68.3,61.9,46.5,49.1,32.3,33.4
2011,Cal St. Bakersfield,97.0,110.3,45.0,53.0,19.4,19.8,31.8,35.9,36.0,39.6,68.9,73.3,42.7,53.4,33.2,34.6
2011,Colgate,97.0,111.6,46.9,51.4,23.0,16.8,31.5,30.8,37.5,44.7,68.2,74.3,45.5,51.8,33.5,33.8
2011,North Carolina Central,97.0,111.6,49.8,51.1,22.9,21.8,29.2,35.0,37.6,42.9,71.2,71.9,48.1,52.6,35.2,32.2
2011,LSU,96.9,99.0,45.0,46.4,21.7,20.0,32.1,35.0,37.6,40.0,66.5,70.6,44.2,45.3,31.2,32.8
2011,Auburn,96.6,101.8,43.9,49.8,21.5,22.8,33.8,33.6,39.4,45.5,65.3,67.8,42.2,49.5,32.1,33.5
2011,Southeast Missouri St.,96.5,109.8,47.8,49.0,21.5,17.4,30.5,31.3,47.5,43.8,61.7,71.9,47.0,48.3,33.2,33.7
2011,Samford,96.5,110.8,51.9,51.0,21.5,20.5,19.9,37.3,35.8,33.1,67.8,70.5,51.3,48.1,35.0,37.0
2011,Jacksonville St.,96.5,108.1,47.9,51.9,22.4,23.8,31.5,35.8,33.8,49.5,64.9,72.0,44.8,51.3,36.5,35.5
2011,Illinois Chicago,96.5,104.0,46.4,50.6,24.3,17.9,35.8,31.5,30.7,35.4,67.1,67.5,46.3,48.9,30.9,36.4
2011,UT Arlington,96.4,105.0,50.2,48.7,24.9,22.4,32.3,34.5,33.2,46.8,69.0,67.2,49.4,47.3,34.4,33.9
2011,Winthrop,95.3,102.4,44.8,48.1,18.8,21.1,32.5,31.2,36.6,39.4,64.0,69.1,44.6,46.3,30.2,34.4
2011,UMBC,95.0,119.7,45.3,55.1,19.3,18.5,29.5,34.5,27.9,43.4,70.7,71.5,43.3,53.2,33.1,38.5
2011,Jackson St.,95.0,107.7,47.0,50.1,22.7,25.1,34.4,29.6,42.5,53.0,64.5,65.4,45.5,48.4,33.4,35.6
2011,Saint Peter's ,94.9,92.2,45.5,42.4,22.9,21.6,32.1,34.3,38.9,42.1,64.4,65.5,42.7,40.7,34.4,30.6
2011,Georgia St.,94.9,99.5,47.5,46.3,23.0,20.8,35.8,31.5,32.8,50.6,59.4,71.0,45.4,44.5,35.0,33.0
2011,High Point,94.7,109.9,46.2,51.4,22.2,21.3,31.6,34.8,38.3,48.7,67.1,70.7,43.7,51.7,34.7,33.8
2011,Marist,94.7,110.9,44.1,49.6,21.9,16.4,27.8,33.7,36.3,37.6,71.2,70.3,42.6,48.5,31.1,34.4
2011,Morgan St.,94.6,101.3,45.6,47.5,22.2,21.1,36.7,31.0,45.4,43.9,68.1,69.3,46.0,47.3,29.6,32.1
2011,UT Rio Grande Valley,94.5,114.7,48.4,55.1,23.0,21.1,28.9,32.1,42.7,46.5,66.8,70.2,43.7,51.9,37.3,41.1
2011,Mount St. Mary's,94.5,103.5,46.4,47.4,22.6,20.6,29.1,36.1,36.8,38.5,68.0,67.4,45.6,46.8,32.5,32.6
2011,Florida Gulf Coast,94.5,104.9,45.4,52.2,23.8,21.5,35.4,32.7,42.6,35.3,65.1,67.1,43.5,50.1,33.0,36.9
2011,Texas A&M Corpus Chris,94.5,108.9,47.0,51.6,26.2,19.1,33.7,33.9,40.5,35.9,64.6,72.2,48.8,51.9,28.7,33.9
2011,Fairleigh Dickinson,94.5,109.5,44.4,49.3,22.1,16.2,33.4,32.3,39.4,37.9,67.5,69.1,42.9,46.6,32.1,36.7
2011,Stony Brook,94.4,98.3,44.1,45.3,19.2,21.0,31.5,31.7,30.9,34.7,65.2,70.7,40.3,44.7,33.9,30.8
2011,Monmouth,94.3,105.3,46.5,49.2,22.5,20.9,31.3,33.3,37.9,32.9,63.9,67.4,45.3,46.2,32.5,35.5
2011,Louisiana Monroe,94.3,113.5,46.3,54.6,22.6,19.6,32.5,31.8,33.7,41.3,64.3,69.8,45.5,52.5,32.1,38.8
2011,Hampton ,94.2,99.3,45.9,43.1,18.0,22.8,29.3,35.9,41.3,36.3,64.5,67.2,44.8,41.0,32.1,31.8
2011,Seattle,94.1,101.4,44.6,51.1,23.4,23.6,35.7,32.5,35.8,46.8,65.7,72.2,44.2,50.9,30.3,34.4
2011,Gardner Webb,94.0,104.9,46.9,51.5,22.6,21.4,30.7,29.1,31.4,39.5,64.2,72.1,45.6,48.8,32.8,38.0
2011,Mississippi Valley St.,94.0,108.1,46.0,48.5,23.4,20.4,31.8,30.7,38.8,47.2,66.5,69.6,44.7,48.8,32.4,32.0
2011,Hartford,93.8,103.1,45.8,51.3,19.3,25.1,27.6,33.0,23.5,38.8,60.0,72.1,45.9,48.8,30.5,36.5
2011,Louisiana Tech,93.7,101.3,47.2,49.0,24.4,19.7,31.5,28.1,36.3,42.8,65.2,69.9,46.1,48.8,32.9,32.9
2011,San Diego,93.6,103.9,46.5,50.9,22.7,20.0,25.7,36.8,36.6,43.3,66.9,71.8,46.2,51.5,31.5,32.9
2011,Sacramento St.,93.3,109.7,44.4,51.1,22.4,17.7,33.4,32.9,37.7,36.7,68.8,67.3,43.8,49.2,30.4,36.2
2011,North Dakota,93.2,105.3,47.6,49.2,20.6,19.7,28.6,28.3,42.9,42.2,66.4,69.8,45.9,47.5,33.9,35.3
2011,South Carolina St.,93.1,110.0,46.6,51.3,24.4,20.6,35.8,36.1,32.8,44.7,66.9,69.9,46.1,50.8,31.7,34.8
2011,Eastern Illinois,93.0,106.6,45.7,49.3,22.1,19.0,32.0,31.0,33.3,38.8,71.7,69.1,44.9,46.4,32.1,36.1
2011,NJIT,92.7,106.7,47.9,49.7,19.1,19.3,28.9,28.5,33.2,46.6,62.1,69.6,45.1,47.8,35.5,35.5
2011,Alabama St. ,92.6,106.7,44.2,46.7,23.4,23.3,35.9,33.3,45.7,52.8,61.2,69.1,44.5,43.8,29.1,35.7
2011,Navy,92.6,102.2,46.3,51.1,20.4,25.3,22.3,33.9,38.7,41.7,71.2,70.4,47.5,50.7,29.9,34.6
2011,Dartmouth,92.4,107.6,44.2,52.1,20.6,21.2,26.5,35.5,29.5,36.5,69.7,70.3,42.2,50.1,32.6,37.0
2011,USC Upstate,92.2,107.5,43.6,52.1,22.4,20.1,32.7,34.6,28.0,39.0,60.0,66.9,43.5,52.1,29.1,34.7
2011,Central Michigan,92.2,101.4,43.2,50.4,21.0,22.4,32.3,30.1,33.1,52.9,63.0,66.3,40.7,48.8,33.3,36.7
2011,Houston Christian,92.0,113.8,45.2,52.6,22.3,22.2,31.0,38.0,41.6,47.6,67.8,64.5,43.4,52.0,33.1,35.9
2011,Niagara,91.6,104.9,42.1,49.2,20.4,22.6,29.7,38.8,39.6,38.4,66.0,67.6,42.6,48.8,27.5,33.3
2011,New Hampshire,91.6,102.5,42.9,46.3,19.2,19.0,31.7,31.3,34.1,37.7,61.0,67.3,42.7,44.5,28.9,33.4
2011,Maryland Eastern Shore,91.5,113.2,44.2,53.3,20.2,20.6,32.3,36.3,33.7,46.6,64.1,68.4,44.9,53.4,28.3,35.4
2011,Texas Southern,91.3,105.1,48.3,47.6,24.1,23.5,30.6,33.6,47.7,39.6,63.2,62.5,50.2,46.8,30.1,32.8
2011,Toledo,91.2,113.5,45.7,53.1,24.8,19.2,28.1,34.8,42.2,33.6,63.3,70.4,44.9,52.8,31.6,35.7
2011,Central Arkansas,90.7,111.3,45.5,56.2,22.2,22.2,29.2,35.8,41.5,40.4,63.3,70.6,44.8,57.0,31.4,36.2
2011,Eastern Michigan,90.5,99.9,44.5,47.6,22.0,20.6,27.1,28.6,35.8,44.2,62.2,70.0,42.4,46.9,31.8,32.8
2011,Georgia Southern,90.1,108.0,47.9,55.5,25.7,22.6,30.4,34.6,38.2,49.5,67.8,69.7,47.5,55.5,32.6,37.0
2011,Savannah St.,89.7,100.6,43.8,46.6,22.8,22.5,28.8,34.6,35.1,48.4,66.8,68.6,42.6,44.6,30.5,35.0
2011,Chicago St.,89.5,119.3,43.7,55.4,22.6,17.5,27.8,35.3,36.2,47.2,64.2,68.6,43.3,54.3,29.9,38.2
2011,Arkansas Pine Bluff,89.0,112.6,44.9,52.4,24.2,22.3,26.9,31.5,40.1,55.4,62.7,65.3,41.4,50.8,34.4,37.1
2011,Florida A&M,89.0,106.9,43.7,47.0,23.7,19.9,34.2,36.0,40.9,39.0,61.7,67.1,43.0,45.2,29.9,34.2
2011,Howard,88.8,111.3,42.4,51.8,24.0,20.9,35.2,34.9,42.6,44.9,62.3,64.8,40.5,50.3,31.0,36.3
2011,Alabama A&M,88.5,104.6,43.3,46.5,22.4,23.9,31.0,34.1,40.5,42.0,62.4,61.5,43.7,45.6,28.2,32.4
2011,SIU Edwardsville,88.5,113.5,46.7,53.6,23.7,18.2,22.1,37.0,33.5,44.4,67.3,70.8,45.5,53.1,32.4,36.6
2011,Western Illinois,87.9,107.3,46.4,49.9,21.8,17.8,22.1,30.4,38.1,44.1,65.2,70.1,43.5,48.2,34.9,35.5
2011,Grambling St.,87.8,107.8,42.5,47.8,21.9,21.0,29.3,30.9,38.5,47.4,61.4,63.0,41.6,46.7,29.9,34.1
2011,Radford,86.7,108.2,42.3,51.6,23.8,21.6,30.9,36.5,37.9,40.4,62.0,64.8,40.6,50.2,31.0,36.0
2011,Prairie View A&M,85.2,107.4,41.8,49.0,21.5,19.8,30.2,35.7,32.6,43.6,57.6,61.5,40.7,48.1,29.3,33.9
2011,Centenary,85.1,111.8,44.2,55.1,26.2,20.7,26.5,39.6,47.6,46.3,62.8,67.7,43.1,56.0,31.2,35.6
2011,Alcorn St.,85.0,110.4,40.2,49.1,21.5,19.7,25.6,37.3,46.0,42.8,62.7,65.3,37.8,49.7,32.5,31.8
2011,Southern,82.9,113.8,42.8,49.2,24.7,19.1,28.1,38.8,34.4,36.7,60.5,67.0,42.1,51.1,29.5,30.2
