Nebraska,B10,"100.3
251","95.6
36","46.2
288","46.8
78","19.4
196","20.6
78","26.7
305","30.3
129","36.5
179","38.5
212","70.7
122","69.4
178","48.0
156","44.7
62","28.4
341","33.4
128"
Weber St.,BSky,"100.2
252","106.9
224","48.0
217","50.8
246","20.5
273","16.6
309","28.8
254","30.2
126","46.0
19","31.5
58","74.6
22","71.3
276","45.0
286","49.6
245","34.9
145","35.9
253"
Cal St. Bakersfield,WAC,"100.2
253","107.0
227","46.0
298","48.3
138","20.1
239","19.0
168","33.4
103","26.9
27","37.7
147","48.7
334","72.5
65","69.6
184","45.0
288","44.4
54","32.0
271","36.6
281"
Troy,SB,"100.2
254","110.0
289","48.9
180","50.8
245","21.2
303","19.5
144","31.3
157","33.7
288","38.0
140","28.3
18","66.2
274","70.7
258","48.1
151","51.2
292","33.5
203","33.3
118"
Georgia Southern,SB,"100.2
255","99.3
79","47.3
245","46.2
61","18.3
118","22.0
22","32.6
113","32.2
229","36.2
191","32.7
80","66.1
277","67.8
92","47.5
177","45.9
101","31.4
289","31.2
37"
Drexel,CAA,"100.1
256","105.9
199","45.0
317","50.1
218","17.0
52","18.5
209","27.5
289","31.2
175","33.1
271","35.7
153","74.3
26","67.5
79","42.6
332","49.0
219","33.0
227","35.1
213"
Lipscomb,ASun,"100.1
257","112.2
320","48.1
214","54.1
338","18.7
142","17.8
255","29.2
242","29.4
99","39.7
105","47.0
328","70.4
138","66.2
35","47.5
182","51.8
312","32.6
244","38.3
328"
Oregon St.,P12,"100.1
258","93.5
15","46.6
275","44.7
21","19.1
175","23.7
9","28.5
267","32.8
260","36.8
171","44.3
309","69.8
154","74.0
345","46.0
247","44.4
53","32.0
266","30.0
14"
Louisiana Monroe,SB,"100.1
259","100.0
92","45.6
304","44.7
22","18.0
98","17.2
278","32.6
111","29.4
98","26.1
351","29.7
32","71.7
90","72.4
320","46.0
248","44.3
51","29.9
328","30.2
15"
St. Francis PA,NEC,"100.0
260","103.4
152","50.1
108","49.5
189","19.4
197","20.6
79","25.7
323","31.4
188","34.6
243","30.1
35","67.2
246","71.3
285","50.3
72","50.0
258","33.1
221","32.4
76"
Monmouth,MAAC,"100.0
261","102.2
130","47.9
223","47.2
94","19.9
233","21.4
36","30.0
207","33.6
285","41.0
73","37.2
190","72.2
75","68.7
130","46.7
220","44.3
50","33.8
189","34.2
172"
Saint Joseph's,A10,"100.0
262","99.3
80","45.3
311","48.3
139","19.2
180","19.0
167","31.5
151","30.4
134","35.2
225","31.3
52","61.5
348","66.8
53","45.5
269","46.3
115","29.9
326","34.8
202"
Southern Illinois,MVC,"99.9
263","102.4
136","45.7
300","51.4
275","20.8
286","21.3
45","31.4
155","26.2
20","41.0
75","40.8
245","69.6
160","73.0
333","44.3
306","48.2
186","33.3
211","38.1
325"
Pepperdine,WCC,"99.8
264","96.5
46","46.9
264","45.6
43","19.3
190","19.1
162","28.7
262","32.8
259","37.0
168","33.8
110","74.2
28","66.7
47","46.6
222","47.7
162","31.8
276","27.3
2"
Eastern Illinois,OVC,"99.8
265","106.9
221","51.0
85","48.8
160","19.0
172","18.9
181","23.4
336","34.3
311","33.4
265","31.4
57","65.3
303","71.2
273","47.8
165","47.2
147","37.4
53","34.4
181"
Navy,Pat,"99.8
266","106.8
220","49.1
171","53.1
315","19.4
195","20.1
108","29.5
232","30.0
121","30.6
323","36.6
178","66.9
254","70.5
251","48.8
123","49.7
247","33.1
223","39.1
343"
Lamar,Slnd,"99.7
267","109.4
278","49.7
131","52.8
304","23.4
339","20.4
90","34.6
61","32.9
263","41.9
57","46.0
324","68.0
229","68.7
134","50.7
66","50.8
277","31.9
274","37.6
313"
Tulane,Amer,"99.7
268","103.9
163","46.4
281","49.9
210","19.9
228","20.3
96","32.6
114","29.3
93","34.7
241","36.1
161","65.2
307","66.1
33","45.5
265","49.6
244","32.0
269","33.7
146"
Furman,SC,"99.6
269","111.1
303","49.0
175","52.3
293","21.1
301","16.5
314","29.5
231","32.3
238","44.1
28","36.5
171","66.7
261","66.3
40","48.9
116","51.3
295","32.8
236","36.0
258"
Army,Pat,"99.5
270","107.6
237","50.0
117","51.0
251","19.1
174","18.9
182","29.7
219","31.5
196","32.0
301","40.7
244","68.4
215","66.9
54","51.1
55","49.9
254","32.2
257","35.8
251"
Saint Peter's,MAAC,"99.5
271","102.6
139","46.9
263","45.2
29","19.5
205","20.9
65","31.4
156","30.5
140","44.0
29","45.8
322","66.0
284","73.0
334","44.6
294","44.3
52","34.3
170","31.2
34"
VMI,SC,"99.1
272","109.2
274","46.9
261","53.2
319","19.6
213","20.5
83","31.9
131","33.9
296","29.8
336","42.3
281","69.0
189","68.7
132","46.7
219","53.9
340","31.4
291","34.1
166"
South Florida,Amer,"99.1
273","107.5
234","47.3
246","49.1
168","20.9
296","18.8
190","31.3
163","34.8
324","31.6
305","42.5
288","61.6
346","68.1
103","47.7
170","45.4
84","30.9
306","37.4
304"
Cal St. Fullerton,BW,"99.1
274","109.1
269","45.7
301","51.3
272","19.2
176","16.6
307","28.5
266","27.1
33","36.7
175","41.0
252","68.7
201","69.7
192","44.9
292","48.1
183","31.8
278","38.7
339"
Florida Atlantic,CUSA,"99.1
275","109.9
288","48.2
204","49.9
208","19.5
207","16.7
304","26.0
316","31.5
198","27.8
346","37.6
196","67.8
236","69.9
208","45.6
261","51.3
296","34.9
144","29.9
10"
Coppin St.,MEAC,"99.0
276","117.3
342","47.0
258","54.5
341","18.4
129","19.3
149","25.3
327","38.1
346","30.5
324","42.4
283","69.2
181","70.2
230","42.4
334","53.2
337","35.3
121","38.4
330"
Southern Utah,BSky,"98.9
277","111.6
314","52.3
52","51.5
277","20.1
243","15.7
335","22.6
341","29.3
95","38.7
124","50.6
339","66.7
260","69.9
211","48.4
140","49.6
240","39.7
11","37.2
299"
Seattle,WAC,"98.7
278","103.5
153","50.8
88","47.0
86","22.0
327","17.3
276","30.9
172","28.5
64","36.4
185","33.5
102","66.3
271","72.7
328","47.5
178","45.1
74","37.8
44","33.3
116"
Penn,Ivy,"98.6
279","108.2
249","49.1
169","51.2
260","23.6
343","18.1
234","29.5
234","29.1
83","35.8
205","39.8
233","67.6
240","71.0
267","47.7
171","48.1
179","34.6
155","37.6
311"
UMKC,WAC,"98.6
280","108.9
260","46.1
291","51.6
280","20.0
238","23.6
10","31.7
145","36.5
340","40.3
89","39.8
230","69.6
166","68.7
131","43.7
318","52.2
321","33.4
205","33.6
139"
Wright St.,Horz,"98.5
281","105.5
192","49.8
123","51.2
259","19.0
169","19.8
124","23.2
339","30.8
158","31.5
309","41.2
259","68.7
202","73.4
342","49.0
109","50.4
266","34.1
178","35.3
222"
Missouri St.,MVC,"98.4
282","106.5
212","45.4
308","49.6
197","19.5
204","16.4
316","29.7
218","30.0
120","31.7
303","36.8
184","74.0
33","71.9
309","44.5
298","46.6
128","31.4
293","36.9
290"
Wagner,NEC,"98.3
283","112.2
318","44.6
322","53.4
324","20.1
244","19.8
125","37.2
17","30.3
127","33.9
257","53.3
347","70.1
147","69.4
179","44.0
315","51.7
309","30.6
312","37.7
316"
Elon,CAA,"98.3
284","106.8
218","47.5
239","51.3
270","19.0
170","21.2
48","27.9
278","31.9
220","37.6
152","44.1
307","68.4
217","67.2
65","45.1
284","50.6
274","34.5
160","35.0
207"
Mount St. Mary's,NEC,"98.3
285","104.1
170","47.2
250","49.6
195","19.0
171","21.3
44","30.6
182","32.4
241","30.4
326","35.6
152","68.2
225","67.6
83","45.5
268","48.5
200","33.0
225","34.8
199"
Rutgers,B10,"98.2
286","100.2
102","43.6
338","49.8
204","20.1
246","18.1
232","30.5
185","31.4
187","32.6
286","32.0
70","65.3
304","67.4
77","43.3
322","49.3
233","29.5
334","33.7
149"
Campbell,BSth,"98.2
287","109.5
280","49.8
129","52.5
299","20.1
245","19.0
169","27.5
290","30.8
157","35.9
202","42.4
282","62.3
343","72.0
312","46.5
231","52.7
326","36.0
90","34.7
193"
North Dakota,BSky,"98.1
288","110.8
299","48.4
201","53.2
317","17.9
93","18.1
230","24.7
329","29.0
81","38.5
130","42.3
280","68.0
230","72.4
321","47.8
166","51.2
293","33.1
224","38.6
336"
New Orleans,Slnd,"98.1
289","111.2
305","46.5
278","54.8
344","22.2
331","21.2
52","35.7
35","32.9
262","45.9
20","44.0
304","70.2
143","65.3
14","45.2
282","53.9
341","33.9
186","37.8
319"
UC Riverside,BW,"98.1
290","102.3
131","46.7
271","49.0
166","20.2
253","18.7
198","30.7
180","28.7
72","33.7
260","42.5
287","67.9
231","71.7
304","45.1
285","44.6
60","33.0
226","39.7
348"
Idaho St.,BSky,"98.1
291","111.5
312","48.1
211","52.0
290","18.7
147","18.7
194","29.9
211","32.2
231","37.0
169","34.8
135","65.1
308","74.0
346","46.6
226","49.3
232","34.9
143","37.0
293"
Appalachian St.,SB,"97.9
292","108.1
241","45.6
303","50.6
236","20.6
281","17.2
283","31.4
154","29.8
115","33.6
263","37.6
195","70.8
120","68.3
114","44.5
296","51.5
301","31.6
285","32.3
72"
Prairie View A&M,SWAC,"97.9
293","108.5
253","47.5
237","48.4
146","20.7
285","24.3
6","32.1
125","40.1
350","30.9
319","51.2
343","64.5
322","66.6
46","46.7
215","50.1
262","33.1
219","29.8
7"
Jacksonville,ASun,"97.7
294","116.6
341","46.6
276","54.5
342","18.6
138","19.1
161","27.7
281","33.8
294","39.3
113","38.8
217","66.4
270","70.5
252","43.1
328","54.1
344","35.8
97","36.8
286"
Longwood,BSth,"97.6
295","110.5
297","49.0
176","52.6
301","20.7
284","20.8
72","26.9
301","35.2
329","30.0
332","45.0
317","71.7
93","68.2
104","44.9
291","50.5
269","36.9
65","37.5
305"
Hartford,AE,"97.3
296","107.0
225","47.3
244","50.4
227","19.0
166","20.9
64","25.3
326","29.5
105","29.8
334","42.1
276","70.3
140","67.4
72","46.0
249","52.0
319","32.5
246","31.6
49"
LIU Brooklyn,NEC,"97.3
297","106.5
214","44.9
318","48.4
148","19.6
210","18.2
227","31.3
162","31.0
167","39.8
99","35.6
149","68.9
192","69.9
207","42.8
330","49.8
251","32.4
251","30.4
19"
SIU Edwardsville,OVC,"97.3
298","105.0
185","48.7
191","49.3
181","20.3
267","19.8
126","28.8
257","31.9
219","37.4
157","37.0
187","66.7
257","69.3
172","45.3
277","46.9
135","36.9
66","36.1
259"
Nevada,MWC,"97.2
299","106.1
205","40.8
349","47.6
109","21.9
324","15.7
336","39.8
6","31.9
214","39.9
96","40.7
242","70.8
116","66.3
38","41.4
341","45.7
96","25.8
350","34.1
170"
Fairleigh Dickinson,NEC,"97.2
300","113.1
328","46.5
277","52.3
294","18.6
139","23.2
15","27.6
288","40.4
351","34.2
249","51.8
344","68.9
194","69.2
163","45.5
267","52.5
323","32.1
262","34.7
195"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Hampton 16,MEAC,"97.1
301","104.0
165","45.6
306","46.4
68","20.2
254","20.1
112","31.8
142","30.9
161","43.8
33","45.5
320","65.2
306","68.5
125","45.6
262","44.5
56","30.4
314","33.9
160"
Alabama St.,SWAC,"96.9
302","106.6
217","48.2
209","46.9
82","19.7
215","19.2
157","36.0
27","29.2
86","34.6
242","35.6
150","65.4
301","65.3
15","46.4
235","45.3
83","35.4
117","33.6
137"
Presbyterian,BSth,"96.9
303","113.2
330","48.4
197","54.0
336","20.9
294","15.9
330","27.3
293","33.6
286","33.3
269","28.7
23","64.7
318","68.4
121","48.8
122","50.6
272","31.7
280","38.9
342"
Montana St.,BSky,"96.7
304","109.6
283","46.9
260","53.0
312","20.6
279","17.0
292","29.1
245","28.2
52","28.7
340","44.8
314","72.2
76","71.7
299","42.4
335","50.4
267","35.6
109","39.4
347"
Marshall,CUSA,"96.7
305","103.8
160","46.2
290","48.6
154","21.6
314","18.6
206","28.2
274","32.5
245","34.9
232","36.6
177","64.5
321","63.6
4","45.9
255","49.1
224","31.1
303","31.7
54"
Southeastern Louisiana,Slnd,"96.7
306","108.9
261","50.9
86","50.4
226","22.5
334","19.4
148","29.1
244","32.2
232","32.5
288","33.9
116","66.1
279","72.6
326","53.0
24","48.6
202","31.2
300","35.8
252"
Southern Miss,CUSA,"96.1
307","110.4
295","48.9
177","53.5
328","22.2
332","20.1
114","26.6
307","34.2
308","34.1
254","31.9
69","62.1
345","70.7
259","48.8
121","53.1
333","32.8
234","36.0
257"
FIU,CUSA,"96.1
308","104.6
176","48.2
203","48.0
124","22.6
335","19.2
159","29.0
249","31.9
218","37.4
155","36.6
174","64.3
327","66.1
34","48.6
128","46.4
119","31.3
297","33.7
148"
Stetson,ASun,"96.0
309","115.9
339","48.1
213","51.6
278","18.3
120","16.4
315","26.1
314","35.1
328","34.1
253","31.5
60","65.7
295","71.8
308","48.3
145","49.1
222","31.8
279","37.1
297"
Cornell,Ivy,"95.9
310","100.2
100","44.6
321","45.7
47","19.0
167","19.3
150","23.1
340","30.0
123","39.3
110","41.5
262","74.8
19","68.8
137","44.1
313","43.2
27","30.3
317","33.3
121"
Saint Louis,A10,"95.9
311","105.0
184","46.2
289","51.6
279","21.7
317","20.9
66","27.2
297","32.1
228","41.5
64","44.5
310","65.3
305","67.7
88","45.2
281","50.6
273","32.0
268","35.7
243"
Arkansas St.,SB,"95.7
312","108.1
243","45.3
313","48.3
140","20.0
235","17.6
264","29.7
217","32.7
254","33.0
274","34.7
134","69.5
169","67.4
73","44.1
312","47.6
159","32.0
273","33.1
108"
Fairfield,MAAC,"95.7
313","106.3
209","45.2
315","48.3
141","20.2
258","18.3
220","27.3
294","33.9
297","37.1
167","42.7
290","71.6
96","67.2
64","43.2
324","47.2
150","32.2
260","34.3
177"
College of Charleston,CAA,"95.6
314","104.6
177","46.0
295","48.1
132","19.3
189","18.4
214","27.5
291","32.2
234","32.4
293","47.4
330","66.0
285","68.2
110","43.2
326","45.4
86","34.3
173","35.8
249"
Alabama A&M,SWAC,"95.2
315","115.5
338","44.7
320","50.5
233","21.9
326","18.3
222","35.2
44","36.4
337","41.6
60","41.3
260","64.8
313","62.3
2","45.4
275","50.7
275","29.1
338","33.3
122"
Austin Peay,OVC,"95.1
316","109.0
264","44.5
328","54.9
346","20.8
288","20.3
98","31.8
140","29.2
90","41.6
61","38.4
208","66.1
282","72.5
323","44.2
311","53.2
336","30.1
321","38.6
337"
Marist,MAAC,"94.7
317","106.0
203","46.8
266","49.6
196","20.5
278","20.8
71","21.2
348","35.6
334","38.0
139","36.7
181","70.0
150","69.9
205","46.4
234","49.6
243","31.5
286","33.1
110"
Jacksonville St.,OVC,"94.7
318","107.9
240","43.0
340","51.1
258","18.5
132","19.2
156","28.7
263","34.5
316","37.6
151","39.0
222","71.0
106","67.0
57","42.3
336","50.0
259","29.5
333","35.7
245"
Morgan St.,MEAC,"94.6
319","112.9
325","40.2
350","53.3
322","16.2
30","21.6
27","34.8
50","33.8
292","33.1
273","43.2
296","62.5
342","70.6
257","39.1
349","52.9
329","28.4
340","36.1
263"
Maine,AE,"94.5
320","114.9
336","46.7
269","55.8
351","21.6
312","19.0
173","23.5
335","31.7
207","27.7
347","36.6
179","72.6
64","68.3
113","45.5
273","55.6
350","32.6
241","37.4
303"
IUPUI,Sum,"94.4
321","103.2
148","46.5
279","51.3
271","23.6
342","20.9
68","31.1
166","28.3
54","32.8
282","41.8
269","70.1
146","70.3
235","47.3
195","48.5
199","29.6
331","38.3
329"
Alcorn St.,SWAC,"94.0
322","119.7
350","43.1
339","52.8
306","17.2
67","18.6
202","30.2
195","35.9
336","37.5
154","39.9
234","65.7
296","67.4
76","43.3
323","50.9
283","28.4
343","38.2
327"
North Carolina A&T,MEAC,"94.0
323","113.7
332","44.6
325","50.4
228","23.6
344","18.8
191","34.1
78","34.4
312","37.3
161","40.9
250","67.8
235","68.3
115","45.7
260","47.8
169","28.4
342","36.5
277"
Texas St.,SB,"93.9
324","98.4
67","44.0
333","47.6
108","19.9
232","23.1
16","29.0
250","31.8
212","36.5
181","36.6
175","69.6
162","73.2
338","42.8
331","48.6
206","31.1
301","30.5
21"
Bradley,MVC,"93.7
325","100.0
91","42.3
346","50.3
225","20.4
270","21.9
23","32.0
128","29.0
79","37.8
144","46.2
326","66.8
256","69.1
160","40.7
345","47.2
151","30.1
319","36.9
291"
UMass Lowell,AE,"93.7
326","108.8
259","47.9
219","53.9
335","20.5
274","23.3
13","21.6
345","30.4
139","34.3
248","34.1
122","65.7
297","68.9
147","44.6
295","54.1
343","34.9
138","35.8
248"
UT Rio Grande Valley,WAC,"93.7
327","112.8
322","44.7
319","50.5
232","20.9
297","19.0
172","30.4
190","36.6
341","38.6
127","35.4
145","67.6
242","72.2
315","45.6
263","50.1
263","28.2
347","34.1
168"
Central Connecticut,NEC,"93.5
328","113.1
329","44.6
324","51.4
276","21.3
304","15.8
334","30.9
171","32.8
258","28.6
342","23.9
3","71.0
108","71.0
265","43.2
325","51.2
294","32.2
261","34.5
188"
Kennesaw St.,ASun,"93.4
329","115.0
337","45.3
312","50.7
239","21.3
305","16.2
325","29.6
224","35.1
327","29.8
335","35.7
154","72.8
54","70.3
234","44.1
314","51.1
290","31.5
288","33.4
126"
Binghamton,AE,"93.4
330","110.8
300","44.6
326","52.3
295","21.6
315","20.4
89","26.2
312","32.5
246","39.8
102","33.8
109","66.1
280","67.7
87","43.9
316","49.8
250","30.6
311","37.5
309"
Loyola MD,Pat,"93.4
331","105.3
191","42.8
342","49.7
202","20.3
262","17.6
265","31.9
133","28.6
70","37.6
150","44.9
315","67.1
248","68.2
109","40.4
347","49.9
257","32.5
247","32.9
95"
Southern,SWAC,"93.1
332","104.1
169","45.1
316","44.0
10","20.1
251","20.6
81","32.1
124","34.7
322","40.5
81","45.6
321","63.9
331","66.7
52","44.9
289","43.7
35","30.6
310","29.8
8"
Utah Valley,WAC,"93.1
333","108.1
242","44.5
327","49.9
211","20.3
265","17.8
256","28.5
265","30.4
138","33.3
267","37.0
188","70.3
139","71.5
293","44.4
303","49.1
226","29.8
330","34.3
179"
Howard,MEAC,"92.8
334","102.4
137","46.2
287","45.7
46","25.0
349","21.4
38","33.5
99","34.6
320","43.4
38","40.1
236","69.9
152","69.7
190","47.4
183","44.8
66","28.9
339","31.4
44"
Abilene Christian,Slnd,"92.7
335","112.9
327","47.3
243","55.3
349","19.8
223","20.8
70","24.1
332","33.9
299","28.3
344","44.7
313","72.8
55","68.7
129","42.0
338","55.2
349","37.8
43","37.0
292"
Bethune Cookman,MEAC,"92.5
336","111.2
304","44.2
330","48.2
134","22.7
336","20.9
67","34.4
68","34.1
302","40.3
87","46.4
327","71.0
103","70.1
220","44.4
301","47.5
158","29.1
336","33.1
112"
Arkansas Pine Bluff,SWAC,"92.4
337","110.3
291","46.3
283","51.2
262","23.5
341","24.9
3","30.5
188","39.5
348","35.6
213","48.8
336","68.0
228","67.3
69","44.2
310","48.8
209","33.3
210","36.9
289"
Nicholls St.,Slnd,"91.9
338","107.4
232","47.8
228","50.0
214","25.0
348","20.3
99","30.1
202","34.5
315","42.4
48","50.7
340","62.9
340","72.2
317","48.4
139","48.3
192","31.2
299","35.7
244"
Liberty,BSth,"91.8
339","110.8
301","46.0
294","50.2
223","24.5
346","18.1
235","30.6
183","32.5
244","40.2
91","41.8
267","71.1
102","68.1
100","45.8
258","48.0
173","31.0
305","35.6
239"
Central Arkansas,Slnd,"91.4
340","118.1
347","48.8
184","55.0
347","25.6
350","18.3
224","28.0
276","36.7
343","39.3
114","42.5
285","67.8
237","69.1
159","46.5
232","54.4
346","35.3
122","37.6
310"
Western Illinois,Sum,"91.4
341","108.6
256","45.3
310","50.7
238","18.3
114","16.7
302","20.0
350","28.9
76","30.3
329","37.1
189","69.5
170","70.3
236","41.2
342","49.4
236","35.2
127","35.5
231"
South Carolina St.,MEAC,"91.4
342","109.6
281","42.4
344","51.0
256","19.4
202","20.1
109","30.1
199","33.2
274","32.8
281","36.4
168","60.1
350","64.5
9","41.1
343","51.5
302","30.1
322","33.4
127"
Mississippi Valley St.,SWAC,"91.2
343","118.0
346","42.7
343","54.5
343","20.9
298","20.8
74","30.1
200","39.7
349","33.0
275","36.7
182","65.4
302","67.3
70","41.7
339","55.1
348","30.3
316","35.5
235"
Jackson St.,SWAC,"90.9
344","103.9
162","42.9
341","48.6
156","21.9
322","22.7
17","37.7
12","28.1
47","32.9
277","54.1
349","64.7
317","68.8
143","43.7
319","47.2
149","27.4
348","34.1
169"
Chicago St.,WAC,"89.8
345","107.6
236","42.3
345","52.8
307","23.5
340","22.3
21","33.6
94","33.3
277","27.1
349","53.9
348","68.4
216","68.2
107","40.6
346","50.0
260","30.2
318","38.1
326"
Tennessee St.,OVC,"89.7
346","108.1
244","43.9
336","50.4
229","22.1
329","18.3
223","26.5
309","32.8
261","40.4
85","42.0
271","62.1
344","68.4
122","40.0
348","51.5
303","34.8
147","32.7
88"
UMBC,AE,"89.0
347","110.1
290","46.3
285","51.2
263","24.1
345","19.7
135","23.5
334","30.5
147","37.2
163","33.0
85","64.4
325","69.8
201","45.0
287","49.6
246","32.6
240","36.1
262"
San Jose St.,MWC,"88.1
348","109.1
267","41.0
348","54.0
337","21.6
313","17.8
257","24.1
331","31.8
213","29.1
338","42.9
293","66.1
281","66.6
45","38.7
350","51.8
314","29.4
335","38.8
340"
Savannah St.,MEAC,"87.7
349","106.0
204","44.0
334","53.0
313","24.7
347","24.8
4","30.0
210","33.7
290","34.2
250","50.5
338","56.5
351","69.9
214","46.2
241","51.9
316","25.2
351","37.1
298"
Florida A&M,MEAC,"85.7
350","117.6
343","41.3
347","53.5
329","21.8
321","18.5
212","26.8
302","35.5
333","37.8
145","34.9
137","64.9
311","64.4
8","40.9
344","54.0
342","28.3
345","35.1
216"
Grambling St.,SWAC,"78.9
351","118.4
349","39.4
351","52.2
291","26.1
351","16.9
296","28.9
253","36.4
339","39.6
107","38.7
215","64.8
315","63.1
3","38.4
351","54.3
345","28.3
346","32.1
66"
