Texas St.,SB,"100.1
251","104.6
173","48.8
264","51.7
221","20.9
319","19.4
111","31.9
70","27.7
124","36.3
92","30.0
90","67.6
301","71.5
193","48.4
231","53.1
286","33.1
265","33.0
59"
Air Force,MWC,"100.0
252","105.3
188","47.6
311","54.9
321","18.8
209","20.6
48","27.4
218","28.8
183","32.0
220","33.3
176","73.8
82","71.5
184","46.8
294","51.3
234","32.5
296","39.7
342"
Savannah St.,MEAC,"100.0
253","114.5
329","48.1
294","56.6
341","16.7
63","20.9
40","26.7
241","35.8
349","29.3
290","30.8
117","69.5
259","71.4
178","51.5
113","58.0
350","30.2
342","36.2
245"
McNeese St.,Slnd,"99.9
254","112.2
311","48.8
268","49.8
115","19.0
221","15.2
329","29.3
155","33.3
327","32.7
196","31.5
129","69.7
250","68.6
35","47.3
276","48.4
107","34.6
198","35.0
174"
Boston University,Pat,"99.8
255","107.5
233","52.8
93","52.8
267","20.1
286","20.1
75","28.3
191","29.6
218","32.8
194","30.0
92","63.7
345","72.9
269","51.1
133","52.2
267","37.3
59","35.8
222"
Wright St. 14,Horz,"99.7
256","97.5
51","48.6
273","48.3
49","18.6
181","21.0
36","28.7
176","25.3
43","35.3
117","29.9
88","71.7
159","71.8
207","47.7
260","45.8
30","33.5
243","34.7
156"
Eastern Illinois,OVC,"99.7
257","106.4
207","47.7
309","52.0
235","20.4
292","19.3
117","29.9
135","29.9
235","32.2
213","33.4
180","69.0
269","71.8
208","44.6
333","48.5
114","35.3
150","38.5
331"
Hawaii,BW,"99.7
258","101.7
112","50.1
199","49.9
126","19.5
254","19.9
82","26.3
249","24.5
26","40.8
25","38.7
287","68.9
271","73.1
277","50.9
139","50.1
182","32.5
297","33.1
65"
UC Irvine,BW,"99.7
259","97.7
56","48.1
292","45.0
5","20.5
297","14.8
336","32.3
62","24.8
31","28.2
311","41.2
316","71.1
186","69.8
74","47.5
267","42.9
4","33.0
270","32.8
47"
Milwaukee,Horz,"99.6
260","102.8
136","50.9
171","50.1
137","18.1
149","18.0
202","25.1
288","23.8
20","27.7
321","27.4
42","66.9
310","75.4
342","50.9
144","46.5
44","33.9
225","37.4
296"
Houston Christian,Slnd,"99.5
261","115.7
338","46.0
334","56.1
336","18.8
212","18.8
149","34.0
28","31.2
284","35.5
110","38.6
285","62.1
347","76.1
348","44.4
337","54.2
317","32.8
281","39.7
341"
Army,Pat,"99.4
262","108.5
260","52.3
112","52.4
247","18.8
205","19.7
93","27.1
226","27.6
122","24.5
345","38.1
274","65.2
336","71.8
209","48.8
210","51.1
224","38.1
41","36.2
240"
Charleston Southern,BSth,"99.3
263","106.9
218","49.0
252","53.9
294","19.5
257","22.1
11","30.2
126","28.1
148","31.3
240","35.1
220","73.3
105","74.2
315","49.0
205","49.9
174","32.6
287","39.2
334"
Portland,WCC,"99.3
264","107.6
236","50.6
185","52.4
249","18.1
155","15.8
314","19.2
348","31.4
294","34.6
137","33.5
185","68.7
280","69.3
56","46.5
304","51.7
251","38.3
39","35.7
214"
Santa Clara,WCC,"99.3
265","109.0
267","48.6
274","56.6
340","17.2
89","18.9
137","23.7
311","27.1
100","30.2
272","32.4
156","71.4
175","72.2
227","47.1
288","55.1
331","33.8
230","40.0
344"
South Florida,Amer,"99.2
266","107.8
241","48.0
298","51.1
189","21.4
329","16.5
289","28.8
171","30.6
261","33.1
184","32.6
161","72.3
145","68.1
17","44.8
327","52.0
263","36.1
105","33.0
57"
SIU Edwardsville,OVC,"99.2
267","111.7
307","47.8
306","54.1
298","19.4
250","17.5
234","29.3
159","29.4
209","33.0
190","45.9
344","70.7
203","73.4
289","47.2
282","53.5
296","32.4
300","36.8
270"
Rice,CUSA,"99.1
268","108.7
265","48.0
295","52.6
261","20.7
306","16.5
288","27.6
210","28.4
164","35.2
122","28.5
55","65.8
329","70.3
110","48.0
250","51.7
250","32.1
312","36.0
235"
Bethune Cookman,MEAC,"98.9
269","111.2
300","49.5
225","48.6
60","20.3
289","17.6
227","32.9
53","30.5
252","41.2
20","38.2
275","70.2
227","70.6
133","51.0
136","47.6
75","31.2
334","33.6
101"
Charlotte,CUSA,"98.9
270","113.4
322","48.3
284","54.7
316","20.6
302","17.6
228","26.2
250","28.8
184","38.9
45","31.7
133","71.4
174","71.7
201","46.5
306","54.2
316","34.6
194","37.1
285"
Manhattan,MAAC,"98.9
271","104.3
169","51.6
145","50.1
136","22.7
344","21.5
25","31.0
100","32.1
310","37.6
66","41.0
313","69.4
260","71.3
172","46.8
292","49.1
146","40.0
13","34.5
137"
Marist,MAAC,"98.9
272","112.2
312","52.7
94","52.6
259","21.7
333","14.8
337","22.6
324","29.8
231","35.8
103","29.8
85","71.4
171","74.0
311","53.0
60","50.8
211","34.9
171","36.9
276"
FIU,CUSA,"98.9
273","102.8
134","47.1
321","50.6
165","15.6
24","19.8
87","25.9
264","27.4
112","36.5
87","34.8
216","61.6
348","69.5
68","47.2
281","50.6
203","31.3
331","33.7
107"
Sacramento St.,BSky,"98.8
274","110.8
294","49.0
256","52.7
265","17.9
142","17.5
232","24.1
304","29.5
215","27.8
319","33.4
182","68.6
283","77.1
350","47.7
262","50.9
217","34.6
195","37.2
287"
NJIT,ASun,"98.8
275","105.5
189","49.8
215","53.0
272","18.5
174","20.3
63","30.0
134","28.6
170","32.9
191","33.7
191","67.9
299","71.7
203","48.1
248","51.9
260","35.3
149","36.9
275"
Howard,MEAC,"98.8
276","119.7
348","48.8
263","53.4
285","18.0
148","18.8
147","28.9
169","34.9
344","34.5
143","38.3
280","70.3
223","70.3
105","46.7
296","53.7
301","34.9
169","35.3
195"
High Point,BSth,"98.8
277","106.8
216","49.3
239","50.1
138","19.1
223","20.4
58","30.9
104","28.9
188","34.1
151","40.1
302","70.3
221","73.7
299","47.6
264","48.8
130","35.9
110","34.8
159"
Bryant,NEC,"98.7
278","120.1
350","47.9
301","57.6
347","18.2
165","17.9
209","26.2
252","34.1
337","27.8
320","33.0
172","70.5
215","70.1
89","45.5
319","55.4
334","34.4
208","40.5
347"
Kennesaw St.,ASun,"98.7
279","112.3
314","49.4
232","54.2
303","19.2
239","18.8
150","29.6
141","33.6
331","35.0
129","32.9
166","69.2
265","71.4
179","47.5
266","56.8
343","36.9
81","32.8
42"
UMKC,WAC,"98.6
280","107.6
235","47.8
303","52.5
257","18.2
164","20.0
77","21.3
337","33.5
330","34.4
145","42.5
330","71.4
172","69.7
71","45.6
318","51.7
253","33.5
244","36.0
233"
Chattanooga,SC,"98.5
281","111.8
308","50.1
200","55.3
326","20.6
301","19.2
120","26.6
243","27.8
135","34.6
139","27.9
46","71.0
193","75.2
338","48.6
220","55.8
338","34.8
177","36.2
244"
Pittsburgh,ACC,"98.5
282","103.7
157","48.2
291","50.1
140","20.9
323","16.6
282","22.7
321","34.8
343","31.9
222","31.3
124","69.5
257","70.8
142","47.8
255","50.1
184","32.5
298","33.4
89"
Rutgers,B10,"98.5
283","95.4
22","43.6
347","48.0
42","17.2
93","20.5
50","33.3
43","29.1
199","30.5
259","30.8
115","65.2
334","70.2
98","43.4
345","47.6
76","29.6
346","32.5
38"
New Hampshire,AE,"98.4
284","107.4
230","46.3
330","50.8
174","17.4
103","13.7
349","28.4
190","21.4
3","30.5
261","41.5
318","73.6
90","68.4
21","44.3
338","50.6
205","32.6
295","34.1
124"
Morehead St.,OVC,"98.3
285","109.5
272","48.2
289","55.2
325","22.1
343","19.9
85","31.0
99","29.9
234","36.7
81","40.9
312","69.7
253","69.5
65","48.5
225","56.0
341","31.8
321","36.0
236"
Cleveland St.,Horz,"98.3
286","109.4
270","50.6
183","53.0
271","18.9
218","19.5
102","22.1
333","32.9
324","29.4
288","31.1
119","70.4
219","71.3
170","50.4
158","52.5
276","34.0
218","35.9
227"
Holy Cross,Pat,"98.1
287","107.5
234","52.6
103","51.0
182","19.1
229","20.0
78","19.3
347","31.9
306","29.7
282","34.0
199","69.0
270","73.6
296","55.1
26","49.4
153","32.6
289","35.4
205"
Stetson,ASun,"98.1
288","111.6
306","48.9
261","54.6
314","14.9
12","18.5
165","23.2
318","27.5
120","25.0
340","37.0
260","68.3
289","69.5
67","48.7
218","53.6
299","32.9
274","37.4
298"
Gardner Webb,BSth,"98.1
289","105.3
186","49.1
246","50.4
150","20.1
284","17.1
256","25.2
287","27.3
109","28.0
315","37.3
262","73.4
101","71.5
185","48.1
244","50.8
212","34.0
221","33.2
71"
Evansville,MVC,"98.0
290","95.7
28","48.7
272","49.8
116","20.9
317","20.9
42","23.9
308","26.1
64","34.6
136","32.9
167","78.2
8","68.6
29","44.5
335","48.5
115","39.8
16","34.4
131"
Navy,Pat,"98.0
291","103.2
150","49.6
223","53.2
277","21.3
327","21.3
29","31.7
78","22.2
5","36.2
95","34.0
197","72.0
151","71.2
164","50.2
166","51.8
256","32.3
302","36.8
271"
IUPUI,Horz,"98.0
292","108.3
250","48.0
296","54.6
315","20.5
298","21.2
31","31.9
71","29.3
204","32.9
192","37.8
269","66.3
321","75.1
336","45.2
322","55.6
337","35.5
137","35.3
194"
St. Francis NY,NEC,"97.9
293","111.3
301","48.7
269","53.2
279","17.7
130","20.9
41","26.2
254","31.9
303","30.4
267","45.1
341","71.4
173","71.6
196","46.4
308","54.1
314","34.6
188","34.1
123"
Tennessee Tech,OVC,"97.8
294","102.9
139","49.0
253","51.0
186","19.8
275","20.3
66","28.2
195","30.1
243","37.7
63","36.6
247","68.1
296","70.3
108","47.5
268","51.6
243","34.5
199","33.4
88"
UCF,Amer,"97.8
295","93.8
9","47.8
305","45.7
8","20.7
308","18.9
142","28.5
182","28.6
171","43.1
7","26.2
25","64.1
343","72.1
222","47.1
283","43.7
6","32.9
272","33.1
64"
UT Rio Grande Valley,WAC,"97.7
296","108.6
262","44.8
341","51.5
213","17.8
139","20.4
56","28.2
196","30.3
245","41.2
22","45.5
343","74.0
75","70.4
113","44.3
339","49.9
175","30.5
336","36.5
260"
Cal St. Northridge,BW,"97.7
297","113.6
323","47.7
308","52.6
262","18.3
168","16.4
292","23.3
317","32.7
320","28.3
309","32.8
165","71.2
183","72.9
267","45.9
315","51.7
252","34.7
185","36.3
247"
Central Connecticut,NEC,"97.4
298","110.2
286","51.0
169","51.2
192","21.8
337","16.6
283","31.1
95","28.3
158","32.6
201","30.1
96","69.9
240","70.0
83","51.8
100","48.9
132","32.9
276","36.4
257"
California,P12,"97.3
299","103.6
154","44.5
343","54.5
312","20.8
315","19.7
94","34.8
14","30.6
257","38.1
56","38.4
284","68.2
293","72.5
243","45.1
325","51.6
246","28.6
349","39.4
338"
New Orleans,Slnd,"97.3
300","108.4
254","48.8
265","53.2
278","21.9
340","22.3
9","32.6
56","30.9
272","41.5
18","38.3
278","66.7
314","70.5
128","47.3
279","51.6
244","35.6
130","37.6
305"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Dartmouth,Ivy,"97.2
301","109.9
280","51.4
151","54.4
308","20.0
279","18.1
197","23.9
306","27.2
103","32.8
195","25.6
20","71.0
192","78.1
351","49.7
184","55.5
335","36.0
107","35.1
179"
North Carolina A&T,MEAC,"97.2
302","112.2
310","51.2
159","51.5
209","19.5
258","18.0
204","27.8
208","28.6
173","37.5
68","31.5
128","71.2
184","68.6
33","54.3
38","52.5
274","30.3
340","33.1
66"
UTEP,CUSA,"97.1
303","103.4
153","49.3
235","50.6
164","17.8
132","17.4
240","19.0
349","27.0
95","30.9
253","36.4
243","66.9
311","67.7
14","49.0
202","48.8
128","33.1
266","35.3
197"
South Alabama,SB,"97.1
304","101.5
108","48.4
283","47.3
30","20.9
320","18.4
176","25.7
268","29.6
220","37.7
62","38.0
272","70.2
228","69.0
44","48.3
237","47.9
88","32.3
304","30.9
8"
Presbyterian,BSth,"97.0
305","115.8
339","49.0
251","55.3
328","18.8
211","17.8
217","24.9
292","30.0
240","28.0
317","29.3
70","70.0
236","72.4
236","46.8
293","55.5
336","34.6
192","36.7
267"
American,Pat,"96.9
306","111.5
304","50.7
179","54.8
319","20.4
294","20.4
60","23.8
310","31.4
293","30.4
268","40.7
309","66.4
319","71.4
181","50.7
152","53.6
298","33.8
229","38.3
326"
Abilene Christian,Slnd,"96.9
307","106.9
219","50.4
189","51.4
201","20.3
288","21.6
23","27.3
220","29.7
225","31.5
233","43.2
335","70.6
209","71.5
189","51.9
98","52.3
268","31.8
319","33.2
74"
Cal St. Bakersfield,WAC,"96.8
308","102.9
138","46.5
328","50.5
157","20.7
309","19.2
121","30.7
110","28.7
178","34.7
133","44.7
340","68.4
288","70.4
121","47.5
270","48.5
112","29.8
345","35.5
210"
Western Illinois,Sum,"96.6
309","106.3
204","49.9
204","51.2
195","18.6
182","14.5
343","18.0
351","27.2
105","28.3
308","29.3
69","72.9
122","69.1
46","48.6
221","48.9
135","34.9
172","36.6
262"
Cal Poly,BW,"96.6
310","113.9
324","46.6
327","53.2
281","17.4
115","16.3
299","24.7
295","29.6
221","26.7
332","34.6
214","78.5
7","75.0
332","41.5
349","49.8
169","35.8
120","40.1
345"
Tennessee St.,OVC,"96.6
311","101.4
107","49.3
241","52.7
264","21.9
339","23.3
3","25.5
277","27.7
132","37.8
61","35.4
227","74.3
70","69.6
69","48.1
246","51.3
232","33.9
222","36.1
239"
South Carolina St.,MEAC,"96.6
312","119.5
346","46.7
326","56.5
338","18.5
178","18.9
138","29.4
149","32.8
322","35.9
102","33.6
187","69.9
243","69.9
78","45.7
317","57.8
348","32.7
285","36.3
250"
Stony Brook,AE,"96.5
313","101.2
103","47.9
300","50.5
155","20.0
280","20.8
43","30.5
116","28.2
154","32.0
219","41.8
324","65.7
332","70.0
84","47.5
269","49.1
145","32.2
306","35.3
199"
Binghamton,AE,"96.4
314","108.4
253","49.7
218","51.6
218","18.3
166","17.0
262","25.9
262","26.7
82","30.0
276","32.4
157","63.7
344","71.3
174","48.1
249","48.2
100","34.8
181","38.7
332"
Siena,MAAC,"96.4
315","108.2
246","48.2
290","50.9
178","21.7
332","15.6
321","31.4
86","29.0
193","36.4
90","42.1
327","67.8
300","70.2
97","44.7
332","50.1
186","36.7
90","34.9
164"
East Carolina,Amer,"96.4
316","109.0
268","48.3
287","51.5
212","20.6
303","17.3
248","27.8
207","32.5
315","28.7
303","31.1
120","66.6
316","68.5
27","49.6
185","50.6
202","30.5
339","35.3
200"
Loyola MD,Pat,"96.1
317","110.4
289","47.8
307","54.4
310","18.9
216","18.7
155","29.1
162","26.4
70","33.3
176","40.4
306","65.1
338","72.8
264","48.1
247","54.0
309","31.3
333","36.8
272"
Sacred Heart,NEC,"96.0
318","108.8
266","48.5
282","50.9
177","21.5
330","14.6
341","32.5
57","22.6
9","30.0
275","33.0
170","67.0
309","68.8
41","50.3
160","50.9
216","29.9
344","33.9
118"
Morgan St.,MEAC,"95.8
319","111.6
305","45.6
337","51.9
230","18.7
197","20.5
52","33.5
39","30.7
263","39.3
39","41.7
323","72.5
139","70.9
149","44.8
328","51.9
261","32.0
313","34.6
151"
Florida Atlantic,CUSA,"95.7
320","102.4
127","43.9
346","49.2
87","18.2
161","16.6
281","28.5
185","27.5
116","29.0
298","32.6
162","73.6
89","69.9
76","42.3
346","49.1
147","31.9
318","32.9
54"
San Jose St.,MWC,"95.7
321","107.3
227","48.6
275","53.2
280","23.6
349","14.9
334","27.8
206","24.8
32","34.2
150","30.8
113","68.9
272","72.6
252","46.2
310","53.3
293","36.2
103","35.4
203"
North Carolina Central 16,MEAC,"95.3
322","110.5
290","50.4
191","48.5
57","20.8
313","16.8
273","32.9
50","29.7
223","30.3
269","34.3
207","68.2
291","72.8
262","51.3
121","48.1
94","32.3
305","32.8
49"
Western Carolina,SC,"95.3
323","108.5
255","46.8
325","54.4
311","21.7
335","21.0
38","29.0
165","32.7
319","31.8
227","36.1
236","70.0
235","73.6
295","45.3
321","54.3
320","33.0
267","36.3
249"
Chicago St.,WAC,"95.3
324","118.3
345","44.6
342","59.1
350","20.9
322","18.2
189","25.5
279","34.6
339","31.6
231","41.2
315","73.1
118","70.4
114","43.6
343","57.9
349","31.4
330","40.6
349"
Alabama St.,SWAC,"95.0
325","115.6
337","46.5
329","51.9
229","19.9
276","18.3
181","31.9
73","34.7
340","35.2
121","46.6
346","64.6
341","68.5
28","45.2
323","49.4
158","32.8
282","37.7
309"
Norfolk St.,MEAC,"95.0
326","108.7
264","49.4
231","50.0
130","21.1
325","20.2
72","31.6
82","29.8
229","31.3
238","43.1
334","66.6
315","71.0
154","46.1
312","47.3
67","37.0
77","35.7
215"
Saint Peter's,MAAC,"94.9
327","99.4
77","49.2
245","48.4
54","19.6
263","21.3
28","27.1
228","28.9
189","27.3
326","42.3
329","72.6
132","71.9
213","48.1
243","47.8
84","33.7
234","32.9
52"
Alcorn St.,SWAC,"94.8
328","114.8
331","48.3
286","52.1
237","20.8
316","17.9
213","27.1
227","33.1
326","33.7
165","40.1
303","72.3
144","71.5
187","47.8
257","50.4
196","32.7
286","36.3
251"
Incarnate Word,Slnd,"94.8
329","114.1
326","47.6
310","52.5
258","23.2
348","17.7
223","26.9
238","35.4
347","41.1
23","33.8
192","74.9
54","72.9
265","45.4
320","50.6
204","34.6
193","37.6
306"
Tennessee Martin,OVC,"94.8
330","106.0
195","49.8
209","50.7
167","21.6
331","19.0
134","28.5
187","32.0
308","24.1
349","34.1
203","72.5
137","70.2
94","50.7
148","48.9
133","32.2
308","35.1
183"
Florida A&M,MEAC,"94.7
331","117.9
344","47.2
320","53.6
289","19.5
260","18.7
157","27.5
215","36.5
350","32.1
216","36.2
239","73.2
111","71.0
153","44.8
329","54.4
323","35.1
160","34.8
160"
Fordham,A10,"94.4
332","105.3
185","47.9
302","52.3
243","18.5
179","21.1
33","18.8
350","32.8
323","26.9
331","30.4
105","70.8
201","68.6
34","52.1
84","52.1
264","28.8
348","35.1
185"
Southern,SWAC,"94.1
333","109.8
277","44.3
344","48.8
67","19.3
243","17.4
242","32.9
51","30.1
242","41.5
17","37.6
264","68.6
281","70.4
120","42.3
347","47.1
60","33.2
264","34.5
142"
Jacksonville,ASun,"94.0
334","108.4
251","49.0
257","51.9
228","19.2
235","17.8
218","25.9
260","29.7
227","30.0
277","28.4
53","65.6
333","74.1
314","48.8
207","53.3
292","33.0
268","33.0
60"
Texas A&M Corpus Chris,Slnd,"94.0
335","108.3
249","48.1
293","52.3
242","23.0
346","21.2
32","28.8
174","29.3
206","37.0
75","46.1
345","72.4
141","67.2
7","46.7
297","51.6
245","34.4
203","35.5
208"
Little Rock,SB,"93.7
336","105.2
184","47.4
317","50.8
173","21.7
334","19.9
84","28.3
192","31.2
287","32.1
215","40.5
307","61.4
349","67.5
10","47.3
277","49.4
157","31.8
320","35.1
184"
Robert Morris,NEC,"93.6
337","102.4
129","47.4
316","50.5
156","20.9
321","22.3
8","31.2
92","31.2
285","34.3
147","36.2
238","66.7
313","68.2
20","45.9
314","51.1
225","33.2
258","32.8
46"
Grambling St.,SWAC,"93.5
338","106.7
215","45.6
336","49.1
80","21.0
324","20.2
71","32.0
68","30.5
253","40.7
26","42.9
332","70.7
202","67.6
11","44.5
334","50.0
179","32.6
288","31.7
16"
UC Riverside,BW,"93.2
339","103.8
160","45.1
338","49.1
81","20.0
282","19.3
115","26.8
239","31.8
300","32.4
205","38.2
277","70.9
194","69.5
64","44.1
341","48.5
116","31.3
332","33.3
84"
Arkansas Pine Bluff,SWAC,"92.9
340","110.2
287","49.6
219","49.2
85","20.6
304","22.7
5","23.4
316","37.8
351","36.6
82","44.7
339","67.5
305","71.1
158","49.7
182","49.1
144","32.9
271","32.9
53"
Northern Arizona,BSky,"92.5
341","109.2
269","44.9
340","55.3
329","22.0
342","19.0
135","27.0
234","29.5
214","42.6
11","37.0
257","70.0
234","73.7
300","44.5
336","52.6
280","30.5
337","39.4
337"
Maine,AE,"91.3
342","107.4
231","46.0
333","51.4
206","21.8
338","18.1
198","25.5
278","30.7
267","29.2
292","36.7
250","69.2
264","71.5
190","47.1
284","51.3
233","29.6
347","34.4
136"
Delaware St.,MEAC,"90.6
343","119.6
347","47.3
319","55.9
333","22.8
345","18.2
190","29.3
157","33.7
334","28.5
305","35.7
232","69.7
252","70.4
119","46.1
313","53.8
305","33.2
263","38.9
333"
Maryland Eastern Shore,MEAC,"90.5
344","117.8
343","43.1
349","54.7
317","19.4
253","16.0
309","28.2
193","34.7
341","29.7
283","31.8
141","67.6
302","72.2
228","44.3
340","54.3
321","27.5
351","36.8
274"
Mississippi Valley St.,SWAC,"90.0
345","114.7
330","42.6
351","54.9
322","19.1
227","19.6
98","30.4
119","31.1
281","29.1
297","39.2
294","67.5
306","70.1
92","41.6
348","54.6
325","30.1
343","36.8
273"
Longwood,BSth,"89.7
346","109.5
273","46.3
331","52.4
250","23.0
347","17.6
229","22.7
322","30.5
256","35.3
119","34.2
205","68.1
297","72.3
233","45.8
316","53.2
291","31.5
329","34.1
125"
VMI,SC,"89.7
347","107.1
222","45.7
335","52.1
238","21.4
328","18.8
151","25.4
282","30.3
246","27.7
322","34.2
206","73.8
84","72.2
225","43.7
342","52.1
265","32.3
303","34.6
150"
Jackson St.,SWAC,"89.4
348","108.2
245","43.0
350","51.8
225","17.3
102","21.4
26","30.7
111","31.7
298","24.9
341","46.6
347","66.1
324","71.3
173","39.3
351","51.5
239","32.8
280","34.9
167"
Northwestern St.,Slnd,"88.6
349","110.1
283","44.3
345","54.1
299","24.7
351","19.1
126","32.4
59","34.5
338","33.2
181","40.1
304","58.5
351","68.4
23","44.9
326","53.1
289","28.3
350","37.2
290"
Alabama A&M,SWAC,"87.7
350","115.6
336","45.0
339","54.0
297","24.2
350","16.6
284","30.0
133","32.5
313","31.4
234","29.8
87","64.7
340","68.7
37","44.8
330","52.3
270","30.3
341","38.4
330"
Coppin St.,MEAC,"86.5
351","110.0
281","43.3
348","49.2
88","20.5
299","17.9
212","22.3
331","31.9
305","27.1
328","37.6
267","73.9
79","72.5
240","41.0
350","48.3
101","30.5
338","33.7
108"
