Northern Iowa,MVC,"104.5
127","99.7
128","50.0
163","47.0
47","19.8
83","16.8
336","25.3
328","28.2
21","43.6
22","30.3
48","72.8
66","72.7
316","49.6
120","42.4
8","33.9
216","36.4
250"
North Texas,SB,"104.5
128","100.8
152","51.9
95","48.9
120","21.7
202","19.8
252","35.3
79","29.7
51","40.6
61","39.0
217","72.5
75","71.4
283","48.8
152","47.6
129","39.5
19","34.2
116"
UTEP,CUSA,"104.2
129","97.6
92","48.8
206","49.4
146","17.9
21","23.3
59","30.7
253","30.5
73","45.7
14","49.0
332","65.7
279","68.8
153","48.5
165","47.3
116","33.0
253","35.4
185"
Southern Illinois,MVC,"104.1
130","91.9
27","48.4
224","49.2
137","22.2
226","24.6
26","33.4
148","28.7
27","40.7
57","48.8
330","71.5
97","70.3
231","47.0
230","47.3
117","34.0
209","34.7
144"
Georgia Southern,SC,"104.0
131","101.4
160","49.9
169","50.3
193","19.9
92","22.2
111","37.1
33","33.0
172","34.3
233","41.2
270","66.3
265","69.6
192","49.1
138","48.7
183","34.5
187","35.5
194"
Lafayette,Pat,"104.0
132","107.7
280","53.2
44","50.2
183","23.6
292","24.2
39","34.2
112","38.2
331","41.9
38","41.2
267","69.4
158","73.7
332","47.9
190","48.1
149","39.7
12","36.4
246"
LSU,SEC,"103.9
133","96.8
78","48.3
227","47.8
76","20.3
122","19.5
265","32.0
201","35.7
291","29.3
314","28.0
27","74.8
21","66.9
63","48.4
167","46.1
81","32.2
280","34.3
122"
Indiana St.,MVC,"103.9
134","100.4
143","47.6
259","51.2
233","19.9
93","21.7
143","30.9
246","33.4
199","36.6
169","41.2
269","74.8
23","68.6
144","46.9
235","50.5
251","32.4
273","35.1
172"
College of Charleston,SC,"103.8
135","104.4
217","52.7
54","49.8
164","20.3
118","17.7
323","31.0
240","32.8
164","27.3
327","26.6
14","69.5
153","71.3
279","52.1
46","48.6
177","35.6
147","34.9
155"
St. Bonaventure,A10,"103.8
136","108.4
297","48.5
222","52.9
294","21.4
187","19.5
267","31.0
242","33.4
198","34.9
224","32.8
93","75.2
17","70.0
218","46.8
237","51.8
288","34.2
204","36.2
238"
Appalachian St.,SC,"103.8
137","102.9
191","54.5
18","47.8
72","22.3
237","18.6
300","31.2
233","33.7
213","36.0
194","31.1
65","68.5
185","67.3
79","52.5
34","45.2
54","38.5
36","35.1
167"
Northwestern,B10,"103.7
138","105.4
238","51.5
107","56.8
336","18.5
33","24.4
30","20.6
339","37.9
328","23.8
339","39.3
228","66.0
272","70.7
259","49.0
145","55.8
333","36.4
107","38.8
315"
Marist,MAAC,"103.6
139","102.6
187","51.7
98","47.4
61","20.9
160","18.7
295","33.5
141","32.7
157","36.0
193","36.9
178","64.8
299","72.6
315","48.6
158","46.1
80","37.8
56","33.5
79"
Northern Arizona,BSky,"103.6
140","102.8
190","54.6
16","50.1
175","22.5
240","20.3
213","30.0
264","27.8
11","46.7
10","37.9
194","71.6
91","69.8
207","52.7
32","46.0
74","39.0
26","37.8
304"
Tennessee Martin,OVC,"103.6
141","112.8
332","51.0
123","52.8
285","19.6
76","18.7
294","33.4
144","34.4
245","33.6
246","28.4
33","69.4
160","69.4
184","50.7
81","53.1
314","34.3
197","34.9
157"
Colorado,B12,"103.5
142","97.7
95","50.7
137","49.8
167","21.3
181","20.3
209","26.6
317","33.5
206","35.0
220","33.6
112","68.3
190","68.6
147","50.5
86","48.1
147","34.0
213","35.5
195"
UT Rio Grande Valley,ind,"103.2
143","112.6
329","53.8
31","54.6
324","19.0
47","22.6
82","27.6
306","34.3
240","40.2
71","34.5
131","71.3
104","69.3
179","50.4
92","55.8
332","39.6
15","34.8
146"
Wofford,SC,"103.2
144","108.6
300","49.2
189","52.9
291","19.4
63","17.3
329","31.9
206","32.0
134","38.4
120","32.2
86","65.8
277","64.9
16","45.1
287","52.3
299","37.5
70","36.1
231"
Georgia 14,SEC,"103.2
145","94.7
52","47.8
251","48.1
88","21.8
205","19.0
283","37.2
29","31.6
118","32.1
272","33.6
113","67.4
226","64.8
14","47.1
225","49.1
201","32.9
262","30.9
17"
Eastern Michigan,MAC,"103.1
146","105.3
237","50.3
150","50.8
213","23.1
271","21.3
167","34.7
98","34.0
230","40.4
66","40.6
254","72.9
63","69.8
206","47.3
215","49.1
200","35.9
131","36.1
232"
Illinois Chicago,Horz,"103.1
147","97.5
87","50.3
149","48.2
94","19.9
89","20.0
229","31.3
231","30.8
90","32.6
262","26.7
16","71.9
85","70.6
252","46.5
247","46.0
78","38.5
35","34.6
135"
Fairfield,MAAC,"103.1
148","108.3
294","50.0
162","52.2
262","22.0
222","20.1
224","36.7
37","36.2
298","37.8
134","35.5
151","69.6
152","66.3
48","46.2
255","49.2
206","38.1
46","38.1
306"
Cincinnati,BE,"102.9
149","96.7
75","47.1
273","49.2
139","21.2
175","18.1
310","35.3
80","29.1
36","32.8
258","46.1
321","66.5
256","68.2
119","45.9
263","48.5
175","32.8
264","33.7
94"
San Diego St.,MWC,"102.9
150","95.0
57","49.1
196","50.5
199","20.9
157","23.1
67","32.8
164","28.0
16","36.6
168","33.0
96","68.2
192","67.2
78","48.9
147","49.3
207","33.0
254","35.2
177"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
East Carolina,CUSA,"102.8
151","108.2
286","48.6
214","50.5
200","21.2
179","19.8
250","31.8
212","39.8
340","40.8
55","42.8
289","69.5
154","68.4
133","43.1
319","49.0
195","38.3
41","36.2
237"
Wichita St.,MVC,"102.8
152","100.9
157","47.3
268","50.6
208","22.7
254","19.0
285","37.3
27","27.0
4","37.2
152","35.8
156","67.5
221","71.8
296","47.9
194","45.6
68","30.8
321","39.0
317"
Middle Tennessee,SB,"102.7
153","103.6
200","51.6
103","51.7
247","22.0
219","20.5
201","29.9
269","31.0
98","41.4
45","46.4
322","71.2
109","73.2
325","50.5
85","51.3
277","36.1
119","34.9
154"
Tennessee St.,OVC,"102.6
154","109.5
306","53.0
50","55.3
327","19.6
74","22.7
78","31.2
236","32.6
151","32.1
275","45.8
319","66.8
246","70.8
264","51.5
60","54.6
324","36.9
88","37.6
297"
VCU,CAA,"102.6
155","91.6
23","49.6
179","42.1
2","20.5
136","22.9
70","34.6
101","32.9
165","40.1
72","38.0
196","67.7
215","69.7
200","46.4
249","42.9
15","37.6
60","26.9
1"
New Orleans,SB,"102.6
156","105.4
239","49.5
181","51.7
248","17.5
15","21.7
141","29.4
282","32.6
153","36.8
161","40.3
246","72.9
64","70.6
251","48.4
171","49.6
216","34.8
173","37.2
283"
Quinnipiac,NEC,"102.6
157","111.3
322","51.2
114","50.9
216","21.1
168","17.5
326","35.7
69","29.3
39","33.4
254","37.2
185","70.5
124","69.4
183","48.5
166","49.1
198","39.2
22","36.3
241"
Charlotte,A10,"102.5
158","93.9
42","47.1
272","49.0
125","20.6
145","24.3
37","33.3
151","32.9
166","41.7
42","41.2
268","67.3
229","69.2
173","44.0
306","47.4
121","34.4
193","34.2
118"
Central Connecticut,NEC,"102.5
159","107.1
267","51.8
96","52.0
255","21.8
209","20.3
211","36.3
49","33.4
194","28.9
317","22.4
2","70.9
112","65.9
37","50.9
76","50.0
234","35.7
142","37.1
280"
UC Irvine,BW,"102.3
160","102.3
180","51.7
97","53.4
302","19.7
78","22.6
83","26.6
318","28.1
19","34.0
240","37.5
188","74.7
25","71.5
287","50.0
106","52.3
297","36.5
105","36.8
269"
VMI,BSth,"102.3
161","112.7
331","50.8
131","57.8
339","18.8
45","24.3
35","31.5
221","37.5
321","28.3
321","31.0
64","69.7
150","61.3
1","53.7
16","58.9
341","31.9
290","37.4
290"
Central Michigan,MAC,"102.3
162","104.9
228","49.2
187","51.4
239","22.6
251","24.6
27","35.0
93","36.0
294","38.8
109","60.5
341","68.1
197","71.6
292","48.4
169","50.9
260","33.7
222","35.3
183"
Wright St.,Horz,"102.2
163","96.7
76","51.9
87","48.2
92","20.5
132","20.0
230","30.0
262","30.5
74","35.2
210","29.6
46","67.6
217","66.8
62","48.4
168","45.2
59","38.8
28","35.1
166"
Arkansas St.,SB,"102.2
164","112.6
328","51.3
113","56.9
337","20.8
155","21.8
139","31.5
224","35.2
272","31.8
281","39.9
241","72.1
79","70.9
267","47.3
220","53.2
315","40.1
8","42.2
341"
Austin Peay 15,OVC,"102.2
165","102.8
189","51.7
100","54.2
319","18.3
28","24.3
34","30.2
261","32.7
159","44.3
20","32.7
90","71.4
100","69.4
181","48.4
172","53.0
312","38.2
42","37.4
289"
Utah Valley,ind,"102.1
166","108.7
303","52.1
80","50.7
209","21.0
166","21.0
178","32.7
167","34.1
235","31.7
282","34.0
121","74.5
29","71.5
288","49.6
118","49.1
197","37.5
67","35.5
188"
Oral Roberts 13,Sum,"102.1
167","92.8
31","49.9
167","44.8
16","19.2
54","20.7
189","33.1
153","31.3
111","40.7
56","29.5
45","66.7
247","75.4
340","47.1
226","42.6
13","36.8
92","33.7
90"
Montana St.,BSky,"102.1
168","110.6
320","50.7
135","52.3
266","20.3
117","20.1
220","32.4
186","30.2
63","37.6
138","44.2
309","73.8
42","76.1
341","48.8
155","51.2
275","36.0
126","36.3
242"
Michigan,B10,"102.1
169","97.6
90","45.8
312","51.5
244","19.9
94","21.0
177","33.7
131","35.0
261","28.4
319","27.5
20","70.6
120","68.5
141","45.2
285","48.4
170","31.2
312","38.0
305"
Murray St.,OVC,"102.0
170","105.9
248","54.3
21","49.7
159","21.5
197","20.1
223","32.7
171","32.6
150","37.2
151","41.8
279","73.9
39","70.7
257","53.0
28","48.5
172","38.4
38","34.5
130"
Troy,SB,"102.0
171","110.2
315","48.7
211","54.2
320","17.8
20","22.0
122","27.4
312","38.0
329","31.6
284","27.8
23","73.4
52","70.5
243","45.5
279","53.8
322","34.7
179","36.5
257"
James Madison,CAA,"101.8
172","107.6
278","51.0
124","54.0
316","23.6
291","23.3
63","36.6
41","35.5
278","40.7
58","39.5
230","72.1
80","65.3
22","49.9
111","53.4
320","35.9
130","36.9
271"
Fordham,A10,"101.8
173","100.4
145","48.7
213","50.9
217","20.2
114","20.7
191","31.0
243","34.1
236","36.1
189","34.0
120","66.8
245","70.5
246","48.9
148","50.0
235","32.2
279","35.5
198"
East Tennessee St.,ASun,"101.8
174","104.9
230","50.9
128","51.2
230","21.4
190","23.6
52","33.8
130","37.2
316","36.3
180","37.7
189","71.9
86","65.3
23","50.0
103","50.2
241","35.1
162","34.9
156"
Albany,AE,"101.6
175","103.5
198","49.0
200","49.4
145","21.5
192","19.0
282","36.5
44","25.3
2","36.1
188","41.0
263","72.6
71","69.7
196","47.7
202","46.8
105","34.5
192","36.0
224"
Robert Morris,NEC,"101.5
176","98.9
110","53.0
47","50.0
172","23.3
275","26.1
6","35.2
83","31.8
124","27.7
326","39.1
221","72.6
74","69.1
166","51.2
64","52.0
294","37.5
63","31.2
20"
High Point,BSth,"101.2
177","104.6
222","52.1
81","48.8
117","21.0
164","19.9
241","33.3
150","33.2
188","26.6
331","35.4
150","74.4
30","64.5
10","50.4
91","47.4
119","36.5
106","34.5
132"
Liberty,BSth,"100.9
178","107.2
271","54.7
13","51.3
236","20.5
134","19.8
249","26.2
322","31.2
109","30.7
301","35.0
142","74.4
32","70.5
242","54.2
8","51.6
285","36.8
94","33.7
91"
Hawaii,WAC,"100.8
179","107.2
273","49.0
202","53.2
300","20.2
116","23.5
55","31.0
245","37.7
324","34.9
225","45.9
320","74.1
35","69.2
172","48.7
157","51.1
270","33.2
246","39.1
319"
Florida Atlantic,SB,"100.7
180","105.8
246","51.1
117","51.6
245","22.8
260","19.8
253","30.8
247","29.5
47","53.4
1","37.5
187","67.4
227","70.8
263","49.0
142","50.2
242","37.4
73","35.9
216"
Northeastern,CAA,"100.7
181","99.4
120","46.7
286","49.5
153","20.7
150","22.0
125","34.8
94","33.1
179","36.4
177","34.1
122","73.0
58","70.9
266","46.6
242","49.0
194","31.3
308","33.8
102"
Jacksonville,ASun,"100.7
182","107.2
268","49.0
201","51.5
242","23.5
286","22.9
73","38.0
19","35.5
277","43.2
25","36.7
171","73.3
56","66.8
60","49.5
121","51.9
292","32.0
286","34.0
108"
Cleveland St.,Horz,"100.5
183","94.5
50","47.6
257","47.7
70","21.2
177","21.7
148","34.2
113","30.7
86","39.1
97","43.3
300","70.0
140","69.7
198","48.3
173","47.5
126","30.4
322","32.1
35"
Southern Utah,Sum,"100.5
184","106.4
257","50.4
146","53.9
312","23.8
295","21.9
135","35.0
92","30.9
91","46.1
12","42.4
285","69.9
145","70.9
269","51.0
73","51.2
274","32.2
277","39.5
323"
Hartford,AE,"100.4
185","108.6
302","53.3
40","52.7
282","21.4
191","23.3
61","25.8
325","37.6
323","38.4
119","34.3
126","67.6
219","69.0
162","50.2
99","48.1
148","38.1
44","39.5
321"
Manhattan,MAAC,"100.4
186","107.2
269","48.3
234","53.8
309","20.5
135","22.5
96","32.6
175","32.8
163","38.5
116","43.4
302","66.2
269","67.5
91","45.9
266","51.8
290","35.4
152","38.7
314"
Cal St. Northridge,BW,"100.2
187","97.6
94","52.2
76","47.8
75","21.5
195","24.5
28","31.8
213","31.5
116","32.6
261","51.1
336","69.1
168","67.6
93","50.3
94","48.8
186","37.3
76","30.8
14"
Gardner Webb,ASun,"100.2
188","103.4
196","51.0
125","47.5
66","20.9
161","20.1
221","30.7
251","35.0
263","35.9
196","43.9
307","66.4
260","67.3
81","49.3
128","48.2
156","35.8
140","30.7
12"
Alabama St.,SWAC,"100.1
189","106.5
258","50.8
133","46.3
30","19.4
59","17.9
318","34.6
102","30.3
65","32.5
263","38.5
204","64.6
304","64.1
4","49.9
109","43.7
24","35.1
167","35.0
164"
UT Arlington 16,Slnd,"100.1
190","103.0
192","52.3
72","47.5
65","24.0
301","20.7
192","31.9
208","31.0
97","41.4
43","38.8
211","67.1
237","66.9
64","52.5
33","46.6
93","34.6
184","32.6
49"
San Diego 13,WCC,"100.0
191","94.4
48","49.4
182","49.0
122","22.1
223","23.4
57","32.1
196","30.5
72","35.7
199","33.7
115","66.6
252","67.1
74","48.8
151","48.3
165","33.9
215","33.7
93"
Colorado St.,MWC,"99.9
192","108.5
299","48.3
230","52.3
268","20.6
147","16.5
337","26.3
321","35.0
264","28.3
320","35.2
144","72.9
65","72.3
307","47.7
203","50.9
262","33.0
258","36.6
261"
Iowa St.,B12,"99.8
193","94.3
47","46.8
284","47.2
55","20.2
107","18.1
309","28.2
297","31.6
119","33.5
249","27.8
22","72.0
82","68.9
156","47.0
231","44.3
33","31.1
316","36.0
226"
Chicago St.,ind,"99.8
194","110.1
314","49.9
166","53.2
299","22.6
253","20.6
195","31.5
222","38.3
333","29.7
311","36.5
168","67.8
212","70.5
245","48.6
161","49.8
225","34.8
175","40.3
334"
Tulane,CUSA,"99.7
195","99.8
131","48.9
203","46.9
45","22.5
247","20.4
205","31.4
229","35.9
293","43.5
23","37.8
191","70.5
122","70.3
233","48.8
150","45.1
53","32.7
266","33.5
83"
Navy,Pat,"99.6
196","103.8
203","48.3
235","48.2
96","21.8
212","25.0
15","32.6
174","34.9
259","34.5
230","43.0
295","75.1
18","68.7
149","44.9
290","48.1
151","35.1
161","32.2
38"
Wyoming,MWC,"99.6
197","102.0
179","49.3
183","48.5
105","24.4
306","17.0
335","29.6
279","30.7
88","45.1
17","35.9
158","72.9
61","71.2
277","50.3
95","47.0
108","31.6
302","34.2
120"
Louisiana Monroe,SB,"99.5
198","109.5
307","49.3
185","52.8
286","23.3
277","20.0
234","31.4
230","37.8
325","40.3
68","38.7
207","71.6
95","69.3
178","47.7
204","50.6
253","34.2
203","38.2
309"
UC Santa Barbara,BW,"99.5
199","96.1
69","52.0
85","49.8
165","21.0
165","26.8
2","27.6
308","33.8
220","34.6
229","42.2
282","74.8
24","67.2
76","47.3
211","51.5
283","40.7
5","31.3
22"
Texas St.,Slnd,"99.4
200","108.6
301","47.0
281","53.9
314","21.6
201","24.1
41","36.6
42","34.8
257","42.8
28","56.9
340","65.1
292","64.3
6","43.3
315","56.4
337","36.0
122","32.5
44"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
George Washington,A10,"99.4
201","99.9
133","47.2
270","49.5
151","22.8
262","20.1
226","35.0
91","34.4
242","31.1
293","38.2
201","68.6
180","67.6
94","46.1
258","48.6
180","32.8
263","33.8
100"
Richmond,A10,"99.3
202","97.2
83","50.6
141","50.6
206","21.8
210","25.3
12","25.8
326","34.0
233","30.1
306","45.2
317","70.4
127","72.8
318","49.1
137","50.3
246","35.2
156","34.2
117"
Vermont,AE,"99.3
203","101.6
165","50.9
129","47.3
59","21.4
183","20.8
187","33.5
143","31.3
110","37.3
146","41.5
275","68.5
184","72.4
311","49.9
110","44.2
31","35.5
150","36.3
243"
Holy Cross,Pat,"99.3
204","100.7
148","48.6
215","48.0
83","25.8
328","22.6
92","41.3
4","33.0
170","40.5
63","42.8
290","72.9
60","68.2
117","48.6
160","43.6
22","32.4
272","36.8
270"
Chattanooga,SC,"99.3
205","99.7
129","51.6
104","50.0
173","25.0
318","20.0
238","35.2
81","28.8
28","46.7
9","29.4
43","65.8
275","72.2
306","53.1
26","48.2
153","32.9
261","34.6
140"
Buffalo,MAC,"99.2
206","101.5
161","45.7
314","50.1
181","22.4
239","22.4
104","37.6
26","33.9
222","30.7
300","49.6
334","67.8
213","70.4
240","44.7
295","49.9
231","32.2
276","33.8
101"
Sacred Heart,NEC,"99.1
207","104.4
218","50.2
156","50.1
177","20.4
128","23.7
46","30.8
248","35.6
287","27.9
324","40.8
260","73.4
51","71.0
271","49.6
115","49.5
212","34.2
200","34.2
119"
Delaware St.,MEAC,"99.0
208","110.7
321","48.3
231","54.4
321","19.2
55","22.1
118","31.8
211","36.6
309","25.8
335","36.1
162","71.4
102","68.5
140","46.6
244","55.4
330","34.0
211","35.0
165"
Mount St. Mary's 16,NEC,"99.0
209","100.1
140","49.8
170","47.2
54","20.8
154","21.5
159","29.8
272","33.4
200","38.7
112","38.0
198","70.3
131","70.2
224","47.9
187","46.7
98","36.1
118","32.2
37"
TCU,MWC,"99.0
210","100.2
142","46.3
297","52.4
272","20.5
130","24.3
36","32.5
181","29.4
44","35.0
222","36.9
179","68.2
193","65.8
35","42.6
321","51.5
284","35.3
154","35.9
217"
Saint Louis,A10,"98.9
211","97.6
93","48.9
204","48.6
110","20.4
124","18.0
315","23.8
333","28.2
22","36.2
184","31.3
66","72.3
78","70.0
220","46.5
248","45.6
71","35.9
132","36.4
248"
Milwaukee,Horz,"98.8
212","98.8
106","44.8
322","50.5
201","18.4
30","19.4
269","32.1
197","28.5
24","35.6
202","36.5
167","67.9
208","69.8
213","44.0
307","49.8
227","30.8
320","34.8
153"
Air Force,MWC,"98.7
213","96.5
73","52.1
82","48.7
112","21.5
194","23.0
68","19.4
341","30.5
77","45.5
16","35.4
146","69.4
157","69.5
189","48.7
156","44.4
35","37.5
65","36.1
230"
Detroit,Horz,"98.6
214","106.3
256","48.5
223","53.4
303","20.6
143","20.9
183","29.8
273","32.5
147","25.6
336","39.3
227","67.2
236","71.8
298","43.4
313","52.8
308","38.1
45","36.1
229"
LIU Brooklyn,NEC,"98.6
215","104.6
223","46.1
302","49.7
162","18.6
35","20.2
215","35.3
77","30.4
68","39.2
95","28.0
25","68.1
198","71.4
285","44.7
294","50.9
265","32.3
274","31.5
26"
UMKC,Sum,"98.6
216","106.7
263","48.0
243","54.0
317","20.6
146","22.2
114","30.6
256","34.4
248","35.3
209","51.2
337","73.5
50","71.6
290","41.6
330","51.0
269","37.8
55","40.0
331"
William & Mary,CAA,"98.6
217","101.7
168","48.7
212","49.0
123","21.1
173","22.4
102","29.7
277","35.5
281","31.0
294","35.4
149","68.5
186","68.0
110","46.7
239","48.2
159","34.1
206","33.5
81"
Bowling Green,MAC,"98.5
218","103.8
206","48.6
217","46.7
43","23.0
269","18.7
297","33.9
127","36.3
299","35.0
214","38.1
199","65.5
283","72.3
308","49.1
136","46.3
85","31.6
301","31.7
30"
Lipscomb,ASun,"98.3
219","101.7
167","50.1
160","48.6
109","21.1
169","20.1
222","31.9
207","29.6
50","41.0
52","38.6
205","64.9
296","66.2
46","48.8
153","45.5
66","35.1
165","35.9
218"
Loyola Chicago,Horz,"98.3
220","101.9
175","44.5
324","51.0
223","19.8
87","21.1
174","33.7
132","33.2
186","32.2
270","35.9
160","71.6
93","74.0
334","45.4
281","48.4
169","28.2
337","37.2
287"
Santa Clara,WCC,"98.1
221","97.5
86","54.1
24","48.2
90","26.2
333","20.0
239","29.9
267","28.9
29","37.2
149","33.4
105","70.2
134","72.9
319","52.0
48","44.7
40","38.8
29","36.6
260"
Yale,Ivy,"98.1
222","105.6
241","50.8
132","52.5
274","22.2
227","21.8
140","30.5
257","30.7
87","36.0
195","40.0
242","69.9
144","72.0
304","50.5
87","50.6
252","34.2
202","37.6
298"
Fort Wayne,Sum,"98.1
223","102.0
178","50.6
142","50.0
174","20.2
108","18.4
303","20.1
340","31.8
127","39.0
106","37.2
182","73.0
59","70.2
223","49.4
127","49.7
221","35.4
153","34.0
106"
Binghamton,AE,"97.8
224","103.8
205","48.6
216","50.4
196","20.9
162","22.1
120","34.8
95","35.1
266","31.3
289","40.0
243","73.2
57","69.3
177","47.8
197","50.1
238","33.5
231","33.9
104"
Weber St.,BSky,"97.8
225","100.5
146","51.7
99","50.2
184","24.2
303","20.8
188","29.0
285","27.6
8","44.9
18","38.3
202","74.5
27","68.8
152","49.5
125","46.8
103","37.0
86","37.2
282"
Towson,CAA,"97.7
226","105.1
234","47.0
276","50.4
197","17.6
17","20.6
193","28.7
291","32.6
155","30.0
309","36.3
165","66.9
241","67.6
96","45.5
278","48.4
168","32.9
260","35.9
220"
San Francisco,WCC,"97.7
227","106.6
260","48.3
233","54.5
323","22.6
249","23.8
45","33.0
158","33.8
217","32.1
274","41.7
278","70.4
128","69.8
209","48.0
184","54.9
328","32.7
265","35.8
214"
Fairleigh Dickinson,NEC,"97.5
228","113.8
334","49.1
195","52.9
292","20.1
104","17.1
333","27.4
313","37.6
322","37.2
153","28.3
29","71.3
103","65.5
28","46.2
256","49.6
218","35.5
151","40.6
336"
Tennessee Tech,OVC,"97.5
229","106.3
255","49.7
176","52.0
257","23.2
272","21.4
166","36.4
47","32.0
133","45.6
15","34.8
136","65.4
286","69.0
163","50.4
93","50.7
256","32.2
278","36.4
251"
Harvard,Ivy,"97.4
230","110.5
318","50.1
159","52.1
261","22.8
263","19.9
243","31.6
218","35.1
267","36.6
170","29.3
42","73.7
46","74.0
333","51.0
72","52.2
296","32.1
283","34.5
134"
Charleston Southern,BSth,"97.4
231","114.9
337","49.2
194","54.5
322","20.5
138","17.2
332","30.7
250","33.3
191","26.2
333","35.8
157","66.7
249","66.5
54","45.0
289","55.8
334","36.7
101","35.0
162"
Coastal Carolina,BSth,"97.3
232","109.8
310","50.1
158","52.4
271","19.6
75","17.7
322","29.6
278","33.1
185","29.6
312","27.4
19","67.5
223","69.8
214","47.3
217","50.2
244","36.0
128","37.1
279"
Morgan St.,MEAC,"97.0
233","98.9
111","47.4
264","45.7
23","19.5
69","22.0
124","37.7
23","30.6
78","37.6
136","43.2
299","65.8
274","67.4
85","46.9
233","44.3
34","32.6
269","33.4
77"
Northwestern St.,Slnd,"97.0
234","105.8
244","48.5
221","52.9
293","25.2
322","23.6
54","32.8
165","34.2
238","34.4
232","46.4
324","70.1
139","68.4
132","47.9
192","51.0
268","33.0
252","37.7
302"
Iowa,B10,"97.0
235","93.7
40","50.0
165","46.4
33","26.1
332","19.1
279","29.7
276","29.0
32","36.0
191","30.3
50","64.9
295","68.3
128","48.3
174","44.5
36","34.7
180","33.2
70"
Northern Colorado,BSky,"97.0
236","104.5
221","49.2
191","52.3
267","24.8
315","22.0
129","34.1
117","29.3
40","42.1
34","38.9
215","71.4
98","71.6
291","47.8
199","49.8
226","34.5
189","37.5
293"
South Dakota St.,Sum,"97.0
237","107.1
266","48.4
225","51.0
220","23.4
279","17.0
334","36.0
64","31.7
121","37.1
155","40.7
256","71.7
87","69.4
180","48.0
186","47.2
113","33.0
257","41.5
340"
Centenary,Sum,"96.9
238","108.3
292","49.3
184","53.7
307","21.9
217","22.0
127","27.5
311","36.1
297","37.9
131","46.7
325","71.4
101","71.2
278","45.7
271","53.2
316","37.7
58","36.4
247"
Pepperdine,WCC,"96.9
239","104.7
226","46.6
291","55.6
332","22.6
252","25.0
17","32.2
190","36.8
310","35.1
213","32.1
85","69.3
163","69.1
169","47.3
219","53.0
313","30.2
325","40.6
337"
Georgia St.,CAA,"96.7
240","105.1
232","47.9
248","52.3
270","23.5
283","21.3
168","36.1
60","30.6
79","32.3
267","43.0
296","64.3
305","69.7
202","44.5
300","52.0
295","37.0
85","35.3
182"
Western Carolina,SC,"96.7
241","104.0
210","46.3
298","51.6
246","22.2
229","22.0
128","36.4
48","33.9
223","24.2
338","42.8
292","67.1
238","72.5
312","42.7
320","51.6
286","34.8
172","34.4
128"
Western Illinois,Sum,"96.6
242","105.7
243","46.6
287","51.2
234","20.7
149","20.0
231","31.9
209","33.0
175","42.4
30","49.5
333","69.5
155","69.5
188","44.2
304","49.9
232","35.2
160","36.0
223"
Fresno St.,WAC,"96.5
243","99.4
122","48.4
226","49.1
132","17.0
11","19.5
264","23.4
336","29.3
41","29.0
316","30.3
51","70.0
141","68.3
123","46.6
243","48.2
160","34.0
214","34.1
112"
Youngstown St.,Horz,"96.4
244","101.7
170","48.0
247","52.5
275","21.4
182","20.5
200","25.6
327","30.5
76","34.9
223","34.6
133","62.5
317","69.0
165","47.2
222","51.9
293","33.2
248","35.8
213"
San Jose St.,WAC,"96.4
245","105.9
247","46.5
293","51.5
243","22.2
228","18.1
311","37.8
21","31.0
94","37.5
142","31.4
69","67.2
235","65.7
33","46.0
262","50.0
236","32.2
281","36.4
252"
Colgate,Pat,"96.4
246","100.0
136","49.9
168","47.0
48","24.3
305","22.2
117","33.5
139","35.3
274","37.9
129","35.4
148","69.6
151","65.9
39","46.8
236","45.0
48","38.2
43","33.8
95"
Delaware,CAA,"96.4
247","101.8
171","46.1
305","49.3
143","20.8
156","22.3
106","27.6
307","35.5
282","40.2
70","35.3
145","68.6
181","66.0
41","45.5
275","49.1
202","31.4
305","33.1
67"
Hofstra,CAA,"96.3
248","101.2
158","48.0
242","47.1
52","23.6
288","18.9
290","33.9
128","30.6
80","35.0
215","38.7
209","67.2
231","71.3
281","47.3
212","45.6
69","33.3
245","33.4
76"
Winthrop 13,BSth,"96.3
249","90.9
15","49.6
178","46.6
40","19.8
84","23.3
60","33.2
152","29.2
38","35.6
201","33.6
111","59.3
340","69.6
194","46.7
238","46.7
99","37.2
80","31.0
18"
UC Davis,BW,"96.3
250","115.3
340","51.0
122","55.6
331","23.8
299","20.5
203","22.5
337","37.1
315","34.1
236","31.9
77","79.2
1","69.5
186","50.0
105","56.4
336","34.9
170","36.1
234"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
St. John's,BE,"96.3
251","93.9
44","45.8
310","49.5
154","22.9
266","21.5
161","32.7
170","30.6
81","35.0
219","40.3
247","66.3
264","68.7
151","44.1
305","48.6
181","33.3
242","34.3
121"
