UC Santa Barbara,BW,"107.3
126","98.9
63","50.3
147","46.7
43","18.5
202","17.5
214","28.8
200","27.9
88","27.4
344","41.8
286","70.8
139","69.0
120","48.4
187","47.8
125","35.8
122","30.0
5"
Fresno St. 14,MWC,"107.2
127","101.1
112","48.4
240","48.8
110","15.1
15","21.0
25","30.0
161","29.7
171","37.7
144","46.4
330","69.8
171","69.7
150","47.0
239","48.4
153","34.4
177","33.0
84"
Northeastern,CAA,"107.2
128","103.2
149","51.7
88","51.7
260","18.2
187","17.2
235","25.9
289","28.8
126","38.7
112","27.9
21","72.2
95","65.4
7","48.5
181","52.0
296","37.2
54","33.9
131"
Evansville,MVC,"107.2
129","97.8
51","53.4
43","45.9
24","18.2
183","18.4
158","24.5
317","25.0
14","46.9
4","29.4
38","72.6
72","73.6
333","53.2
25","44.4
28","35.9
116","32.6
66"
Temple 10,Amer,"107.2
130","98.5
58","47.0
291","46.4
31","13.8
2","16.2
284","29.1
191","29.7
172","26.6
348","28.7
34","68.4
233","74.2
342","44.9
310","46.3
74","33.7
222","31.2
24"
Winthrop,BSth,"107.1
131","108.3
244","54.2
24","47.7
69","17.8
160","15.9
305","26.0
285","32.0
283","41.1
69","31.9
71","75.1
24","71.5
260","53.9
21","47.1
96","36.4
89","32.7
70"
James Madison,CAA,"106.8
132","99.8
78","51.6
97","45.5
19","17.2
108","15.4
321","29.5
180","27.0
58","37.0
164","37.0
174","68.3
236","70.3
195","50.9
84","47.3
106","35.0
156","28.7
1"
Memphis,Amer,"106.8
133","97.3
42","46.1
307","44.9
15","16.4
65","18.9
117","32.4
79","29.6
162","41.9
48","38.4
203","72.2
91","67.9
67","45.1
303","44.6
37","32.4
273","30.5
11"
Eastern Kentucky,OVC,"106.7
134","110.1
276","56.0
9","53.1
309","20.3
302","20.3
52","27.0
262","34.2
324","40.3
86","42.3
291","73.5
49","69.8
154","54.2
19","51.3
270","39.5
13","37.6
316"
UT Arlington,SB,"106.6
135","99.7
77","49.2
210","47.0
50","18.7
220","20.1
61","36.3
24","26.2
40","34.4
234","43.3
308","70.2
158","66.1
16","49.5
131","44.4
29","32.5
268","33.7
121"
Monmouth,MAAC,"106.6
136","98.9
64","49.9
171","46.1
26","16.5
73","20.1
59","28.6
209","30.7
227","38.4
118","37.2
179","76.8
11","69.7
147","47.2
231","45.3
48","36.6
74","31.4
31"
Old Dominion,CUSA,"106.6
137","98.7
60","47.9
260","45.5
21","14.4
6","17.2
231","36.6
22","27.1
61","31.0
311","35.8
151","68.2
242","71.6
264","48.7
174","44.4
31","30.1
333","31.5
33"
Chattanooga 12,SC,"106.6
138","101.8
125","51.7
89","50.5
196","18.0
169","20.2
57","32.3
83","29.0
130","41.6
57","30.9
57","73.5
48","67.5
54","50.7
91","50.5
248","35.6
128","33.7
117"
UC Irvine,BW,"106.5
139","97.7
48","51.1
122","44.6
9","18.2
186","17.4
220","29.1
192","28.2
101","35.1
216","34.7
122","68.2
241","73.1
324","49.3
142","41.6
4","36.7
71","33.2
95"
Montana,BSky,"106.5
140","105.1
184","53.4
41","49.5
145","18.3
193","18.7
133","28.4
216","24.9
13","36.8
175","45.3
326","69.2
201","72.2
295","51.8
58","49.5
206","37.3
51","33.0
82"
Ohio St.,B10,"106.5
141","97.7
50","49.4
197","46.6
39","18.8
228","17.1
244","30.2
157","29.1
135","36.0
193","30.4
50","68.4
232","70.6
215","49.0
159","44.5
33","33.4
234","33.4
105"
Illinois,B10,"106.5
142","103.1
145","50.2
154","53.6
323","14.9
12","19.0
108","21.5
344","28.1
99","30.5
322","26.5
12","74.6
34","71.9
278","47.5
223","51.0
262","36.3
92","38.6
334"
East Tennessee St.,SC,"106.5
143","107.3
223","53.0
47","50.5
195","18.1
180","17.8
193","28.3
221","30.6
218","34.9
222","39.8
247","70.2
160","72.2
294","50.4
100","50.1
230","38.3
27","34.1
140"
Eastern Michigan,MAC,"106.4
144","105.2
185","48.8
227","50.6
200","17.4
125","20.9
29","31.1
126","36.9
348","43.5
24","42.9
301","73.0
62","70.5
210","49.5
135","47.6
117","31.5
304","36.8
285"
San Francisco,WCC,"106.4
145","110.7
285","50.0
162","51.7
262","17.8
156","16.0
294","33.4
54","30.2
194","39.1
108","35.8
148","67.6
264","71.4
256","48.5
186","47.8
124","35.1
153","38.6
336"
Pepperdine,WCC,"106.4
146","103.8
159","49.0
219","49.8
172","16.0
43","16.1
288","30.3
154","29.8
176","41.1
70","31.4
63","67.8
258","67.5
57","48.3
193","50.2
238","34.0
206","32.6
68"
Kent St.,MAC,"106.4
147","107.8
232","49.0
214","51.0
225","17.5
129","16.8
259","34.1
46","28.0
90","40.0
91","35.1
129","68.1
251","73.5
331","49.0
161","49.5
208","32.8
254","35.9
247"
Dayton 7,A10,"106.3
148","93.6
11","51.6
98","46.9
49","18.6
212","18.0
184","28.7
202","24.2
6","40.8
75","32.8
84","66.8
292","66.7
30","51.5
62","43.7
21","34.4
181","34.9
185"
Oklahoma St.,B12,"106.3
149","98.1
54","48.3
246","47.1
53","19.1
246","17.5
215","28.8
199","32.3
293","38.3
124","40.9
269","72.9
67","66.7
25","47.8
211","44.7
39","32.8
253","34.2
144"
Texas Southern,SWAC,"106.2
150","109.6
269","51.8
83","49.2
128","19.3
254","15.8
310","35.3
27","28.4
106","41.5
60","24.6
4","63.1
343","75.1
347","52.3
46","48.7
163","33.8
218","33.5
109"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Buffalo 14,MAC,"106.1
151","103.4
150","49.6
187","49.8
170","18.8
226","17.7
201","31.8
103","28.7
120","41.6
56","37.8
190","71.0
131","71.7
269","49.0
160","48.8
172","33.7
219","34.3
152"
Alabama,SEC,"106.1
152","97.4
43","49.6
188","46.6
38","19.9
290","18.2
171","28.3
220","34.6
331","40.7
77","39.1
231","64.3
332","67.1
45","48.5
179","45.1
45","33.9
212","32.9
80"
Morehead St.,OVC,"106.1
153","104.0
163","48.0
252","50.6
202","18.6
216","21.4
19","38.6
7","29.0
129","35.3
211","53.7
348","69.5
189","72.1
290","45.8
281","49.0
183","36.2
102","35.7
235"
Elon,CAA,"105.9
154","106.2
202","51.8
82","50.3
192","17.7
143","15.8
309","27.2
253","29.8
178","30.4
324","33.4
97","66.7
295","67.0
39","52.5
42","49.1
187","33.9
214","35.3
205"
Southern Illinois,MVC,"105.8
155","103.4
151","51.1
124","50.9
217","19.4
259","21.3
21","31.7
107","25.6
26","39.3
103","44.9
322","68.5
230","67.5
56","51.0
78","52.6
310","34.3
185","31.8
38"
South Dakota,Sum,"105.7
156","111.0
289","51.7
90","54.2
335","16.4
66","19.0
110","25.0
306","30.2
199","30.1
326","40.9
270","70.7
146","74.2
340","50.5
98","50.9
258","36.4
85","39.8
345"
Stony Brook 13,AE,"105.7
157","100.3
92","52.2
63","47.6
67","17.3
112","18.4
156","34.8
33","26.0
36","32.2
287","27.6
20","67.1
281","71.6
265","50.7
92","45.8
61","37.2
53","34.1
141"
Wofford,SC,"105.7
158","108.4
247","51.7
91","54.0
331","18.0
167","17.6
207","26.2
283","25.9
33","38.4
123","41.5
283","75.4
19","68.7
102","45.8
280","54.3
340","40.9
7","35.5
221"
Albany,AE,"105.7
159","102.9
139","50.7
135","48.7
108","18.4
196","18.7
134","34.8
32","25.6
25","43.3
26","27.2
19","75.2
22","67.9
66","51.8
57","50.2
234","32.3
277","30.9
16"
Rice,CUSA,"105.4
160","116.5
342","51.2
115","56.2
346","17.9
165","18.4
157","26.7
268","32.2
289","41.5
63","36.7
168","74.9
26","70.5
208","53.4
24","52.7
312","31.9
294","41.8
350"
Bucknell,Pat,"105.4
161","106.2
203","52.1
70","49.5
147","18.7
222","17.9
189","29.7
171","28.4
108","43.9
18","41.3
275","71.6
108","67.1
41","51.2
73","47.6
116","35.8
121","35.2
198"
Towson,CAA,"105.4
162","104.2
166","46.9
292","48.4
97","17.9
164","17.7
198","38.3
10","27.3
67","45.1
11","41.0
271","67.3
273","75.2
348","46.3
265","46.2
71","32.1
286","35.2
201"
Mercer,SC,"105.3
163","108.2
241","49.8
179","48.9
115","19.2
247","16.2
285","36.7
21","27.4
69","32.3
281","32.9
88","74.2
36","71.8
272","48.5
183","44.7
38","35.3
144","36.0
253"
Lehigh,Pat,"105.1
164","105.9
197","52.1
69","51.1
230","19.3
255","18.6
141","29.1
190","29.3
146","31.7
297","28.7
33","72.6
75","71.7
267","48.5
185","48.8
173","39.3
15","36.4
264"
San Diego St.,MWC,"105.0
165","91.3
3","47.2
283","42.5
1","18.4
197","18.0
181","33.9
48","27.2
64","42.5
38","31.3
62","68.4
231","72.7
312","46.3
261","41.6
5","32.6
265","29.4
3"
Georgia Southern,SB,"104.9
166","109.0
259","47.5
274","51.8
268","16.2
54","20.0
63","29.7
172","34.5
328","37.7
147","44.5
318","71.0
132","69.2
126","45.6
287","52.5
308","33.3
238","33.8
127"
Middle Tennessee 15,CUSA,"104.8
167","100.3
93","51.7
92","49.4
138","17.1
101","19.4
87","28.7
205","25.7
29","34.9
220","42.4
293","60.6
349","66.6
24","47.8
212","48.0
130","39.2
16","34.7
169"
DePaul,BE,"104.7
168","105.2
186","49.4
196","51.4
248","21.5
335","17.8
197","30.7
138","29.9
180","36.5
183","44.8
321","68.0
252","74.0
337","48.6
177","49.2
196","34.3
188","36.4
269"
Cal St. Bakersfield 15,WAC,"104.6
169","96.6
33","49.3
204","45.2
17","18.2
189","21.5
17","34.1
47","29.7
168","38.0
133","42.1
289","65.4
322","67.5
59","48.5
180","42.8
14","34.3
184","33.4
104"
Austin Peay 16,OVC,"104.5
170","110.0
274","51.3
112","53.8
327","20.2
297","18.6
143","31.9
100","30.0
186","47.0
3","31.3
61","67.0
287","70.8
227","51.0
83","53.3
328","34.7
169","36.4
268"
Norfolk St.,MEAC,"104.5
171","112.8
313","48.7
230","50.2
189","17.7
147","19.1
105","32.2
89","34.3
325","41.5
62","41.9
287","78.1
3","72.4
299","46.7
251","46.1
69","34.7
168","38.0
322"
Charlotte,CUSA,"104.3
172","109.2
261","51.0
127","54.8
341","16.4
64","18.3
160","29.7
168","27.7
81","33.2
268","30.9
58","69.8
174","72.1
288","47.7
218","52.7
315","38.2
30","39.3
343"
Loyola Marymount,WCC,"104.3
173","107.4
224","47.5
276","53.5
321","16.2
52","20.2
55","28.9
196","31.7
270","28.4
339","42.7
300","72.6
77","72.5
304","45.7
285","51.6
287","33.9
208","37.7
318"
Tennessee Martin,OVC,"104.2
174","109.4
267","50.5
142","50.8
209","18.2
188","17.0
247","29.5
178","29.4
150","35.6
202","30.0
45","71.5
114","70.7
220","49.8
123","50.8
255","34.4
182","33.8
125"
Stetson,ASun,"104.2
175","114.6
332","51.2
120","54.5
337","16.8
88","15.7
313","25.2
302","32.9
304","33.8
253","30.8
56","72.1
98","68.0
71","49.4
139","54.7
344","36.2
106","35.9
243"
Grand Canyon,WAC,"104.2
176","101.6
117","49.8
177","48.1
86","16.9
92","19.1
103","32.0
97","27.3
68","41.5
59","35.1
128","69.2
199","66.0
11","48.3
192","48.4
151","35.6
130","31.7
36"
Fairleigh Dickinson 16,NEC,"104.1
177","116.3
341","51.2
117","52.4
293","17.7
150","21.0
27","28.4
217","35.8
342","33.3
264","46.9
336","69.6
182","70.0
171","49.5
134","52.1
300","36.4
84","35.4
212"
UNLV,MWC,"104.0
178","99.0
65","49.7
185","47.1
51","18.9
237","19.5
84","28.3
222","30.6
219","40.9
72","40.1
251","69.0
211","70.1
182","50.1
110","46.1
68","32.8
251","32.7
74"
Furman,SC,"104.0
179","107.3
221","51.5
103","50.8
208","20.5
311","19.2
100","32.1
93","28.8
123","43.3
27","38.0
194","69.6
181","68.2
84","54.2
18","49.9
220","31.9
292","35.0
192"
Illinois St.,MVC,"104.0
180","99.0
66","47.7
268","48.4
96","18.5
203","20.5
45","30.0
160","28.2
100","30.9
313","38.4
207","67.4
270","68.0
75","46.2
267","48.7
167","33.3
237","31.9
39"
Fairfield,MAAC,"103.9
181","107.0
216","51.3
110","49.6
156","17.6
138","18.9
119","24.8
314","34.1
322","32.6
276","34.1
111","73.7
45","69.3
128","50.0
116","49.1
188","35.4
139","33.7
118"
Florida Gulf Coast 16,ASun,"103.8
182","103.1
144","51.5
102","47.7
70","17.2
109","15.9
303","31.7
105","27.5
75","37.3
158","35.3
134","64.2
333","69.4
137","51.5
61","48.3
145","34.2
190","31.2
23"
UTEP,CUSA,"103.8
183","107.0
214","52.4
58","49.5
146","17.1
107","19.2
95","24.5
318","31.7
271","40.9
73","36.6
164","66.4
305","67.8
64","51.3
69","48.3
146","36.5
77","34.2
143"
Louisiana Tech,CUSA,"103.8
184","103.7
157","51.3
113","49.2
129","16.9
93","19.0
112","28.8
198","29.0
134","43.0
33","34.1
109","66.9
291","68.8
114","52.0
51","49.7
216","33.3
239","32.0
43"
Drake,MVC,"103.7
185","112.5
307","50.7
134","51.9
272","20.5
309","14.6
338","25.5
296","27.8
85","33.6
259","30.5
53","73.0
65","70.2
187","47.2
235","49.6
212","38.2
33","37.7
317"
Missouri,SEC,"103.7
186","103.7
156","47.2
286","49.0
122","18.0
170","16.0
296","26.8
267","29.8
179","39.6
96","40.8
265","70.8
140","69.6
144","47.6
220","48.0
131","31.0
314","33.6
113"
Colgate,Pat,"103.4
187","112.7
312","52.5
56","53.2
311","18.4
198","19.4
89","26.6
273","30.6
221","29.9
329","41.8
285","67.8
259","68.2
86","50.3
105","51.4
275","37.0
59","37.5
314"
FIU,CUSA,"103.2
188","108.1
240","52.0
71","48.1
84","19.3
256","14.2
345","30.8
132","29.4
149","35.6
201","35.7
144","67.2
277","68.7
106","50.7
89","47.1
98","36.8
68","33.1
88"
Denver,Sum,"103.2
189","104.6
174","55.7
10","52.0
274","20.8
320","22.7
6","20.0
347","31.0
240","36.6
180","43.3
307","77.0
9","75.9
351","54.3
17","49.9
219","38.3
26","37.2
299"
East Carolina,Amer,"103.2
190","105.1
182","49.0
217","51.2
237","19.4
264","18.4
159","28.8
197","32.3
292","34.6
228","26.8
13","69.7
178","67.1
42","47.8
210","52.2
303","33.9
211","33.1
90"
Western Michigan,MAC,"103.1
191","105.3
188","47.6
271","52.0
279","17.9
162","17.1
242","30.6
141","25.5
22","43.8
21","38.5
208","71.4
120","69.6
143","46.3
266","51.0
263","33.7
221","35.6
229"
Massachusetts,A10,"103.1
192","101.8
124","49.1
212","48.3
92","17.5
131","17.1
241","25.9
291","30.4
208","36.5
182","40.2
256","69.9
168","72.9
320","48.8
166","49.0
182","33.0
250","31.3
29"
Ball St.,MAC,"103.1
193","103.0
141","52.2
66","46.8
46","19.9
285","16.5
276","28.0
236","26.3
46","34.8
224","38.6
217","68.7
222","70.4
202","49.9
120","43.7
22","36.9
64","35.1
193"
Portland St.,BSky,"103.1
194","110.4
280","51.2
114","53.3
315","17.4
122","19.1
104","28.7
203","30.7
226","33.9
250","32.8
85","65.9
311","69.7
153","52.7
33","51.4
274","31.5
305","38.3
332"
South Carolina St.,MEAC,"103.0
195","113.5
317","49.8
176","50.7
203","17.0
99","17.5
212","29.1
194","31.4
259","34.8
225","38.7
223","71.2
125","72.1
287","49.6
130","49.9
221","33.6
227","34.6
166"
Radford,BSth,"102.9
196","109.8
272","50.2
153","51.3
242","19.3
257","17.0
250","34.4
43","30.1
190","29.0
336","34.3
115","65.1
326","70.6
216","49.5
132","51.6
285","34.4
183","33.8
126"
Fordham,A10,"102.8
197","101.4
115","51.5
104","51.4
246","20.4
304","22.4
9","30.4
150","26.9
54","33.6
258","40.5
262","68.3
238","70.8
225","51.2
72","52.3
304","34.6
170","33.4
103"
Youngstown St.,Horz,"102.7
198","114.3
329","49.0
220","53.6
326","15.6
29","15.7
312","22.7
336","33.8
318","29.8
330","32.5
82","71.4
121","69.4
134","45.5
292","54.5
342","37.0
62","34.6
164"
Boston University,Pat,"102.7
199","108.3
243","52.2
67","50.0
177","19.6
274","17.1
245","26.5
274","28.1
97","37.0
166","33.9
107","71.5
113","68.5
94","51.0
80","50.0
224","36.1
112","33.3
98"
UMKC,WAC,"102.7
200","111.0
288","48.8
224","50.3
193","19.4
262","17.2
237","32.7
72","31.2
246","35.3
210","44.1
314","68.3
237","72.5
306","45.5
293","48.9
179","36.8
66","35.1
194"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Weber St. 15,BSky,"102.7
201","100.4
96","54.5
20","47.4
62","19.6
272","15.6
319","25.9
290","25.6
28","45.7
7","28.1
26","67.4
268","67.2
46","55.3
11","45.2
46","35.5
137","35.6
226"
Sam Houston St.,Slnd,"102.5
202","108.2
242","49.3
203","51.9
273","16.9
90","18.7
132","28.8
201","23.7
5","36.6
179","44.8
320","69.2
203","71.2
244","48.0
207","50.9
260","34.1
199","35.6
228"
Lipscomb,ASun,"102.4
203","110.0
273","51.5
100","52.9
302","18.6
219","17.7
200","26.9
264","30.2
198","34.7
227","35.8
149","69.8
173","73.8
336","50.5
97","51.1
265","35.2
148","37.0
292"
UNC Asheville 15,BSth,"102.3
204","100.5
101","49.6
189","49.3
134","18.6
217","22.2
10","31.6
109","29.3
144","41.8
50","33.0
89","70.1
163","70.4
201","50.2
106","52.1
299","32.1
283","29.6
4"
UNC Greensboro,SC,"102.3
205","107.1
218","51.3
111","51.9
271","17.7
141","17.4
219","27.1
259","27.5
76","28.0
342","38.5
212","67.2
279","75.3
349","49.1
156","49.0
181","36.3
95","37.4
307"
Cal St. Fullerton,BW,"102.2
206","109.4
263","46.4
305","50.7
204","19.0
243","16.4
282","29.7
170","29.0
133","43.7
22","39.7
241","69.3
193","73.3
326","44.4
325","48.1
138","33.3
242","36.6
276"
Penn St.,B10,"102.2
207","100.8
105","46.6
301","48.8
111","16.9
94","17.6
206","28.7
206","29.4
151","34.5
229","42.5
296","69.6
180","70.9
231","45.9
279","45.5
53","31.7
302","36.6
279"
George Mason,A10,"102.2
208","104.0
161","45.1
329","48.4
99","18.6
211","10.2
351","33.5
52","22.8
2","34.4
236","30.0
46","67.1
282","71.2
246","45.7
283","46.0
65","29.2
341","35.3
209"
Northern Colorado,BSky,"102.1
209","118.4
347","50.7
133","55.9
345","19.9
287","17.7
203","29.2
188","29.8
177","43.4
25","48.4
342","72.5
86","74.4
344","48.8
171","54.4
341","36.4
86","38.8
340"
New Mexico St.,WAC,"102.1
210","96.8
34","50.2
155","44.8
13","20.2
296","16.2
286","36.0
25","25.1
15","36.9
169","28.4
31","67.5
265","66.7
29","50.7
90","42.3
9","32.5
270","33.5
110"
Washington St.,P12,"102.1
211","105.1
180","50.7
131","49.9
174","19.7
279","14.7
336","23.9
325","29.6
165","31.1
308","37.5
185","71.4
117","73.5
330","50.3
104","48.2
139","34.6
173","35.9
244"
Samford,SC,"102.1
212","108.8
251","49.9
168","51.5
251","19.5
270","20.9
30","29.6
177","32.2
287","43.9
19","43.7
311","71.6
110","70.1
177","50.6
95","49.4
202","32.2
278","36.8
284"
The Citadel,SC,"102.0
213","118.3
346","48.8
226","57.6
349","16.9
97","19.3
93","26.7
271","35.8
343","31.1
310","44.4
316","73.3
57","70.1
176","50.1
112","59.8
351","31.7
300","35.2
202"
Santa Clara,WCC,"101.9
214","108.1
237","47.9
257","50.8
212","16.9
95","16.7
263","24.4
321","30.0
189","33.8
252","36.8
171","71.6
111","72.6
308","45.2
301","50.4
246","34.8
163","34.4
158"
Loyola MD,Pat,"101.9
215","112.0
302","47.7
266","52.0
278","18.9
236","17.0
249","31.4
115","30.6
216","38.4
122","40.9
268","71.2
126","69.3
130","48.7
176","50.2
237","30.4
324","37.2
302"
Brown,Ivy,"101.9
216","111.4
291","50.2
152","50.8
210","18.8
230","16.0
298","25.6
295","31.3
258","36.9
170","36.4
160","70.7
145","68.6
97","47.8
213","48.5
156","35.9
119","36.6
275"
Marist,MAAC,"101.9
217","116.9
344","49.4
194","53.6
325","17.3
116","16.9
255","24.3
322","32.0
284","35.9
195","36.6
165","73.3
56","70.2
186","48.1
203","51.6
286","34.2
189","38.2
328"
Texas A&M Corpus Chris,Slnd,"101.8
218","104.4
167","49.2
209","48.9
117","17.7
146","22.5
8","30.9
131","33.2
309","37.7
145","44.5
317","74.1
39","71.6
262","48.2
200","46.6
87","34.1
192","35.2
200"
Northwestern St.,Slnd,"101.8
219","119.2
351","50.2
156","55.1
343","19.5
271","18.6
142","27.3
251","38.6
350","35.2
214","36.1
157","77.4
5","70.5
206","49.5
137","54.8
345","34.3
187","37.1
298"
Nevada,MWC,"101.7
220","98.9
62","45.5
320","46.1
27","17.6
134","17.3
227","30.7
135","30.3
201","43.2
28","39.6
238","73.4
50","66.8
32","46.3
262","44.9
43","29.1
342","32.3
55"
NJIT,ASun,"101.7
221","105.9
196","51.8
84","51.3
241","18.2
190","19.2
98","26.8
265","31.1
244","33.7
254","35.7
145","73.7
46","66.2
20","51.1
76","50.6
251","35.1
151","34.9
184"
Coastal Carolina,BSth,"101.7
222","102.4
135","49.5
190","46.3
30","18.8
227","15.3
325","30.6
140","29.0
132","35.7
198","31.7
65","66.6
298","65.3
6","49.1
152","46.2
70","33.4
236","30.9
15"
Appalachian St.,SB,"101.7
223","111.5
295","47.2
285","51.2
238","21.0
325","15.9
306","33.0
63","32.3
290","39.1
107","39.8
246","70.3
155","68.2
83","43.1
341","48.8
174","35.6
133","38.6
335"
Kennesaw St.,ASun,"101.6
224","108.8
249","48.7
232","53.2
312","18.5
208","18.0
182","28.3
219","34.6
330","33.5
260","39.0
229","69.7
179","68.6
98","47.2
232","54.0
337","35.1
152","34.5
160"
USC Upstate,ASun,"101.6
225","115.1
337","50.1
159","54.6
340","20.2
298","15.1
330","33.1
61","31.9
278","30.9
317","36.6
166","64.2
334","70.2
190","48.4
191","53.1
324","35.7
126","38.1
325"
Northern Illinois,MAC,"101.5
226","101.7
120","47.8
261","49.0
120","18.5
201","19.9
66","32.1
94","27.7
80","41.7
55","41.3
276","67.5
266","68.0
74","44.8
317","46.4
79","35.6
129","35.2
199"
North Texas,CUSA,"101.5
227","112.3
306","49.3
199","53.3
316","19.5
268","17.2
238","30.3
156","31.2
247","44.1
15","42.5
295","65.1
327","70.0
174","49.8
125","52.7
314","32.2
280","36.2
259"
LIU Brooklyn,NEC,"101.3
228","112.1
303","47.9
259","50.9
220","18.4
199","19.7
75","32.2
88","31.1
243","41.4
64","38.0
195","71.4
119","70.1
178","49.5
136","48.8
171","29.7
338","37.0
295"
Houston Christian,Slnd,"101.3
229","113.8
324","50.5
144","50.9
218","21.1
329","16.7
268","29.6
176","31.9
279","44.9
12","36.7
167","73.0
64","72.0
283","49.3
145","49.1
191","35.5
135","36.3
262"
Auburn,SEC,"101.3
230","103.5
153","47.3
281","50.5
197","18.9
239","17.8
195","27.9
242","32.3
295","41.0
71","40.1
250","63.2
342","69.8
162","44.3
327","49.6
214","34.0
205","34.8
177"
Jacksonville,ASun,"101.3
231","109.4
266","49.7
186","53.6
324","15.4
21","17.4
217","27.0
261","26.1
39","31.4
304","33.5
103","66.5
304","66.7
31","45.0
309","52.7
317","38.9
19","36.6
274"
Delaware,CAA,"101.2
232","110.8
287","45.3
323","51.8
269","17.7
142","13.5
349","29.6
173","28.0
91","42.2
45","31.9
70","68.5
229","70.7
222","43.7
335","51.4
279","32.5
271","34.8
179"
Gardner Webb,BSth,"101.2
233","107.6
227","47.7
262","51.4
249","18.6
218","18.8
130","31.6
111","29.3
145","34.9
223","39.7
244","65.4
323","71.4
258","46.0
274","51.1
267","33.5
229","34.7
174"
Wright St.,Horz,"101.2
234","98.2
55","51.4
105","48.6
103","16.5
69","20.6
43","19.1
348","25.5
24","33.0
272","48.3
341","69.1
206","71.2
245","48.3
194","48.1
134","37.8
42","33.0
81"
Georgia St.,SB,"101.1
235","100.4
97","48.5
239","47.9
78","18.0
171","21.2
22","24.5
319","31.0
238","37.5
151","41.3
277","69.4
190","73.3
325","47.1
237","47.0
95","34.8
159","32.8
78"
TCU,B12,"101.0
236","98.3
56","45.7
318","50.9
222","20.7
318","21.1
24","29.3
184","31.5
262","45.6
8","41.4
279","67.1
283","69.9
167","43.7
334","50.2
241","33.5
228","34.8
178"
Pacific,WCC,"100.9
237","105.0
178","49.0
216","50.1
187","19.8
283","16.5
275","28.5
214","29.6
164","38.4
119","49.3
344","67.3
274","70.4
204","49.3
146","47.2
102","32.2
281","36.6
277"
Missouri St.,MVC,"100.9
238","105.8
194","46.1
306","51.5
255","18.6
214","17.6
208","28.0
233","28.1
95","39.3
105","34.1
110","67.8
257","70.3
196","45.3
300","49.1
192","32.0
290","37.2
300"
UCF,Amer,"100.9
239","103.2
146","49.2
208","47.1
52","21.3
332","13.4
350","31.3
119","30.5
211","37.2
161","25.1
9","68.7
223","68.7
105","50.1
109","46.4
75","31.8
298","32.3
53"
Central Arkansas,Slnd,"100.8
240","118.6
349","49.9
166","53.8
328","19.7
280","15.8
311","31.3
122","29.8
175","41.9
49","38.7
219","65.9
312","72.2
296","47.4
227","51.5
280","37.2
57","38.7
338"
Incarnate Word,Slnd,"100.7
241","111.6
296","49.9
169","52.9
304","17.8
154","18.2
168","22.5
338","28.8
127","35.5
204","38.1
199","77.1
7","67.0
38","44.7
322","52.4
306","38.9
18","35.9
242"
Tennessee St.,OVC,"100.7
242","100.9
107","50.4
146","49.5
148","19.2
250","21.6
15","31.4
116","29.0
131","41.5
61","42.7
299","69.8
169","69.2
127","50.0
117","45.4
49","34.1
193","36.8
283"
Harvard,Ivy,"100.7
243","100.4
95","51.8
85","46.6
36","21.5
334","16.8
260","29.6
174","28.4
109","31.5
302","33.5
102","59.1
350","71.7
271","48.1
202","46.4
76","39.2
17","31.3
26"
North Dakota St.,Sum,"100.6
244","100.7
103","49.9
173","47.7
71","16.2
49","16.9
253","25.6
294","26.2
42","33.9
246","31.8
68","68.2
244","70.9
232","49.1
154","47.2
104","34.1
202","32.4
58"
St. Francis PA,NEC,"100.6
245","113.8
323","48.3
244","50.8
211","18.5
205","16.4
280","31.5
112","30.8
230","38.5
116","29.9
43","69.6
183","72.1
289","45.3
296","52.3
305","35.8
124","32.1
47"
Western Illinois,Sum,"100.6
246","107.3
220","49.3
200","50.1
185","18.2
184","15.2
326","25.5
297","27.0
59","32.0
290","42.4
294","71.0
130","71.7
268","46.0
276","46.4
78","37.8
43","39.1
342"
Wagner,NEC,"100.6
247","102.1
131","47.6
269","46.8
48","19.6
273","20.7
39","36.9
19","27.5
72","32.6
275","44.3
315","70.8
138","68.3
88","46.4
259","45.6
55","33.6
223","32.7
73"
UC Riverside,BW,"100.5
248","105.4
190","48.9
222","49.1
125","19.7
276","17.2
239","28.4
215","28.1
94","36.8
174","38.3
201","71.2
124","71.4
254","47.0
241","47.6
119","34.5
175","34.8
176"
Hartford,AE,"100.5
249","114.9
334","49.1
211","53.3
317","16.3
62","18.5
147","18.9
349","35.8
344","33.2
266","41.1
274","74.8
30","65.3
4","45.6
289","54.0
338","35.4
140","34.7
173"
Minnesota,B10,"100.5
250","104.2
165","45.9
310","51.7
264","16.5
71","17.8
191","26.5
275","29.2
141","37.1
163","34.2
113","70.8
142","72.8
318","45.6
290","48.7
168","31.0
313","38.2
330"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
