San Jose St.,MWC,"98.4
252","107.4
276","49.7
188","53.5
321","20.0
284","15.7
318","22.0
337","30.5
276","22.5
347","27.0
92","65.6
340","72.3
216","48.2
238","53.4
311","34.3
132","35.8
292"
Niagara,MAAC,"98.4
253","101.8
171","49.3
211","48.2
94","16.7
62","17.1
251","23.1
317","27.1
125","28.1
246","28.8
139","73.4
116","74.9
316","48.2
237","46.9
58","34.0
160","33.6
178"
UC Irvine,BW,"98.2
254","96.4
67","47.6
280","44.1
6","20.6
310","17.2
250","29.9
118","27.6
154","29.7
193","31.2
206","78.0
13","74.9
314","47.4
265","46.0
35","32.1
256","26.6
1"
Western Carolina,SC,"98.2
255","109.7
312","47.9
269","53.2
311","17.7
125","14.3
343","28.6
159","28.5
197","27.8
254","28.7
137","67.7
304","71.7
178","49.0
207","52.6
284","31.3
287","36.0
300"
Rhode Island,A10,"98.2
256","95.6
49","50.6
150","46.3
29","20.8
318","19.3
118","28.6
160","27.6
155","36.1
43","32.7
244","61.9
356","73.4
278","50.5
138","44.5
13","33.8
173","32.6
120"
Cal Baptist,WAC,"98.1
257","102.2
176","49.9
178","48.2
93","20.4
301","17.4
234","28.1
169","27.8
164","36.8
37","33.8
267","68.0
298","69.4
68","49.8
174","47.8
100","33.4
193","32.6
121"
Tennessee St.,OVC,"98.0
258","105.3
244","49.0
225","50.1
183","19.8
273","19.7
94","29.7
124","28.6
203","30.4
172","39.2
337","70.7
206","71.9
186","47.6
258","49.8
174","34.6
108","33.7
184"
Arkansas St.,SB,"98.0
259","100.5
137","49.3
214","49.2
136","20.6
311","19.3
117","29.4
132","28.4
192","34.5
63","28.2
118","74.5
85","70.3
94","50.0
163","48.8
140","31.9
266","33.3
161"
Duquesne,A10,"97.8
260","107.9
280","45.4
341","54.0
333","16.9
77","19.0
133","29.2
142","31.5
311","21.9
349","21.9
14","70.7
207","70.8
129","45.2
332","51.3
243","30.5
315","39.8
354"
Siena,MAAC,"97.8
261","103.6
213","48.7
239","49.1
133","18.4
183","17.3
237","24.5
292","28.5
200","28.9
223","29.2
155","73.3
118","70.6
113","46.3
309","48.7
138","35.6
69","33.3
159"
Pepperdine,WCC,"97.8
262","105.2
241","47.5
283","52.7
291","20.4
305","18.0
203","26.3
239","31.0
296","23.9
333","31.5
218","71.3
186","71.7
176","45.6
320","54.6
334","34.1
148","32.9
132"
La Salle,A10,"97.8
263","102.6
186","47.8
275","50.0
177","19.0
224","16.7
277","29.0
149","27.4
141","25.1
313","31.0
202","68.7
280","70.7
123","47.6
261","47.8
103","32.0
261","35.9
295"
Arkansas Pine Bluff,SWAC,"97.6
264","119.8
358","46.6
309","55.5
351","19.5
257","18.7
152","24.8
287","36.3
357","33.6
80","34.6
283","70.9
200","72.8
251","48.0
248","56.1
354","29.8
331","36.0
301"
Alcorn St.,SWAC,"97.5
265","104.0
222","45.9
332","50.9
218","20.3
295","19.1
130","31.9
60","27.9
167","32.5
108","36.8
315","69.2
269","71.6
171","45.1
335","50.6
214","31.8
271","34.3
225"
Idaho,BSky,"97.5
266","114.1
348","50.2
165","54.6
339","18.5
187","14.5
341","23.3
313","26.3
102","33.8
75","33.9
269","74.7
79","69.7
78","47.4
268","55.5
344","36.7
36","35.1
260"
Lehigh,Pat,"97.5
267","109.5
308","52.1
78","49.3
140","19.2
234","14.7
339","21.5
342","26.4
106","25.1
312","31.8
224","74.2
93","72.5
227","48.9
214","47.4
81","38.2
9","36.4
316"
McNeese St.,Slnd,"97.4
268","110.3
322","48.6
244","52.0
265","22.0
344","17.7
222","33.2
36","28.9
215","37.5
27","40.2
342","65.4
345","72.8
253","49.9
170","52.0
268","30.6
312","34.7
244"
UC Davis,BW,"97.4
269","100.7
141","48.6
240","47.3
57","17.9
139","19.2
124","26.2
243","28.9
219","29.4
205","36.9
316","71.6
173","70.5
109","48.7
217","45.4
25","32.3
247","33.9
201"
Western Michigan,MAC,"97.4
270","110.2
321","49.3
212","53.4
317","20.3
299","15.0
335","27.2
202","32.3
332","24.3
330","29.8
170","70.0
233","69.7
80","48.9
210","55.3
340","33.2
204","33.8
194"
Lafayette,Pat,"97.3
271","111.0
331","50.6
147","53.7
328","16.4
54","17.2
242","22.4
327","30.0
258","20.9
357","25.8
63","68.3
292","69.1
53","51.9
96","51.8
260","32.8
230","38.0
343"
Troy,SB,"97.3
272","100.2
132","47.6
281","48.5
110","22.1
348","20.3
72","31.6
67","27.6
153","34.9
55","34.5
281","73.0
133","70.5
108","47.1
276","47.9
106","32.3
246","33.1
147"
Gardner Webb,BSth,"97.1
273","95.7
51","49.9
174","45.5
18","20.0
283","19.0
138","26.9
217","26.3
101","28.5
234","36.3
306","69.9
235","74.2
298","50.2
152","47.4
80","33.0
217","28.5
6"
Northeastern,CAA,"97.0
274","102.1
175","50.1
169","51.7
257","21.2
324","15.7
320","26.3
237","23.7
31","30.6
162","25.6
57","73.4
117","75.6
331","51.6
107","51.9
263","32.0
263","34.3
224"
Harvard,Ivy,"97.0
275","100.7
140","49.6
195","52.1
271","17.5
116","20.7
44","25.2
277","23.8
33","24.5
328","32.6
243","67.3
315","73.2
265","50.0
167","49.8
171","32.6
232","37.1
331"
FIU,CUSA,"96.8
276","105.9
255","49.9
173","50.2
184","20.1
291","18.5
163","27.0
211","29.8
250","24.6
324","31.4
212","70.8
203","72.0
189","49.0
205","50.2
198","34.0
155","33.4
166"
Cal St. Bakersfield,BW,"96.7
277","107.5
278","44.4
350","51.4
242","18.0
147","20.1
77","32.0
57","26.1
86","29.5
204","48.0
357","71.3
185","75.1
321","44.9
337","50.5
211","28.3
353","35.2
267"
Northwestern St.,Slnd,"96.7
278","113.9
346","49.5
202","53.2
310","20.1
292","17.1
259","27.8
179","32.2
331","25.0
320","34.1
274","70.2
228","74.2
297","48.4
228","54.4
331","34.4
123","34.0
206"
Little Rock,SB,"96.7
279","110.7
329","47.9
271","56.3
354","20.3
297","20.0
83","23.5
308","30.6
279","32.3
114","31.0
200","73.2
122","71.4
159","46.6
302","55.5
345","33.3
197","38.4
348"
Nebraska Omaha,Sum,"96.5
280","116.5
355","49.3
210","56.3
353","19.3
242","14.7
340","24.6
290","30.0
257","28.3
242","37.4
321","73.1
129","73.4
274","46.9
290","54.0
326","35.8
62","39.9
355"
North Florida,ASun,"96.5
281","104.4
232","48.1
263","48.8
119","21.6
340","16.7
279","25.2
274","36.9
358","30.4
170","28.7
136","73.1
126","68.3
31","47.7
256","48.0
111","32.4
243","33.9
200"
Prairie View A&M,SWAC,"96.5
282","105.7
248","48.4
250","51.0
222","24.0
355","20.6
52","31.7
66","34.2
351","38.5
12","44.8
355","70.3
222","66.6
9","46.8
293","49.6
169","34.5
112","35.7
289"
North Carolina A&T,BSth,"96.4
283","105.9
254","46.6
310","51.0
223","18.1
156","19.9
87","29.2
145","30.8
282","28.2
243","37.8
328","66.0
336","69.9
86","46.3
310","50.1
193","31.5
279","34.8
250"
Texas A&M Corpus Chris 16,Slnd,"96.4
284","102.8
192","47.2
289","49.0
129","19.7
270","22.6
19","34.0
19","28.8
209","38.0
20","42.3
349","74.3
92","75.4
327","46.9
286","50.3
201","31.8
269","31.5
64"
Tennessee Martin,OVC,"96.4
285","107.2
272","46.1
323","50.8
215","19.4
248","18.4
167","29.8
123","31.8
317","26.3
289","37.2
318","69.4
262","71.7
177","47.0
282","51.2
235","29.7
337","33.4
167"
Dartmouth,Ivy,"96.3
286","100.7
139","48.2
261","50.8
213","17.4
112","19.0
134","23.6
307","26.6
112","24.5
327","28.4
127","77.6
16","71.3
153","46.6
299","50.5
210","33.4
191","34.2
217"
Army,Pat,"96.3
287","107.0
269","48.8
234","52.8
295","18.9
215","19.4
111","29.8
120","27.2
129","32.1
119","22.9
22","64.0
352","68.5
38","49.3
197","51.6
254","31.9
265","36.4
318"
Texas Southern 16,SWAC,"96.3
288","98.5
108","48.2
260","45.3
16","21.4
331","17.3
241","33.0
39","28.0
173","33.6
77","33.4
258","67.9
300","64.7
2","48.6
219","45.1
17","31.4
283","30.4
34"
UT Arlington,SB,"96.2
289","101.5
156","45.7
333","49.4
151","20.3
298","20.3
69","30.5
99","31.7
315","29.7
195","32.3
237","69.4
258","70.7
121","45.3
328","46.8
57","31.0
296","35.5
281"
Stetson,ASun,"96.1
290","108.3
288","48.8
233","53.0
302","19.5
253","16.1
302","28.2
166","27.5
145","25.6
304","26.8
85","69.9
237","69.2
59","46.5
303","53.5
315","34.9
95","34.9
252"
North Dakota,Sum,"96.1
291","115.4
352","47.2
291","56.3
355","17.5
117","13.6
356","26.8
218","25.8
77","31.6
134","30.5
189","73.6
113","69.6
74","44.7
339","55.8
350","33.5
188","38.1
345"
San Diego,WCC,"96.0
292","100.1
129","46.7
305","49.2
138","18.6
196","16.0
304","26.3
236","26.4
105","25.5
306","23.7
33","71.2
187","73.5
281","46.2
312","49.0
150","32.1
257","33.2
154"
New Orleans,Slnd,"95.9
293","105.8
251","49.4
207","50.1
182","19.3
245","19.7
93","26.0
251","30.8
283","42.0
1","32.8
245","74.0
103","70.3
96","50.4
146","51.1
230","30.8
305","32.3
104"
Georgia Southern,SB,"95.9
294","102.4
183","47.8
274","48.2
95","21.1
323","18.9
144","27.7
183","31.0
295","31.6
129","35.5
296","67.1
323","69.2
61","50.1
158","47.3
75","29.2
349","33.0
143"
Canisius,MAAC,"95.9
295","105.1
237","45.4
336","51.5
249","16.9
72","17.8
211","28.0
170","26.3
99","30.2
179","32.2
236","69.6
251","72.4
222","45.5
321","53.7
322","30.2
323","31.2
58"
Air Force,MWC,"95.9
296","103.2
205","50.9
133","51.5
245","21.5
335","20.3
70","19.6
353","29.4
235","26.8
277","38.9
335","64.9
347","76.0
343","51.6
101","53.8
323","33.3
196","31.2
56"
Alabama St.,SWAC,"95.8
297","111.1
333","47.7
279","50.4
195","21.5
337","19.4
114","29.5
130","33.5
344","36.9
36","33.8
266","70.5
213","73.0
258","46.8
292","50.8
221","33.0
216","33.2
152"
Portland St.,BSky,"95.7
298","102.8
190","47.1
292","52.7
292","17.0
87","23.4
11","26.1
248","31.8
321","31.6
133","39.4
339","74.2
94","69.4
66","48.4
231","51.2
234","29.7
332","36.7
321"
Chicago St.,WAC,"95.6
299","113.1
345","45.9
331","53.6
326","22.0
346","18.6
156","31.6
68","32.2
329","29.3
210","38.5
332","65.5
341","72.5
233","45.2
333","50.0
189","31.1
293","40.1
358"
Mount St. Mary's,NEC,"95.4
300","102.2
177","48.6
243","48.6
113","20.1
290","18.9
143","31.0
80","29.1
226","26.3
286","26.2
75","68.5
285","74.6
310","47.6
259","47.4
82","33.9
166","33.9
198"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Sacramento St.,BSky,"95.4
301","108.5
292","48.8
236","52.6
288","16.7
63","17.7
220","21.4
344","27.6
157","28.3
240","33.7
264","68.9
278","72.4
223","46.9
289","53.4
312","35.1
86","34.2
215"
Presbyterian,BSth,"95.3
302","103.7
214","45.4
339","53.5
323","19.5
250","21.1
36","33.1
38","24.6
48","30.2
180","40.7
345","68.9
276","73.2
264","49.0
208","51.0
227","26.1
357","38.4
350"
Pacific,WCC,"95.3
303","104.3
230","46.2
319","54.9
346","17.4
111","18.7
149","22.6
321","22.6
15","32.3
113","28.1
114","68.3
293","76.9
354","45.8
317","52.1
275","31.4
281","39.2
353"
Radford,BSth,"95.2
304","103.8
220","46.5
312","52.0
268","20.6
308","20.2
76","28.9
152","26.0
81","27.8
253","37.4
322","68.0
299","72.7
244","47.7
257","51.3
241","29.8
330","35.4
276"
Central Michigan,MAC,"95.1
305","109.1
299","47.8
272","53.0
304","19.6
264","16.6
283","25.4
270","31.4
308","30.5
168","36.0
303","69.2
270","70.5
110","45.5
324","53.6
319","34.1
151","34.8
249"
Houston Christian,Slnd,"95.0
306","113.0
344","48.8
232","55.3
349","20.6
309","19.1
131","29.3
141","27.2
130","37.8
24","37.8
326","71.5
180","75.2
323","50.5
142","53.7
321","30.5
314","38.8
352"
Southern Miss,CUSA,"94.9
307","110.5
325","46.9
300","54.1
334","19.7
269","15.9
307","23.7
304","28.4
194","26.7
280","28.1
116","68.7
281","71.5
164","47.0
284","52.6
285","31.0
299","37.4
337"
Florida A&M,SWAC,"94.9
308","107.4
275","46.1
325","48.2
96","18.7
208","18.5
162","25.7
262","34.4
352","29.8
189","38.9
334","70.6
209","67.2
12","46.6
300","46.4
46","29.7
336","34.3
226"
UMass Lowell,AE,"94.8
309","103.4
208","48.0
266","48.9
123","18.3
174","19.5
101","29.2
144","29.9
253","26.5
284","32.5
241","69.4
257","72.0
192","49.3
198","45.6
29","30.2
321","37.0
328"
Northern Arizona,BSky,"94.7
310","111.3
337","47.9
268","53.0
303","20.4
300","13.8
352","28.9
151","23.5
27","27.7
258","34.1
273","67.6
308","74.1
296","45.4
326","52.2
276","34.3
133","36.3
315"
North Carolina Central,MEAC,"94.7
311","108.4
290","47.7
278","50.5
199","23.8
354","22.0
25","32.6
46","30.5
273","37.8
22","43.4
351","66.7
329","71.4
160","48.3
236","51.4
245","31.1
291","32.9
135"
Fairleigh Dickinson,NEC,"94.7
312","114.1
347","46.4
316","53.8
331","19.3
247","18.1
191","27.7
182","34.1
350","27.8
255","34.1
272","70.8
205","69.9
85","45.2
329","54.5
333","32.4
241","35.1
261"
Austin Peay,OVC,"94.7
313","104.2
227","46.6
311","52.5
285","21.3
328","20.9
41","29.5
131","30.4
269","25.7
302","36.1
305","70.3
225","69.2
58","46.9
288","54.1
328","30.8
304","33.2
155"
Eastern Michigan,MAC,"94.5
314","106.6
267","48.2
262","51.6
254","19.2
238","16.9
267","23.3
312","28.4
195","29.8
191","29.3
158","69.9
236","70.6
116","49.3
196","50.6
213","30.7
310","35.6
287"
St. Francis PA,NEC,"94.5
315","109.5
306","46.9
298","52.4
282","18.1
158","18.3
174","30.5
97","31.9
323","29.8
192","25.6
58","64.5
348","69.5
72","46.7
298","51.4
247","31.5
280","35.9
297"
Loyola MD,Pat,"94.4
316","104.6
234","50.4
158","51.4
239","19.5
252","20.6
50","25.2
275","26.1
90","25.0
319","30.7
194","69.1
272","71.9
188","51.7
100","51.3
237","32.1
254","34.3
223"
Incarnate Word,Slnd,"94.4
317","116.7
357","48.4
253","56.8
357","19.9
282","18.0
202","22.3
331","32.4
333","27.4
266","30.0
173","80.9
2","71.1
142","46.5
305","57.4
357","33.8
174","37.1
330"
SIU Edwardsville,OVC,"94.3
318","104.0
223","46.7
306","49.0
130","21.6
339","19.2
126","31.1
77","30.6
277","34.5
62","37.6
324","69.4
260","73.1
261","48.1
240","48.7
137","29.5
342","33.0
141"
Utah Tech,WAC,"94.2
319","102.9
194","46.5
313","50.9
217","21.0
321","17.8
217","26.7
226","28.9
218","35.2
52","30.7
191","66.7
330","71.0
141","47.8
252","51.7
258","29.5
343","33.0
142"
St. Francis NY,NEC,"94.2
320","108.0
283","46.0
327","51.9
260","17.9
142","18.9
141","29.4
133","29.8
248","23.3
340","32.4
240","70.9
198","69.2
57","45.4
325","52.7
287","31.3
286","33.3
162"
Navy,Pat,"94.2
321","95.6
50","47.5
284","47.3
58","19.9
276","20.4
65","33.8
22","24.8
53","30.8
157","31.7
222","65.6
339","68.3
33","47.0
281","45.7
30","32.3
245","33.2
153"
Idaho St.,BSky,"94.1
322","110.3
323","47.4
286","53.2
312","21.1
322","16.7
278","27.6
185","27.5
146","33.0
96","35.2
292","68.4
289","73.5
282","49.6
184","54.5
332","29.6
339","34.1
212"
Southern,SWAC,"94.1
323","99.4
123","49.2
217","49.2
137","20.4
306","25.2
2","27.5
188","31.1
301","33.6
79","45.7
356","70.2
227","70.6
115","47.5
262","52.9
298","35.0
90","28.4
5"
UTSA,CUSA,"93.9
324","106.8
268","43.6
353","54.3
335","17.6
118","17.0
262","29.5
129","25.8
76","25.4
310","33.0
251","68.6
283","65.0
3","43.9
344","53.0
302","28.7
351","37.7
341"
Binghamton,AE,"93.6
325","105.5
246","48.8
235","49.9
172","18.8
210","15.9
305","26.7
225","27.1
123","23.2
341","30.1
177","66.8
325","68.0
26","47.0
283","49.6
168","34.7
104","33.6
176"
Morgan St.,MEAC,"93.6
326","105.1
240","46.1
326","51.2
234","21.2
327","23.2
13","31.4
73","29.9
252","31.0
153","43.7
352","67.2
321","70.6
119","46.6
301","51.0
228","30.0
327","34.4
233"
Cal St. Northridge,BW,"93.5
327","110.2
320","44.4
349","51.9
261","18.5
192","19.9
88","26.8
220","33.0
338","29.6
202","36.5
311","68.5
287","75.9
340","44.0
343","53.1
305","30.2
320","33.2
156"
Merrimack,NEC,"93.5
328","104.3
228","48.6
246","49.1
134","18.5
193","22.6
18","22.5
324","36.2
356","26.0
296","33.9
270","67.9
302","71.3
156","47.8
253","48.8
143","33.3
195","33.2
151"
Bethune Cookman,SWAC,"93.4
329","110.1
317","45.4
338","51.5
250","19.7
271","20.4
64","27.9
175","30.9
288","28.8
230","35.5
297","68.1
297","73.8
290","43.7
347","52.7
289","33.7
176","32.9
133"
Mississippi Valley St.,SWAC,"93.2
330","115.3
351","44.5
347","56.7
356","18.1
159","20.7
45","23.4
310","33.9
347","31.4
138","36.5
310","65.5
342","71.2
152","43.8
346","55.1
339","30.5
313","40.0
356"
Cal Poly,BW,"93.2
331","104.2
226","46.1
324","48.1
89","22.6
352","17.0
264","27.3
200","26.9
117","36.3
41","36.8
314","73.1
124","75.6
332","47.2
273","44.5
15","29.5
344","36.2
313"
American,Pat,"93.2
332","109.9
314","49.6
190","53.3
315","20.2
294","17.4
233","25.0
280","29.0
224","25.6
305","28.9
144","69.4
263","69.2
60","49.6
185","53.9
324","33.1
213","34.7
242"
Fordham,A10,"93.1
333","94.1
37","45.7
334","47.9
81","18.9
214","19.6
97","27.2
203","26.3
100","29.7
194","30.4
187","72.7
145","67.9
22","46.7
296","48.5
129","29.7
335","31.2
59"
Jackson St.,SWAC,"93.1
334","102.6
187","45.3
342","47.7
77","19.9
277","18.3
178","31.4
72","27.9
168","26.5
283","36.6
312","63.4
354","69.1
54","45.5
322","47.5
87","30.0
328","32.2
94"
Charleston Southern,BSth,"92.9
335","111.3
338","46.2
320","55.4
350","21.4
329","17.3
240","26.2
242","25.7
74","28.4
238","30.0
172","67.7
305","75.9
341","47.1
278","56.1
355","30.1
326","36.1
306"
Northern Illinois,MAC,"92.4
336","103.5
211","47.2
288","50.6
205","19.9
280","19.7
95","24.3
296","29.4
233","33.0
95","40.7
344","67.6
307","72.5
231","47.0
280","51.8
261","31.7
273","32.3
103"
South Carolina St.,MEAC,"92.3
337","105.7
249","43.3
354","49.9
175","20.2
293","20.6
51","34.3
17","29.0
221","31.9
125","37.4
320","69.5
252","70.1
91","42.1
356","47.7
96","30.6
311","35.7
291"
Maine,AE,"92.3
338","114.2
349","46.9
297","54.9
345","19.3
244","18.3
177","24.0
297","30.4
271","20.4
358","32.8
248","70.5
214","72.4
221","47.0
285","53.3
308","31.0
297","38.6
351"
Green Bay,Horz,"92.2
339","108.2
285","46.5
315","53.0
305","19.9
278","18.1
193","26.6
231","28.7
207","32.0
124","31.7
221","71.1
195","76.8
351","48.9
211","53.6
318","28.0
355","34.7
245"
Grambling St.,SWAC,"92.1
340","106.4
266","44.6
346","48.9
124","20.0
285","19.2
125","27.4
194","31.4
307","33.4
89","40.8
346","71.4
182","68.7
41","43.8
345","46.3
43","31.1
292","35.7
290"
Evansville,MVC,"92.0
341","106.3
261","46.9
299","56.1
352","17.2
96","17.9
206","14.4
358","22.3
7","24.6
325","31.0
203","71.5
181","73.4
275","45.2
331","55.3
341","32.6
235","38.4
349"
Albany,AE,"91.7
342","102.3
180","46.2
322","50.7
209","18.7
202","20.7
46","26.1
247","27.2
133","24.9
321","31.8
225","70.3
221","72.2
205","45.2
330","49.1
157","32.3
244","35.5
280"
Milwaukee,Horz,"91.7
343","107.9
282","47.7
277","47.5
66","19.6
261","14.9
336","25.9
256","30.1
262","28.0
250","29.1
153","71.5
177","76.9
352","47.5
264","45.3
24","31.9
268","33.8
195"
Columbia,Ivy,"91.5
344","114.2
350","48.5
248","54.8
343","21.5
334","16.4
293","27.5
186","28.8
211","26.1
295","25.1
48","62.7
355","73.6
285","46.4
306","53.4
313","34.9
94","37.8
342"
Hampton,BSth,"91.3
345","105.2
243","44.1
352","47.4
64","18.0
150","16.2
298","22.1
336","31.0
297","36.5
39","37.9
329","69.7
243","66.4
8","44.1
341","48.8
145","29.3
346","29.8
22"
North Alabama,ASun,"91.2
346","102.8
191","43.2
355","50.2
187","17.0
85","18.9
139","25.5
268","29.9
255","23.8
334","40.0
341","75.1
66","69.5
69","42.8
351","50.1
194","29.2
348","33.7
190"
South Florida,Amer,"90.9
347","96.1
57","41.3
358","48.3
104","19.1
229","18.9
142","29.8
122","27.0
119","25.4
307","33.6
263","66.6
331","71.3
157","42.8
352","46.6
52","25.2
358","33.8
197"
Lamar,WAC,"90.9
348","110.6
326","44.5
348","52.9
301","21.5
336","17.8
218","30.0
113","31.7
316","26.2
293","38.5
333","68.5
286","70.8
131","44.1
342","52.7
288","30.2
324","35.5
282"
Holy Cross,Pat,"90.8
349","111.2
335","45.1
343","53.2
313","18.2
164","17.6
224","27.3
198","29.4
232","28.6
233","30.8
198","71.2
189","68.7
42","43.2
350","52.7
290","33.1
212","36.1
303"
William & Mary,CAA,"90.2
350","106.3
262","46.0
330","53.6
325","23.1
353","17.9
210","27.1
204","27.7
161","30.3
177","27.2
95","70.0
234","70.3
99","45.5
323","55.7
347","31.1
294","33.7
189"
Central Connecticut,NEC,"90.0
351","112.5
341","46.0
328","52.9
300","20.6
312","18.8
147","26.3
238","31.8
320","29.1
214","28.8
138","70.8
204","71.0
139","42.6
353","53.3
309","34.2
137","34.8
248"
Coppin St.,MEAC,"89.8
352","103.2
206","46.0
329","49.3
142","19.4
249","21.2
34","20.1
350","32.0
325","34.6
60","28.1
113","68.4
288","71.1
146","47.6
260","46.7
54","29.7
333","35.2
266"
NJIT,AE,"89.4
353","107.4
274","46.5
314","51.0
224","18.7
203","16.7
276","23.2
314","27.9
171","31.0
151","27.0
91","66.7
328","70.0
89","45.1
334","51.0
229","32.6
236","34.0
208"
Maryland Eastern Shore,MEAC,"88.6
354","102.1
173","45.4
337","51.0
225","22.0
345","23.8
8","27.3
199","29.9
254","31.0
152","35.8
302","64.2
349","68.3
34","44.3
340","51.2
236","31.2
288","33.7
188"
Delaware St.,MEAC,"86.5
355","110.1
318","45.0
344","51.1
231","25.6
357","19.3
120","27.0
212","34.7
354","32.4
111","34.2
277","67.4
311","70.6
118","43.4
348","48.6
134","32.2
251","36.1
304"
Alabama A&M,SWAC,"86.1
356","100.3
134","41.3
357","46.3
32","19.6
262","19.6
98","28.7
155","31.0
294","33.5
82","28.6
131","71.3
184","68.4
36","41.5
358","45.2
21","27.1
356","32.0
85"
Eastern Illinois,OVC,"83.0
357","108.4
289","44.2
351","53.4
319","24.1
356","18.2
184","20.6
347","32.6
335","31.2
143","24.2
40","63.8
353","68.1
29","42.3
355","55.8
351","31.8
272","33.5
168"
IUPUI,Horz,"80.4
358","109.2
302","42.4
356","52.8
296","26.1
358","20.5
58","30.1
108","33.0
337","24.9
322","37.5
323","67.4
313","74.4
305","41.6
357","52.4
280","29.2
347","35.5
283"
