Western Illinois,Sum,"101.0
252","111.9
322","50.1
208","53.4
313","15.1
18","16.4
289","26.9
229","26.7
101","31.4
183","27.4
69","69.9
260","71.8
184","51.8
101","54.6
337","31.5
311","33.9
173"
Niagara,MAAC,"100.9
253","108.2
259","50.3
197","49.8
138","18.5
213","16.9
253","26.5
243","28.6
189","30.0
224","33.5
243","72.0
172","73.0
257","50.1
193","48.0
78","33.8
183","36.0
286"
St. Bonaventure,A10,"100.7
254","101.9
119","49.2
249","48.6
88","18.8
232","19.4
101","27.5
215","29.2
222","29.5
241","40.9
340","70.3
239","71.6
174","47.5
284","52.1
279","34.8
137","28.7
4"
Tennessee St.,OVC,"100.7
255","109.6
287","50.9
171","49.9
145","17.3
112","18.5
145","26.9
233","28.2
172","35.1
70","42.4
349","68.3
300","75.2
339","49.6
212","49.5
156","35.1
114","33.8
161"
Brown,Ivy,"100.6
256","100.3
91","50.7
177","51.2
216","19.0
241","19.7
85","23.4
324","23.7
15","29.8
232","26.9
61","64.2
350","71.0
149","49.8
207","50.4
187","34.7
143","35.0
248"
Northern Illinois,MAC,"100.6
257","106.3
211","52.2
86","50.7
186","20.3
313","18.6
141","25.0
288","32.8
336","34.3
92","35.8
286","64.8
345","69.5
72","52.1
90","51.7
251","34.9
130","32.7
95"
Siena,MAAC,"100.5
258","104.3
169","49.3
244","49.6
129","19.5
265","18.5
146","30.5
115","26.8
104","34.5
85","33.0
228","73.6
117","68.6
34","47.8
276","49.4
154","34.9
131","33.5
143"
Southern Illinois,MVC,"100.5
259","98.4
61","51.7
112","47.6
49","19.3
258","19.6
93","22.8
335","27.3
127","30.6
216","29.8
144","72.2
162","64.9
5","54.6
29","46.7
41","32.2
273","33.0
111"
East Tennessee St.,SC,"100.5
260","107.1
232","50.5
191","50.8
196","19.5
267","17.5
218","29.9
137","28.9
206","31.2
191","26.9
60","67.0
322","73.4
279","51.8
100","51.8
257","32.1
279","32.9
106"
American,Pat,"100.5
261","110.4
299","54.4
25","51.8
248","22.0
347","19.2
114","28.3
192","27.9
157","27.9
294","32.1
213","70.1
248","72.3
221","55.8
15","48.7
104","34.6
146","38.5
352"
St. Francis PA,NEC,"100.4
262","115.7
354","51.9
101","51.9
259","18.3
197","14.7
347","25.3
278","28.9
208","32.8
130","29.9
146","69.9
258","68.8
43","50.4
182","52.7
302","36.4
60","33.7
153"
Georgia Southern,SB,"100.4
263","101.7
113","48.2
291","49.5
122","16.3
55","18.3
159","25.8
264","27.3
126","27.9
292","34.6
263","70.0
253","70.6
129","48.4
257","49.4
153","31.8
301","33.2
129"
Texas A&M Commerce,Slnd,"100.4
264","113.2
336","52.4
79","52.8
295","18.9
240","17.7
203","26.5
245","29.9
250","28.3
281","37.9
313","70.0
254","72.0
198","56.2
11","53.1
307","31.9
293","34.8
233"
Butler,BE,"100.4
265","97.6
52","49.5
231","50.1
150","17.6
142","18.6
137","20.0
354","30.3
269","25.9
333","22.6
8","74.0
98","70.3
103","49.7
208","51.0
217","32.7
249","32.1
74"
Denver,Sum,"100.4
266","109.3
279","52.3
84","51.7
245","21.4
341","15.6
325","29.8
143","27.4
130","39.4
24","27.7
79","72.6
145","75.2
337","53.4
56","52.2
283","32.9
235","33.9
170"
Drexel,CAA,"100.4
267","101.8
115","49.4
235","47.4
45","17.9
156","18.0
176","29.4
154","27.4
131","30.1
221","24.2
17","68.1
304","71.1
154","50.6
168","46.2
33","31.8
302","33.5
144"
Jacksonville,ASun,"100.4
268","105.0
182","50.6
183","49.8
137","19.1
247","14.3
356","23.9
317","25.7
63","22.8
359","27.0
63","77.0
25","73.2
267","51.0
145","51.4
234","33.3
214","32.1
72"
Southeast Missouri St. 16,OVC,"100.3
269","108.3
262","50.0
213","51.6
240","17.3
110","19.0
122","25.3
282","27.9
159","38.3
31","43.6
354","71.8
181","69.0
48","50.0
198","50.8
207","33.3
209","35.3
260"
Seattle,WAC,"100.3
270","99.6
79","46.3
334","48.8
95","16.9
82","17.8
188","29.9
140","26.6
93","32.4
140","33.3
234","71.4
204","70.8
138","46.4
319","49.0
129","30.9
332","32.3
84"
North Carolina Central,MEAC,"100.2
271","100.5
95","50.9
169","48.9
98","22.6
353","21.6
30","32.3
61","29.6
236","34.2
93","35.5
283","71.1
209","69.1
52","50.1
190","49.9
167","35.0
122","31.3
42"
Massachusetts,A10,"100.2
272","103.7
158","46.4
332","50.2
161","20.2
311","19.2
113","34.5
20","27.9
153","32.2
151","32.4
217","71.6
190","71.3
158","45.2
339","50.5
195","32.8
242","33.1
119"
Fort Wayne,Horz,"100.0
273","106.3
210","50.5
187","51.9
261","18.9
236","17.7
202","27.1
225","26.1
74","28.7
269","23.0
9","71.7
186","72.4
227","50.8
157","55.2
347","33.5
201","31.2
39"
UT Arlington,WAC,"100.0
274","104.6
175","45.9
340","51.9
264","21.1
329","20.1
74","32.7
56","30.8
289","29.7
236","39.5
334","66.3
330","71.2
156","44.9
342","49.6
159","31.9
289","37.1
336"
High Point,BSth,"99.8
275","111.1
310","50.2
202","50.7
189","19.6
281","16.3
296","30.8
107","32.0
319","38.7
30","35.3
278","62.8
357","66.9
15","51.4
123","52.0
268","32.3
271","32.5
90"
Dartmouth,Ivy,"99.8
276","107.3
237","50.0
212","51.3
222","20.2
310","16.5
288","23.5
323","26.2
80","29.1
259","31.7
202","69.6
269","72.9
254","50.8
161","51.6
244","32.6
259","34.0
182"
Illinois St.,MVC,"99.7
277","109.5
283","50.2
203","51.8
251","21.8
346","16.7
269","28.2
195","26.7
98","31.3
185","34.0
253","79.3
4","69.9
84","50.0
197","52.6
299","33.6
195","33.7
157"
William & Mary,CAA,"99.6
278","112.4
329","49.4
239","53.9
322","18.8
233","17.0
245","27.4
217","29.9
248","29.2
254","27.4
71","67.9
309","70.2
102","46.3
322","54.3
332","36.3
64","35.5
271"
Harvard,Ivy,"99.6
279","100.9
100","49.5
232","48.8
93","19.8
284","18.4
154","30.3
123","24.3
25","31.2
188","25.0
26","68.0
308","75.1
334","52.1
89","50.0
171","30.0
349","31.2
40"
Grambling St.,SWAC,"99.5
280","100.1
86","50.0
211","44.6
6","21.2
335","21.0
46","31.5
89","31.6
309","41.5
11","41.1
342","63.8
353","66.2
8","48.8
244","43.2
5","35.5
100","31.2
36"
UTEP,CUSA,"99.5
281","100.2
87","48.6
275","51.1
209","22.9
357","22.9
16","33.3
41","29.7
238","38.8
28","37.3
306","62.8
356","72.3
222","50.7
165","51.8
258","29.1
356","33.2
131"
Arkansas St.,SB,"99.4
282","109.2
275","47.6
305","50.3
166","18.1
171","16.6
275","28.8
174","28.0
163","35.1
71","34.8
265","67.6
313","74.7
322","45.5
336","48.0
81","34.6
147","36.4
305"
Tulsa,Amer,"99.3
283","109.6
284","47.9
298","53.6
316","19.1
250","17.0
246","24.9
291","33.0
340","26.7
324","27.8
85","64.6
348","72.9
256","48.6
248","57.9
362","31.3
319","31.3
43"
Weber St.,BSky,"99.3
284","101.3
107","50.8
173","52.8
296","19.2
251","19.3
110","21.0
348","22.4
5","33.7
106","31.7
199","76.2
37","70.5
115","51.8
104","51.1
221","32.8
241","36.8
327"
Nebraska Omaha,Sum,"99.3
285","112.4
330","48.5
280","53.2
306","18.5
214","15.8
314","24.2
313","28.9
209","29.6
239","33.4
241","78.1
12","75.0
332","47.7
281","52.0
269","33.7
190","36.5
313"
SIU Edwardsville,OVC,"99.2
286","106.4
216","48.5
284","49.0
101","18.5
216","19.2
112","30.6
111","29.4
226","40.3
18","34.6
258","73.6
116","72.6
234","48.5
253","48.1
83","32.3
270","33.6
148"
Loyola MD,Pat,"99.1
287","112.2
327","51.3
141","55.5
353","20.4
314","20.2
70","26.6
237","28.7
196","28.2
287","29.8
145","64.6
347","70.6
131","50.0
200","55.3
348","35.6
95","37.1
333"
McNeese St.,Slnd,"99.0
288","113.3
339","49.0
261","55.0
348","21.6
345","18.4
157","33.3
40","30.9
292","29.2
255","34.9
270","66.8
324","71.6
176","49.2
235","52.1
276","32.4
266","39.7
362"
Nicholls St.,Slnd,"99.0
289","107.5
240","50.3
198","52.5
287","18.5
217","23.7
10","29.3
158","33.7
349","27.6
303","47.6
362","64.1
352","74.0
297","50.5
178","51.4
236","33.3
206","36.2
298"
Gardner Webb,BSth,"98.8
290","101.2
106","50.7
178","49.1
102","19.5
264","20.3
67","28.5
186","25.1
42","34.8
77","39.6
335","62.5
361","71.6
177","51.5
116","47.4
60","32.8
240","34.7
228"
Bucknell,Pat,"98.8
291","109.1
273","51.3
140","51.2
215","20.2
309","15.4
332","25.4
274","25.0
40","26.9
321","27.7
81","71.8
178","64.1
2","51.1
140","49.4
152","34.5
156","36.4
306"
Mercer,SC,"98.7
292","102.7
135","48.9
263","48.8
94","18.2
184","17.4
221","30.4
122","27.6
147","28.6
271","35.9
289","69.1
284","72.6
238","48.8
245","48.4
92","32.7
253","33.0
109"
USC Upstate,BSth,"98.7
293","105.3
190","51.1
160","50.0
148","19.5
274","20.5
60","24.5
304","32.7
331","32.2
149","43.8
356","65.5
340","71.0
148","51.5
114","49.3
145","33.6
191","34.2
200"
Oregon St.,P12,"98.7
294","102.4
126","46.5
331","49.6
131","20.8
326","18.2
169","25.3
281","30.6
284","33.9
98","33.9
246","75.4
49","71.6
171","45.7
333","49.1
138","31.9
292","33.7
159"
Jackson St.,SWAC,"98.5
295","110.0
290","47.5
307","52.5
289","22.0
348","19.1
120","32.9
50","29.1
217","32.9
125","34.0
252","67.4
318","72.7
242","47.1
301","52.1
280","32.1
277","35.4
268"
Illinois Chicago,MVC,"98.5
296","107.6
248","48.7
269","51.2
219","18.3
199","19.6
91","22.7
336","30.3
268","34.1
96","33.0
229","65.7
338","72.2
215","47.9
272","51.1
224","33.2
217","34.3
207"
Binghamton,AE,"98.5
297","109.6
286","49.5
233","50.5
175","19.4
262","15.1
338","28.7
178","27.3
122","28.2
284","35.4
281","71.6
192","73.4
277","50.0
196","50.8
206","32.4
268","33.2
127"
Central Arkansas,ASun,"98.4
298","112.6
333","47.1
320","54.7
339","18.1
175","16.7
264","27.9
203","30.5
277","24.3
349","28.9
116","75.1
57","71.4
159","46.8
309","54.8
340","31.6
306","36.3
303"
New Orleans,Slnd,"98.3
299","112.1
325","52.7
66","54.1
327","23.6
362","20.2
71","29.8
146","32.7
330","36.5
56","39.9
337","70.8
223","74.5
314","51.1
139","54.1
328","37.9
17","36.2
291"
Fairfield,MAAC,"98.2
300","106.2
208","46.0
337","49.3
116","18.2
187","17.8
190","28.6
182","29.5
235","37.9
34","28.1
94","72.2
165","72.5
232","47.8
275","51.7
255","28.6
361","29.3
11"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Elon,CAA,"98.2
301","110.4
297","47.8
299","52.1
270","18.4
209","17.1
242","24.9
292","30.6
285","27.5
305","29.0
118","70.5
227","70.8
139","50.5
175","51.4
235","29.2
354","35.2
257"
South Carolina St.,MEAC,"98.2
302","115.4
351","46.9
326","57.7
362","20.9
328","21.0
44","34.2
23","34.5
355","29.2
256","43.5
353","66.1
334","72.2
214","47.3
297","56.8
359","30.8
335","39.5
360"
Maine,AE,"98.2
303","107.8
250","51.1
155","53.4
312","18.7
227","20.3
66","22.9
332","30.0
254","23.0
358","28.7
110","72.2
169","71.5
165","51.5
115","54.4
333","33.5
200","34.6
222"
Robert Morris,Horz,"98.1
304","104.1
164","49.2
245","49.6
130","19.5
266","19.1
118","29.7
148","28.5
184","26.9
320","31.1
180","72.4
152","72.9
251","50.4
184","47.4
61","31.4
314","36.2
300"
Valparaiso,MVC,"97.9
305","107.1
230","49.0
257","51.5
234","18.1
166","15.6
323","22.5
339","24.5
30","27.9
293","31.8
207","72.5
151","73.4
274","51.9
98","51.6
242","29.2
355","34.3
209"
NJIT,AE,"97.8
306","111.1
311","48.3
289","52.3
275","16.0
43","14.9
342","23.4
325","29.1
219","28.2
286","27.9
88","67.5
315","67.6
23","46.1
326","53.2
312","35.2
110","34.0
180"
Coppin St.,MEAC,"97.8
307","115.3
350","51.0
161","53.2
305","20.1
305","18.5
147","18.6
363","35.7
360","37.2
41","34.2
255","71.9
176","72.3
219","51.4
124","55.0
344","33.7
188","33.8
164"
Albany,AE,"97.7
308","116.1
356","47.3
318","55.3
351","19.2
253","16.6
278","27.8
208","26.7
99","31.0
198","36.8
299","72.9
138","73.9
294","46.6
313","56.5
357","32.2
275","35.3
261"
Louisiana Monroe,SB,"97.7
309","105.4
196","45.2
350","51.7
247","18.7
226","17.6
211","27.3
221","29.9
249","30.0
227","28.6
107","70.9
218","73.7
289","41.6
361","50.3
183","34.2
168","36.0
285"
Mount St. Mary's,MAAC,"97.6
310","105.1
184","48.6
277","48.9
99","20.8
325","17.9
185","27.8
207","29.9
245","26.0
332","29.2
121","73.7
111","72.3
217","45.8
331","48.0
80","36.0
76","33.7
154"
Rhode Island,A10,"97.6
311","103.1
146","44.2
357","49.1
106","20.4
315","17.2
235","31.6
85","29.5
231","37.0
46","31.7
198","74.4
81","69.5
67","43.6
352","49.6
160","30.4
343","32.1
75"
Marist,MAAC,"97.6
312","106.3
213","47.9
297","47.9
67","18.1
173","16.8
259","25.9
256","28.9
207","28.9
263","28.4
102","69.8
261","71.7
178","46.9
305","45.1
15","32.8
244","35.0
249"
Northeastern,CAA,"97.5
313","108.7
266","47.9
296","50.1
152","21.3
337","14.5
352","31.7
82","26.9
110","27.7
298","31.7
203","68.5
298","71.5
170","46.8
308","49.2
142","33.2
218","34.9
238"
VMI,SC,"97.4
314","117.6
359","47.8
300","56.9
360","19.3
257","14.6
348","28.9
169","27.3
121","21.0
363","28.1
97","75.8
43","71.3
157","45.0
341","57.7
360","34.2
170","37.4
340"
Hampton,CAA,"97.4
315","115.8
355","45.1
352","53.9
323","16.0
45","15.7
318","26.5
244","30.3
266","32.1
161","35.3
279","68.7
294","69.5
71","43.4
353","52.2
284","32.1
281","37.9
347"
Lehigh,Pat,"97.4
316","106.7
222","49.8
218","50.3
163","17.4
117","16.6
274","18.8
362","26.7
102","31.1
193","28.5
104","75.1
56","68.4
31","48.4
256","50.9
211","35.0
127","32.8
101"
Georgia St.,SB,"97.4
317","107.6
247","45.6
344","50.7
192","19.5
269","17.5
219","30.1
133","29.5
232","33.5
110","35.4
280","72.1
170","72.4
226","46.5
318","48.6
103","29.0
358","36.5
315"
North Carolina A&T,CAA,"97.4
318","111.0
308","47.4
315","50.6
184","17.5
132","15.7
319","24.6
298","30.2
261","30.0
225","28.5
105","68.2
303","74.6
319","46.2
323","51.0
220","32.9
234","33.2
126"
New Hampshire,AE,"97.0
319","106.1
203","45.8
342","49.1
104","15.0
17","16.2
297","26.0
253","27.4
133","29.6
237","30.2
154","69.0
287","70.1
93","42.8
358","50.0
174","33.4
204","31.5
51"
The Citadel,SC,"96.9
320","112.3
328","49.3
242","52.4
280","18.2
190","16.9
251","20.8
350","31.7
313","28.9
265","33.9
248","75.3
51","72.2
208","49.6
213","53.5
318","32.5
263","33.9
171"
Incarnate Word,Slnd,"96.8
321","111.5
317","48.5
283","54.4
333","20.0
303","20.5
63","26.3
249","33.2
343","33.3
114","32.7
221","74.9
63","71.6
172","47.3
295","53.9
324","34.1
172","36.8
324"
Bethune Cookman,SWAC,"96.7
322","114.6
347","46.6
329","52.7
294","18.3
203","19.3
108","26.9
230","34.7
357","32.1
159","35.2
275","69.9
257","72.9
252","43.1
357","52.1
282","35.8
85","35.8
279"
Manhattan,MAAC,"96.7
323","108.8
269","49.2
253","51.3
224","19.8
289","20.5
62","26.6
238","34.2
352","31.5
176","30.5
161","65.9
336","70.5
123","49.1
238","49.1
137","32.9
228","36.8
326"
Boston University,Pat,"96.5
324","107.2
234","47.0
325","50.5
177","17.8
145","18.3
162","28.7
179","24.6
32","29.0
262","36.5
295","74.0
97","69.7
76","45.9
329","50.3
182","32.4
267","33.8
165"
California,P12,"96.4
325","104.2
167","43.7
361","51.6
242","20.1
304","16.0
305","25.3
280","30.4
272","31.5
177","32.6
219","72.3
160","71.6
173","43.2
356","52.5
293","29.8
351","33.4
142"
Central Connecticut,NEC,"96.4
326","114.2
344","48.1
293","51.3
225","17.9
157","16.4
290","28.5
183","28.2
171","23.3
356","26.5
51","70.9
217","74.3
303","47.5
286","50.2
179","32.7
254","35.4
267"
Texas Southern 16,SWAC,"96.4
327","105.3
191","46.2
336","49.3
115","20.3
312","18.5
149","29.3
157","27.7
148","34.9
74","38.1
315","66.0
335","70.9
144","47.4
290","48.7
106","28.7
360","33.6
152"
Saint Peter's,MAAC,"96.3
328","108.2
258","43.9
359","49.5
125","19.5
271","19.7
87","36.4
7","30.6
282","28.4
275","51.4
363","68.8
290","72.0
200","44.1
347","48.4
93","29.0
357","34.3
210"
Alabama A&M,SWAC,"96.2
329","107.6
246","48.6
276","49.4
119","21.4
342","21.4
34","29.5
153","33.9
350","35.9
60","41.8
346","64.5
349","70.9
145","46.9
303","48.5
98","34.7
142","33.8
162"
IUPUI,Horz,"96.2
330","118.4
360","49.7
220","55.0
346","23.2
359","16.7
271","29.0
166","31.9
316","32.2
154","36.0
290","69.3
280","76.5
356","51.7
109","54.6
338","29.8
350","37.2
337"
Austin Peay,ASun,"96.0
331","110.9
307","46.3
335","54.7
340","17.4
120","19.5
97","26.0
254","31.9
317","26.1
331","37.0
303","74.0
101","74.4
307","46.0
328","56.4
356","31.2
321","34.4
214"
Lindenwood,OVC,"95.8
332","112.5
332","48.8
267","52.4
282","19.5
272","17.8
191","23.0
330","31.0
299","28.3
280","31.1
179","73.1
133","69.2
54","45.7
334","52.0
274","36.2
66","35.2
254"
Sacred Heart,NEC,"95.5
333","111.4
315","48.4
288","50.2
160","18.8
234","19.4
102","28.8
172","30.8
290","27.6
300","26.5
50","67.5
314","71.1
155","49.8
206","49.7
163","30.6
339","34.1
194"
Southern,SWAC,"95.5
334","105.3
193","48.5
285","51.4
230","20.5
317","23.0
15","24.4
308","28.6
191","34.5
87","42.9
350","72.3
159","69.3
60","48.0
270","51.6
246","32.8
237","34.0
181"
Stony Brook,CAA,"95.2
335","110.7
301","47.5
309","50.3
167","19.6
276","14.0
359","21.9
342","27.4
136","29.4
244","26.2
45","75.2
53","70.0
88","48.1
267","50.0
173","31.1
329","33.8
167"
Cal St. Northridge,BW,"95.0
336","108.7
267","44.1
358","50.4
173","19.6
279","18.0
179","27.3
223","30.5
278","36.6
52","39.0
328","73.8
109","74.6
317","42.8
359","49.6
161","31.2
323","34.6
224"
UMKC,Sum,"95.0
337","108.4
263","43.4
362","50.1
153","19.9
293","17.3
230","35.9
9","29.4
225","33.3
113","39.4
333","71.5
196","74.9
330","44.7
345","48.9
119","27.3
362","34.6
225"
Cal St. Bakersfield,BW,"94.9
338","104.8
180","44.6
356","51.1
211","19.8
286","20.5
61","27.2
224","28.4
181","29.4
245","43.6
355","75.7
45","71.8
179","43.7
351","50.2
181","31.5
307","34.9
241"
Arkansas Pine Bluff,SWAC,"94.8
339","107.0
229","45.2
349","51.4
232","21.6
344","21.4
35","26.6
240","29.0
216","33.8
103","43.2
352","74.1
92","71.5
164","44.0
349","51.1
226","31.1
324","34.5
219"
Lamar,Slnd,"94.8
340","114.5
346","47.6
304","53.0
300","21.2
336","17.1
244","31.9
72","33.5
344","32.2
153","30.8
169","71.1
211","67.4
19","47.5
285","54.5
336","31.9
296","34.1
191"
Lafayette,Pat,"94.7
341","102.6
134","48.7
272","50.8
198","17.9
153","18.2
167","23.8
319","25.3
51","24.5
345","29.4
131","62.6
360","69.8
83","48.4
258","50.6
200","32.7
251","34.1
189"
Columbia,Ivy,"94.4
342","110.8
303","45.5
346","52.0
267","19.9
295","17.6
213","25.3
277","30.9
293","28.1
290","28.8
111","71.1
210","70.2
98","45.4
337","53.2
313","30.4
342","33.1
120"
Stonehill,NEC,"94.2
343","108.1
253","50.9
168","50.2
158","19.7
283","19.8
80","19.1
360","31.4
306","32.2
150","27.3
68","75.9
41","70.9
141","49.9
203","49.0
125","34.8
136","34.6
221"
Holy Cross,Pat,"94.1
344","110.3
295","48.5
286","51.8
254","17.5
131","17.4
220","21.5
346","30.1
259","25.5
337","27.8
87","62.7
358","67.3
18","46.5
316","53.9
325","35.3
106","31.9
63"
Prairie View A&M,SWAC,"93.8
345","101.8
117","44.8
355","48.2
77","19.6
278","21.2
39","31.7
84","28.7
193","33.0
119","41.8
347","67.6
312","71.9
192","44.0
348","47.3
58","30.9
330","33.3
134"
Cal Poly,BW,"93.6
346","103.5
152","45.8
341","50.4
172","20.9
327","18.6
142","24.5
303","24.5
28","31.0
197","42.3
348","74.6
70","72.5
231","46.7
310","49.3
148","29.3
353","34.9
243"
Eastern Illinois,OVC,"93.6
347","111.6
318","48.0
295","52.2
273","19.2
256","19.7
86","25.3
279","32.2
322","32.4
142","32.5
218","63.4
354","70.5
124","47.7
280","52.4
288","32.6
256","34.6
223"
Presbyterian,BSth,"93.6
348","109.4
280","47.3
317","54.0
326","20.8
324","18.4
156","29.9
142","29.5
233","36.5
55","39.1
330","62.0
362","66.3
9","47.3
296","52.0
272","31.5
309","38.5
354"
Morgan St.,MEAC,"93.3
349","106.2
209","47.1
324","50.8
199","22.0
349","23.8
9","30.2
131","37.3
362","30.9
201","42.9
351","68.7
295","68.1
29","44.4
346","52.4
289","35.5
99","31.8
59"
Wagner,NEC,"93.2
350","105.3
195","44.9
354","49.1
105","19.1
245","20.9
52","34.4
22","24.8
35","25.2
341","47.0
360","68.3
301","71.8
186","44.7
344","50.2
180","30.2
345","31.5
53"
Maryland Eastern Shore,MEAC,"92.9
351","100.9
101","47.6
302","50.6
183","21.1
331","24.9
3","27.1
226","31.7
312","31.4
180","34.4
256","71.5
198","71.5
167","46.8
307","51.4
238","32.6
255","32.9
105"
Mississippi Valley St.,SWAC,"92.6
352","112.0
324","45.4
348","53.3
310","23.4
360","19.5
98","28.7
180","32.4
324","38.0
33","39.8
336","66.5
329","68.5
33","42.8
360","53.0
306","34.9
128","35.8
281"
Central Michigan,MAC,"92.5
353","108.4
264","46.5
330","51.9
263","22.9
358","19.2
115","30.5
118","32.5
327","36.9
47","41.0
341","70.4
232","67.7
26","47.4
291","50.9
213","30.0
348","35.6
274"
Alabama St.,SWAC,"92.2
354","110.8
305","42.3
363","49.7
133","18.7
229","17.7
201","31.7
83","34.4
354","31.2
190","34.6
261","70.3
236","69.0
49","40.4
363","48.9
120","30.8
337","34.2
201"
Monmouth,CAA,"91.9
355","109.7
288","43.8
360","54.4
335","21.1
334","21.0
45","30.3
126","32.9
337","33.1
117","38.8
324","66.7
325","71.9
194","44.0
350","53.4
316","28.8
359","37.0
332"
Delaware St.,MEAC,"91.6
356","111.6
319","45.7
343","54.4
334","23.5
361","19.0
124","30.1
134","29.4
227","29.3
251","37.0
302","69.3
279","69.7
79","45.1
340","50.6
202","31.4
315","39.5
359"
Evansville,MVC,"91.3
357","108.9
271","45.1
351","55.8
357","17.6
136","18.9
125","20.7
351","25.5
61","29.4
248","30.1
151","63.0
355","76.3
354","43.4
354","54.8
341","32.2
274","38.1
349"
Green Bay,Horz,"91.2
358","114.9
349","46.0
338","54.8
345","21.1
333","16.1
302","21.7
344","32.4
325","31.5
178","31.6
193","70.2
245","76.0
349","46.6
312","56.1
354","30.1
347","35.0
251"
St. Francis NY,NEC,"90.8
359","110.4
298","45.9
339","50.5
178","21.1
332","19.6
94","30.9
103","31.8
314","31.1
194","31.6
194","70.0
251","69.3
61","41.6
362","47.1
52","36.5
52","39.7
361"
Merrimack,NEC,"90.7
360","99.6
78","48.3
290","49.1
103","20.7
322","26.0
1","20.5
353","35.6
359","34.6
83","26.9
59","68.7
293","71.4
163","48.2
264","48.9
117","32.3
269","33.0
110"
Hartford,ind,"90.2
361","118.5
361","47.7
301","55.4
352","22.7
355","17.6
214","25.2
283","33.5
345","24.1
351","27.7
83","65.7
339","70.6
130","47.4
293","53.8
322","32.0
286","38.7
355"
Florida A&M,SWAC,"89.9
362","108.8
268","45.0
353","51.1
210","24.0
363","18.0
180","27.6
212","33.6
348","31.4
181","44.6
357","70.5
228","66.4
11","43.2
355","51.8
261","32.1
278","33.2
128"
LIU Brooklyn,NEC,"86.8
363","117.4
358","45.6
345","55.1
349","22.7
354","16.7
270","24.7
297","30.3
267","31.7
171","32.1
212","66.6
326","68.3
30","44.8
343","54.6
339","32.0
287","37.4
341"
