NJIT,ASun,"100.8
251","104.6
169","50.7
170","49.0
97","17.1
76","17.9
214","21.9
337","27.1
131","38.4
40","29.7
88","71.8
138","67.8
35","49.8
195","48.8
118","34.8
149","32.8
79"
La Salle,A10,"100.7
252","103.5
156","47.2
311","51.3
201","20.2
289","19.8
94","28.9
159","28.9
213","28.5
291","41.3
329","77.0
14","71.5
225","45.3
330","51.2
223","33.1
237","34.2
168"
Holy Cross,Pat,"100.7
253","107.4
238","52.7
92","53.8
312","16.1
34","22.1
21","20.6
346","32.9
330","23.1
349","26.8
29","66.7
314","73.1
298","52.5
77","52.2
263","35.4
113","37.3
311"
UMKC,WAC,"100.6
254","107.3
234","49.8
214","53.6
304","17.2
88","20.9
45","23.5
314","32.3
315","32.4
201","36.7
274","69.8
209","70.5
159","47.8
261","53.0
284","35.2
123","36.5
285"
Northern Arizona,BSky,"100.5
255","113.0
320","50.3
189","55.0
334","17.0
69","16.6
292","25.8
254","26.5
95","33.8
162","29.7
89","70.5
182","70.3
146","49.2
219","55.9
339","34.6
161","35.8
259"
Eastern Illinois,OVC,"100.4
256","111.6
306","49.6
225","53.6
305","18.8
204","18.4
176","29.2
140","30.5
266","28.7
285","33.1
192","69.0
240","71.3
217","46.7
299","50.3
185","36.2
82","39.0
346"
Elon,CAA,"100.3
257","110.9
297","52.0
112","53.6
301","18.4
165","15.2
335","22.4
331","28.3
180","24.3
342","29.4
84","69.3
230","73.3
304","52.2
90","51.5
236","34.6
162","37.8
326"
Old Dominion 14,CUSA,"100.3
258","95.6
32","47.2
313","45.6
14","17.8
126","18.5
166","32.1
56","24.8
33","28.9
281","32.4
167","66.3
319","66.7
20","44.1
343","43.5
7","34.9
144","32.4
66"
Southeastern Louisiana,Slnd,"100.0
259","106.3
214","50.4
186","50.2
150","24.1
348","20.9
49","32.5
51","28.2
173","37.2
62","39.3
314","72.3
119","73.4
310","50.4
168","50.6
197","33.6
212","32.9
85"
East Carolina,Amer,"99.8
260","106.3
217","46.1
331","51.0
184","19.0
215","19.5
105","28.2
183","31.0
279","35.6
99","41.8
333","68.2
270","69.8
119","47.7
264","52.0
259","28.4
349","32.9
90"
High Point,BSth,"99.8
261","104.9
176","49.1
251","50.3
156","20.4
296","16.3
307","34.1
25","25.5
55","33.8
159","29.1
75","69.0
241","70.1
135","51.0
138","51.5
237","30.3
338","32.6
73"
Eastern Kentucky,OVC,"99.8
262","106.1
208","47.8
300","53.2
293","18.2
154","21.5
30","27.3
212","31.1
283","32.6
195","39.7
321","71.0
167","72.7
287","47.7
265","54.4
324","32.0
287","34.0
152"
Central Arkansas,Slnd,"99.7
263","111.6
302","49.1
246","51.9
227","19.7
260","18.0
209","24.5
292","30.9
277","34.2
147","34.3
224","72.8
101","71.2
205","46.3
312","51.2
222","35.3
119","35.3
229"
Longwood,BSth,"99.6
264","107.9
250","52.4
100","50.5
161","20.4
295","17.4
251","24.5
291","25.2
47","33.6
167","33.7
207","73.7
79","76.6
351","50.8
149","50.5
191","36.0
91","33.7
130"
Bryant,NEC,"99.6
265","115.4
343","49.0
258","54.9
331","18.4
167","18.6
159","26.6
235","30.2
263","36.8
72","35.4
242","71.2
161","73.5
316","49.2
221","52.8
280","32.5
263","38.8
343"
Milwaukee,Horz,"99.6
266","108.4
261","48.1
289","51.7
219","18.0
142","15.3
332","26.7
233","28.3
177","28.2
297","36.3
263","74.2
66","70.2
140","46.5
302","53.0
285","33.8
206","33.3
110"
Brown,Ivy,"99.6
267","98.2
64","50.4
182","48.0
46","20.3
292","20.9
48","24.5
289","27.5
150","36.7
74","31.3
134","72.1
128","68.7
70","50.2
178","50.1
173","33.8
202","30.0
17"
Cornell,Ivy,"99.6
268","104.5
168","51.1
152","50.5
162","18.9
211","17.4
246","18.8
352","28.8
209","33.9
154","26.8
27","71.8
139","71.2
207","52.3
83","50.6
196","32.9
246","33.7
132"
Florida Atlantic,CUSA,"99.5
269","99.3
82","47.9
295","48.2
59","20.7
303","18.1
200","29.0
153","25.4
51","28.6
286","31.4
137","76.2
17","69.4
98","47.0
289","48.7
112","32.6
258","31.6
38"
Pacific,WCC,"99.5
270","103.6
158","47.7
301","54.2
321","19.6
249","19.2
124","26.8
229","23.1
12","40.5
21","42.2
335","74.4
57","70.5
156","44.9
337","54.1
319","35.6
107","36.2
279"
Nicholls St.,Slnd,"99.4
271","111.2
300","50.1
205","51.0
181","17.2
89","18.1
195","23.5
313","33.6
337","21.9
352","36.0
258","77.1
13","70.5
155","45.4
328","53.5
302","37.0
51","30.7
24"
Denver,Sum,"99.4
272","112.4
315","50.2
194","56.5
345","19.7
257","15.7
322","26.4
237","22.9
8","26.2
320","28.3
59","76.3
16","73.2
299","47.8
262","51.7
252","36.2
85","41.8
353"
Ohio,MAC,"99.4
273","101.6
117","48.6
268","50.8
173","20.0
277","18.5
168","28.2
181","27.4
145","33.2
181","31.2
130","63.1
344","70.8
178","50.7
154","48.9
123","29.7
343","35.9
267"
Akron,MAC,"99.4
274","94.0
18","48.2
285","45.5
13","17.3
99","19.1
131","25.1
273","29.9
254","27.7
304","30.6
120","71.3
157","65.9
12","48.8
230","46.1
28","31.7
295","29.6
11"
Little Rock,SB,"99.3
275","105.2
182","54.4
34","52.3
250","22.6
337","19.4
113","24.3
298","27.2
138","42.5
8","40.3
326","65.5
328","71.0
195","54.9
29","51.7
248","35.6
106","35.3
228"
Western Michigan,MAC,"99.3
276","106.0
206","48.0
294","52.1
241","21.7
323","15.2
337","29.7
118","27.6
152","36.7
76","29.9
95","69.2
232","69.8
117","49.4
210","50.1
174","30.5
334","36.9
302"
North Carolina Central 16,MEAC,"99.2
277","109.1
268","49.9
209","49.9
136","22.7
338","17.5
240","34.8
18","26.9
110","33.5
172","31.4
136","70.8
170","69.2
86","51.3
121","50.9
210","31.5
304","32.0
52"
UT Rio Grande Valley,WAC,"99.1
278","101.9
121","46.3
328","50.4
159","18.0
147","24.3
3","26.5
236","32.6
322","42.7
7","43.5
344","69.6
214","69.0
83","46.0
318","50.3
186","31.3
307","33.8
140"
Evansville,MVC,"99.1
279","106.6
225","49.4
237","50.0
141","18.5
170","17.1
265","18.9
351","26.2
86","37.5
56","37.5
285","72.4
114","68.0
46","47.9
258","49.0
128","34.2
180","34.8
203"
Princeton,Ivy,"99.0
280","99.6
87","47.0
316","49.7
131","17.8
125","17.2
258","24.3
294","24.7
29","29.8
268","28.7
71","74.5
49","72.6
281","48.1
251","50.3
184","30.3
337","32.5
71"
Albany,AE,"99.0
281","107.6
246","49.3
240","52.1
240","20.9
312","18.5
171","27.3
210","28.3
176","32.5
198","30.2
107","74.5
50","65.5
8","46.9
293","51.0
213","34.8
148","35.9
263"
Middle Tennessee,CUSA,"98.7
282","104.9
178","46.7
324","50.8
175","22.8
342","17.5
241","32.3
53","28.1
169","29.6
271","34.2
221","66.9
304","71.2
209","45.7
324","50.5
194","32.3
274","34.1
158"
Stony Brook,AE,"98.7
283","100.5
101","48.1
288","46.0
17","20.7
305","18.6
162","33.2
39","26.1
79","35.4
101","36.2
262","72.0
130","67.5
31","47.7
263","46.6
40","32.6
257","30.1
18"
LIU Brooklyn,NEC,"98.5
284","105.7
196","50.7
172","48.2
56","20.1
283","18.5
170","28.3
179","29.5
236","34.4
137","35.4
243","70.2
188","71.0
191","50.3
175","47.7
70","34.1
186","32.8
80"
North Texas,CUSA,"98.5
285","98.6
68","49.2
242","47.4
33","20.1
282","19.8
93","30.7
96","24.4
19","27.7
305","37.7
288","67.1
300","68.1
51","50.5
163","46.4
36","31.7
294","32.8
82"
North Dakota,BSky,"98.4
286","105.6
194","51.3
141","52.5
256","17.9
133","17.3
253","21.0
343","25.4
53","27.2
310","30.0
102","68.9
246","78.6
353","49.6
201","52.2
265","36.0
92","35.3
226"
Tennessee St.,OVC,"98.4
287","110.0
285","49.1
253","54.3
322","22.7
339","20.3
70","28.7
167","28.4
183","36.2
83","54.0
353","70.1
193","72.2
268","49.3
214","52.6
273","32.6
255","38.4
336"
South Carolina St.,MEAC,"98.4
288","118.6
351","47.2
310","56.4
344","20.8
310","20.4
65","31.6
75","30.2
262","39.7
27","40.0
324","74.3
60","70.6
166","46.5
306","57.1
348","32.4
268","36.9
301"
Incarnate Word,Slnd,"98.3
289","120.0
353","51.9
118","59.3
353","24.1
351","19.7
99","23.1
322","32.7
324","34.8
126","39.1
310","80.5
2","73.5
313","51.4
118","61.2
353","35.1
130","37.6
324"
Navy,Pat,"98.2
290","106.5
221","46.8
322","52.1
244","20.7
304","16.6
297","31.8
63","25.5
56","30.5
250","29.7
91","71.5
154","74.0
325","46.4
309","53.2
291","31.7
300","33.8
139"
Cal Poly,BW,"98.2
291","115.9
345","47.2
309","52.6
266","17.0
73","15.6
324","26.1
245","31.4
289","25.8
324","38.1
297","64.5
335","70.7
174","46.6
300","51.5
241","32.0
290","36.5
287"
Jacksonville,ASun,"98.1
292","107.4
236","49.6
230","52.1
239","19.9
268","18.2
188","28.3
177","27.4
144","30.5
249","28.8
74","67.2
299","70.6
170","51.0
142","50.3
181","31.2
311","37.0
306"
Cal St. Fullerton,BW,"98.1
293","103.2
146","49.1
248","48.3
63","19.1
222","16.8
282","24.5
293","27.0
121","38.5
38","35.7
248","71.1
163","68.4
62","50.3
173","48.5
100","30.8
328","32.0
53"
Western Illinois,Sum,"98.0
294","107.8
249","49.8
215","52.2
245","16.3
40","14.5
348","22.6
329","25.5
58","23.2
347","28.1
53","71.7
144","67.7
34","45.9
321","48.4
97","38.2
20","38.9
344"
UC Riverside,BW,"98.0
295","112.8
319","51.2
149","54.4
323","20.3
290","16.0
317","25.1
275","26.5
96","22.7
350","33.4
199","68.2
272","68.7
71","47.2
285","53.7
313","38.0
25","37.2
310"
Tulane,Amer,"97.9
296","106.1
210","47.1
314","50.6
164","21.0
316","15.1
340","27.0
219","30.9
276","32.8
187","31.6
141","68.9
245","68.2
53","46.7
295","50.7
202","31.8
293","33.6
127"
Norfolk St.,MEAC,"97.9
297","105.6
193","49.6
223","49.2
107","20.3
294","20.7
54","27.4
208","28.9
215","38.2
43","42.6
339","71.6
148","67.0
24","46.1
316","48.0
80","37.0
48","33.9
142"
Valparaiso,MVC,"97.7
298","102.5
137","48.9
260","49.9
138","20.3
291","18.9
148","26.7
230","27.1
129","32.1
208","31.7
144","69.9
200","70.8
176","50.1
182","49.8
153","31.0
321","33.4
116"
Southeast Missouri St.,OVC,"97.6
299","111.3
301","50.4
187","52.7
272","20.2
287","17.4
250","25.6
263","28.3
178","29.1
279","33.5
203","69.5
219","72.1
260","47.4
278","55.7
338","36.6
65","32.3
61"
McNeese St.,Slnd,"97.5
300","114.5
338","49.8
218","54.2
320","21.3
321","17.7
227","29.7
117","31.9
304","38.8
37","29.3
80","71.9
137","74.0
324","51.3
125","53.8
315","31.0
323","36.5
288"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
New Orleans,Slnd,"97.3
301","106.1
209","48.0
291","50.0
142","21.8
325","22.5
16","32.8
44","34.2
340","36.0
86","40.4
327","69.5
218","70.5
160","47.2
282","50.5
193","33.3
226","32.7
76"
Southern Utah,BSky,"97.1
302","105.4
187","50.2
197","50.4
158","18.9
207","16.9
275","23.2
320","24.7
30","39.4
30","38.0
290","71.4
155","71.5
229","50.0
189","48.0
78","33.7
211","36.1
274"
Fordham,A10,"97.1
303","103.7
159","46.8
323","49.5
121","16.4
44","19.1
129","25.1
277","28.0
168","24.5
338","36.9
279","68.9
244","69.6
112","44.7
338","49.6
148","33.0
242","32.9
89"
Binghamton,AE,"97.1
304","113.2
327","49.5
234","52.3
252","18.5
177","16.7
287","20.9
344","31.7
302","24.3
340","25.2
14","63.7
342","67.1
25","48.4
246","49.0
127","33.9
200","38.4
335"
Stetson,ASun,"97.1
305","113.6
332","45.5
341","54.5
326","17.5
114","18.0
206","27.9
193","32.0
309","25.0
333","33.0
189","67.8
287","70.1
136","45.0
335","54.2
321","31.0
322","36.6
296"
Sacramento St.,BSky,"97.0
306","106.6
224","48.7
267","52.6
264","19.1
223","21.4
32","28.2
182","27.1
128","33.5
174","36.8
275","70.7
174","75.9
348","48.3
249","50.8
205","33.1
235","37.0
304"
Fairfield,MAAC,"97.0
307","106.0
204","50.7
173","52.6
262","20.7
306","21.4
33","26.1
246","28.9
216","23.9
346","40.1
325","69.3
229","70.4
153","49.5
207","51.2
221","35.0
134","36.6
292"
Army,Pat,"96.9
308","103.0
141","49.6
227","53.3
294","16.5
48","18.7
154","21.6
340","22.9
9","24.3
341","28.4
65","68.1
276","68.2
55","51.0
141","53.4
296","31.8
292","35.4
239"
SIU Edwardsville,OVC,"96.8
309","113.1
324","46.8
321","56.6
347","18.7
192","18.9
145","28.5
171","28.5
188","34.6
134","39.3
315","69.2
234","69.8
118","47.6
273","56.8
346","30.3
336","37.5
322"
St. Francis NY,NEC,"96.7
310","105.2
183","48.5
276","48.9
93","17.6
117","19.2
123","26.9
227","28.5
190","28.6
287","39.3
316","68.5
257","74.6
340","47.3
279","49.0
129","33.5
219","32.4
67"
George Washington,A10,"96.4
311","105.6
192","45.8
337","51.2
196","18.2
152","17.1
264","23.4
315","28.5
192","32.6
194","30.2
106","68.5
259","65.8
11","45.3
331","49.8
155","31.1
316","35.6
251"
North Carolina A&T,MEAC,"96.4
312","107.6
244","51.1
154","48.8
85","19.4
244","20.7
52","27.1
217","34.7
346","31.1
235","32.0
156","66.7
312","70.8
177","51.0
137","49.5
144","34.1
183","31.7
41"
Robert Morris,NEC,"96.4
313","105.4
188","48.8
264","52.2
248","21.0
314","22.2
19","30.1
110","27.8
161","32.2
204","38.5
302","69.4
224","73.9
322","47.3
280","52.2
266","34.1
182","34.7
196"
UC Davis,BW,"96.4
314","103.5
155","49.0
255","52.8
277","19.9
269","21.1
41","22.1
335","27.7
159","29.7
270","37.7
287","70.8
171","68.0
48","49.0
225","53.3
294","32.7
251","34.6
192"
Central Connecticut,NEC,"96.3
315","112.4
316","47.0
315","53.0
284","19.8
262","18.1
198","29.6
125","29.9
251","34.1
149","37.2
281","78.1
7","71.5
224","45.8
322","51.5
242","32.8
250","36.6
295"
Grambling St.,SWAC,"96.1
316","104.8
172","50.0
207","45.1
10","22.1
328","18.0
210","25.8
257","29.4
232","43.0
6","42.3
336","69.3
226","68.9
76","45.5
326","44.7
16","40.2
4","30.6
22"
UMBC,AE,"96.0
317","102.2
130","48.4
280","51.4
205","18.3
155","22.9
11","24.5
290","24.4
21","31.1
236","32.9
186","69.8
207","71.3
216","49.5
206","51.8
253","31.3
308","34.0
154"
Mount St. Mary's,NEC,"95.8
318","109.6
275","47.9
299","52.1
243","19.0
216","17.8
221","25.1
276","31.5
294","33.9
157","34.8
230","67.6
291","72.1
262","48.7
237","51.1
217","31.2
313","35.8
261"
Savannah St.,MEAC,"95.7
319","117.9
349","48.0
293","53.8
315","19.9
274","19.3
119","28.0
190","34.6
343","25.2
331","33.3
198","66.8
308","71.7
240","53.7
47","53.5
298","29.2
346","36.1
277"
Idaho,BSky,"95.7
320","119.0
352","50.3
191","53.7
308","20.0
280","13.3
353","24.2
300","32.0
310","28.2
298","33.1
193","72.6
109","71.2
206","46.5
303","55.4
337","37.6
39","34.3
170"
Charlotte,CUSA,"95.7
321","108.5
262","48.1
287","51.3
200","22.0
327","17.9
219","22.3
332","26.4
93","36.3
80","32.6
173","74.2
64","74.2
330","49.2
218","49.9
162","31.1
315","35.5
246"
Stephen F. Austin,Slnd,"95.6
322","109.7
277","48.4
281","52.6
265","20.5
301","21.5
31","29.1
146","32.9
328","36.2
82","36.1
259","68.5
260","70.3
147","47.6
272","49.9
164","33.3
228","37.4
321"
Wyoming,MWC,"95.3
323","107.6
243","49.1
247","51.7
218","19.9
270","17.4
249","15.9
353","28.8
210","39.1
34","34.4
225","72.1
129","73.4
311","47.1
287","51.6
245","34.5
168","34.6
189"
Arkansas Pine Bluff,SWAC,"95.3
324","111.6
305","48.4
278","51.6
214","22.1
329","19.7
98","29.1
149","30.7
270","42.4
9","45.0
347","67.8
286","67.5
32","47.0
290","50.8
208","34.0
192","35.5
245"
Saint Peter's,MAAC,"95.1
325","107.8
247","48.7
266","51.2
195","23.3
345","18.7
156","29.9
113","27.8
162","34.8
121","38.5
300","72.6
107","74.0
323","48.8
235","46.7
43","32.5
262","38.6
340"
North Alabama,ASun,"95.1
326","105.8
198","44.5
345","52.6
267","19.3
232","17.2
260","27.3
211","25.1
45","30.8
242","38.0
294","68.1
274","71.9
252","44.4
341","52.6
275","29.7
344","35.1
220"
Texas A&M Corpus Chris,Slnd,"95.0
327","105.0
179","47.9
297","48.6
77","22.3
331","20.1
81","31.1
85","27.5
149","29.8
266","41.7
332","70.2
187","74.7
342","47.6
268","46.1
29","32.3
272","34.9
208"
Alabama St.,SWAC,"94.8
328","112.5
317","46.1
333","53.0
285","21.0
318","21.2
39","31.6
74","32.4
317","37.4
57","36.9
276","64.8
333","71.0
196","44.7
339","53.6
309","32.1
283","34.7
198"
Portland,WCC,"94.7
329","109.1
271","47.3
308","51.8
224","19.9
271","16.3
306","20.3
347","30.1
259","39.0
35","34.6
226","66.3
320","71.9
253","45.8
323","49.2
135","32.9
247","37.1
309"
Bethune Cookman,MEAC,"94.2
330","105.7
195","48.3
283","47.8
42","21.5
322","19.7
97","33.5
31","31.5
291","37.1
63","36.6
269","60.9
350","68.8
74","48.3
247","48.7
111","32.4
271","30.9
26"
UNC Asheville,BSth,"94.1
331","117.0
347","46.2
330","55.7
340","23.5
347","18.2
190","27.7
200","37.1
353","26.3
318","33.7
208","75.1
38","72.1
259","45.2
332","56.7
345","31.7
296","36.2
281"
Maine,AE,"94.1
332","111.8
308","48.6
269","55.3
336","22.2
330","19.1
135","25.9
252","27.2
136","25.6
326","38.6
305","63.9
339","71.3
218","49.9
193","52.7
277","31.0
320","38.7
341"
Southern,SWAC,"94.0
333","110.9
296","48.9
262","54.9
332","23.2
344","22.2
20","30.2
106","32.9
327","34.6
133","50.5
351","66.8
309","69.2
91","48.8
234","54.8
330","32.6
254","36.7
298"
Wagner,NEC,"94.0
334","107.3
233","44.0
347","51.1
191","20.8
309","19.8
95","33.4
37","28.9
212","33.8
160","46.5
350","74.6
47","71.3
212","43.1
348","49.9
165","30.1
339","35.2
223"
Monmouth,MAAC,"93.8
335","103.2
147","45.8
336","51.1
190","20.6
302","21.2
38","29.3
136","28.5
187","40.3
23","43.2
341","68.6
253","70.0
129","46.4
310","48.4
96","29.7
342","35.8
262"
San Jose St.,MWC,"93.8
336","113.6
330","46.0
334","56.1
343","21.9
326","15.4
331","27.4
203","28.7
202","34.8
124","26.9
30","65.1
329","65.3
6","44.1
345","56.3
341","33.0
245","37.3
316"
USC Upstate,BSth,"93.7
337","112.3
313","47.4
305","53.1
290","19.9
273","18.2
189","24.7
284","31.3
286","25.3
329","39.0
309","71.3
159","72.0
258","46.8
294","54.0
317","32.1
285","34.3
174"
Morgan St.,MEAC,"93.0
338","112.2
312","43.7
349","53.4
298","17.9
138","23.9
5","31.8
68","35.2
351","34.3
144","39.9
323","70.0
197","67.3
28","41.5
349","52.4
269","33.1
234","36.7
297"
Kennesaw St.,ASun,"92.2
339","109.9
282","40.9
352","53.7
311","19.0
214","17.1
266","29.2
137","30.8
273","30.1
261","27.7
45","69.4
225","71.0
194","39.1
352","53.7
314","31.4
306","35.9
266"
Jackson St.,SWAC,"91.2
340","104.9
175","44.6
344","49.2
109","20.4
297","20.7
55","28.7
166","27.0
120","34.3
142","44.0
346","64.0
338","70.1
137","45.9
320","46.8
47","27.9
352","35.5
247"
Mississippi Valley St.,SWAC,"91.0
341","114.0
337","41.9
351","54.1
319","18.5
176","17.5
237","28.4
172","31.7
300","33.7
165","32.0
155","66.3
321","69.2
92","40.1
350","51.4
234","31.0
325","39.1
349"
Manhattan,MAAC,"90.4
342","104.6
170","47.4
307","51.0
183","24.1
349","23.5
6","30.6
100","30.3
264","33.3
178","45.6
348","58.4
353","70.9
184","45.6
325","48.6
104","33.2
230","36.1
275"
Alcorn St.,SWAC,"90.2
343","113.4
329","45.7
339","52.7
274","24.1
350","18.2
191","30.1
109","31.5
292","30.5
251","36.5
268","66.5
318","69.5
109","45.0
333","55.3
336","31.3
309","32.1
58"
Northwestern St.,Slnd,"90.1
344","110.3
290","44.7
343","51.2
197","22.7
340","19.5
107","28.9
158","34.7
345","33.6
168","36.5
266","68.4
262","69.3
96","46.2
314","48.1
82","28.0
351","37.5
323"
UTEP,CUSA,"89.9
345","101.0
108","45.7
338","49.4
116","22.8
341","19.0
141","26.7
231","26.7
104","34.7
128","32.9
184","67.4
293","66.1
14","44.3
342","46.6
41","32.0
289","36.2
280"
Chicago St.,WAC,"89.6
346","118.3
350","44.2
346","57.8
352","22.5
334","16.7
289","22.1
334","33.9
339","33.1
183","33.9
211","68.8
250","69.5
108","43.5
347","57.9
352","30.7
331","38.5
338"
Tennessee Tech,OVC,"89.5
347","105.0
180","46.1
332","51.1
189","22.8
343","19.2
126","27.9
194","32.9
329","36.3
79","33.2
194","62.5
346","71.6
236","43.9
346","51.1
218","33.6
215","34.1
156"
Florida A&M,MEAC,"89.3
348","102.3
132","49.1
249","48.5
74","24.6
352","21.7
25","27.9
195","32.4
318","31.1
234","40.5
328","60.2
351","70.5
165","46.9
291","50.4
189","36.4
73","30.2
19"
Coppin St.,MEAC,"88.6
349","110.0
284","45.5
340","50.2
152","23.3
346","16.7
290","26.0
249","28.9
217","37.7
51","33.6
204","66.5
317","69.7
116","47.7
266","47.1
55","28.6
348","36.5
289"
Alabama A&M,SWAC,"88.3
350","110.1
287","45.8
335","53.7
310","22.3
332","21.0
43","28.0
191","32.1
312","25.1
332","38.8
308","62.7
345","63.7
1","45.0
334","54.1
318","31.6
302","35.3
230"
Maryland Eastern Shore,MEAC,"86.8
351","115.2
341","43.5
350","54.4
325","20.7
307","19.0
140","22.8
327","31.7
301","28.3
295","36.6
273","68.8
249","69.2
88","44.5
340","53.2
292","27.9
353","37.3
318"
Delaware St.,MEAC,"85.4
352","113.0
322","40.0
353","52.4
254","19.0
217","18.9
146","27.8
198","31.6
297","25.5
327","39.2
313","68.3
265","71.9
251","37.7
353","52.6
276","29.0
347","34.7
199"
New Hampshire,AE,"84.8
353","107.0
229","44.0
348","51.5
208","18.4
161","16.9
274","21.5
342","24.7
31","21.9
353","38.0
295","61.3
349","69.8
120","39.4
351","52.1
262","32.6
260","33.6
126"
