Brown,Ivy,"100.7
251","100.9
94","48.2
227","44.6
17","18.7
200","16.7
274","30.5
203","27.8
26","35.6
294","37.3
110","67.8
253","70.6
213","44.7
317","44.1
33","37.7
54","30.6
18"
Cal St. Bakersfield,WAC,"100.7
252","106.4
196","49.5
172","49.0
139","21.0
319","19.0
126","34.3
72","31.5
181","38.7
223","52.5
332","68.8
214","69.7
155","45.4
294","50.0
230","38.6
29","31.4
35"
Little Rock,SB,"100.6
253","106.0
188","46.0
318","49.9
181","19.0
234","18.3
169","31.3
175","30.4
125","41.5
139","50.2
323","74.2
37","69.2
134","45.8
279","48.3
162","31.1
311","34.9
207"
Cal St. Fullerton,BW,"100.6
254","108.6
235","48.1
236","50.7
220","17.8
131","17.0
254","29.1
252","29.1
75","38.1
243","45.9
283","65.8
308","70.5
207","47.3
224","50.6
251","33.1
224","34.0
146"
Bradley,MVC,"100.6
255","103.9
150","46.4
303","50.0
186","18.7
204","20.2
53","32.3
139","31.1
156","36.5
276","43.4
245","70.1
172","71.3
260","45.7
282","50.7
253","32.2
271","32.6
78"
Virginia Tech,ACC,"100.5
256","99.6
73","47.1
273","47.0
72","19.7
267","13.0
348","31.7
162","29.5
89","38.1
241","33.5
45","64.8
326","66.6
30","43.1
340","45.6
66","36.1
93","32.6
75"
Chattanooga,SC,"100.5
257","110.4
267","47.4
261","51.5
255","18.9
226","17.9
206","34.1
75","32.4
234","44.6
65","36.1
83","71.1
141","68.0
73","46.7
254","51.7
291","32.5
260","34.0
147"
Marshall,CUSA,"100.5
258","105.3
179","46.6
292","50.3
199","18.9
231","19.5
94","32.8
121","34.5
301","42.4
105","43.5
247","61.7
348","64.3
2","48.0
198","51.1
269","29.1
341","32.4
69"
SIU Edwardsville,OVC,"100.5
259","113.3
317","52.3
54","55.5
341","20.1
284","19.5
96","29.2
245","33.2
268","37.9
248","40.8
181","67.8
257","69.3
137","50.6
83","57.7
348","37.1
62","33.9
143"
Morgan St.,MEAC,"100.5
260","105.9
186","46.5
300","48.6
124","18.4
182","19.8
70","36.1
32","34.0
288","41.5
137","44.7
268","61.2
350","66.9
36","49.5
130","46.6
98","26.1
350","35.6
251"
Samford,SC,"100.4
261","117.7
342","51.8
71","53.3
315","18.9
229","17.1
248","27.1
298","33.7
282","38.9
216","49.1
314","67.3
267","68.3
86","53.0
22","52.3
305","32.6
254","36.8
284"
Tennessee St.,OVC,"100.4
262","113.9
325","47.1
274","52.3
288","18.4
180","16.6
279","31.9
155","33.0
257","43.0
96","51.4
328","69.6
186","72.4
304","48.4
178","52.8
319","29.4
338","34.1
155"
North Texas,CUSA,"100.4
263","105.1
175","46.5
294","48.9
135","18.1
154","17.6
224","29.2
246","30.5
130","41.3
142","42.5
222","68.3
233","67.5
56","44.8
315","47.0
116","34.2
178","35.5
240"
Wofford 15,SC,"100.4
264","102.8
128","48.8
205","49.5
162","16.4
56","19.7
74","30.9
191","29.0
68","33.0
329","39.4
154","66.5
287","68.6
103","47.4
220","49.6
209","34.6
159","32.9
91"
Gardner Webb,BSth,"100.3
265","105.2
176","47.6
254","50.8
224","17.9
140","20.0
62","33.2
106","31.5
182","41.2
147","38.7
144","69.6
184","69.9
166","47.2
230","51.2
273","32.5
258","33.2
110"
Seattle,WAC,"100.2
266","106.7
205","48.7
209","49.1
143","20.1
282","18.3
172","36.4
29","31.2
160","33.8
319","48.0
304","65.9
302","72.7
313","47.1
236","47.5
134","34.2
176","34.8
196"
Coppin St.,MEAC,"100.2
267","113.2
315","45.3
332","53.1
309","17.2
97","19.3
100","30.2
217","36.8
344","40.2
177","35.8
79","73.4
53","66.1
19","43.1
341","53.1
326","32.4
264","35.4
236"
Wright St.,Horz,"100.1
268","97.8
53","51.2
99","48.6
122","20.3
295","23.6
7","23.5
345","29.0
71","43.0
95","45.0
272","73.5
50","72.1
291","49.3
137","48.2
154","36.5
75","33.0
94"
TCU,B12,"100.1
269","103.4
139","44.6
340","50.3
201","17.6
129","18.9
128","24.6
335","39.0
351","44.8
62","35.4
70","73.2
61","70.4
201","43.3
338","49.8
220","31.9
280","34.3
168"
Florida Gulf Coast,ASun,"99.9
270","101.4
103","51.1
108","47.7
94","19.2
242","18.6
151","30.0
221","28.6
48","36.0
288","35.4
72","68.9
207","65.8
14","52.5
30","45.8
71","31.9
281","34.2
163"
Maryland Eastern Shore,MEAC,"99.8
271","121.1
350","45.0
335","54.3
334","18.7
210","19.0
125","32.3
140","35.9
332","42.3
112","43.6
248","72.4
84","71.4
269","43.4
337","53.0
325","32.1
274","38.1
321"
Tulane,CUSA,"99.8
272","110.7
274","47.4
260","50.7
221","20.1
283","16.6
281","30.1
220","31.8
210","49.5
24","40.7
176","69.4
194","67.8
69","44.6
324","49.3
196","35.1
132","35.4
234"
Northern Arizona,BSky,"99.8
273","108.8
238","49.9
152","53.0
307","19.6
260","18.4
167","33.1
110","28.0
35","34.3
313","40.1
162","71.4
126","71.2
251","48.9
157","49.3
195","35.0
138","40.1
346"
Eastern Illinois,OVC,"99.6
274","111.7
292","48.7
212","53.6
320","20.1
281","17.8
213","30.6
202","30.7
139","41.8
127","45.7
282","72.1
98","71.1
243","48.7
172","50.3
239","32.5
261","40.3
348"
Air Force,MWC,"99.5
275","105.6
182","49.5
174","50.9
228","20.5
310","17.8
214","26.4
313","30.2
118","37.1
261","43.9
257","69.0
205","70.8
226","49.6
123","51.1
268","32.9
234","33.7
133"
College of Charleston,CAA,"99.4
276","99.9
78","47.3
264","45.5
32","20.3
294","15.1
334","34.8
58","27.9
29","34.4
309","43.1
239","66.2
294","65.3
11","44.9
311","43.4
18","34.5
166","34.2
160"
Northwestern,B10,"99.3
277","95.4
25","46.1
315","45.9
39","17.3
100","16.4
288","22.5
348","30.6
137","35.5
296","38.0
122","70.0
174","66.2
24","46.1
271","45.3
55","30.6
322","31.5
45"
Penn,Ivy,"99.2
278","106.3
192","49.7
164","48.9
131","22.9
344","18.2
185","28.6
268","34.5
305","39.1
208","49.5
317","67.8
254","70.2
192","50.3
96","44.4
42","32.1
276","38.3
328"
Miami OH,MAC,"99.1
279","102.6
125","48.3
226","53.8
323","20.2
287","21.7
19","24.5
336","29.5
91","34.8
304","33.3
42","75.5
17","68.2
78","49.7
121","52.4
310","30.0
331","37.3
303"
St. Francis NY,NEC,"98.9
280","101.9
109","48.2
229","45.9
37","19.4
252","18.2
181","33.2
107","29.1
73","36.1
285","43.7
250","68.1
247","72.7
311","48.7
168","44.2
35","31.5
300","33.8
140"
Coastal Carolina 16,BSth,"98.9
281","102.5
122","48.0
241","47.5
87","20.2
286","18.3
173","34.2
74","29.3
80","38.6
227","39.6
156","69.0
204","69.9
167","47.6
214","46.7
103","32.6
251","32.4
68"
James Madison,CAA,"98.8
282","107.1
211","45.7
324","49.1
146","18.8
216","18.4
166","29.7
236","31.8
211","47.4
39","44.4
263","68.5
222","69.6
151","48.2
194","46.8
108","27.3
349","35.1
220"
Campbell,BSth,"98.7
283","116.0
335","51.3
95","52.0
279","20.3
299","16.0
307","31.0
187","36.2
338","27.4
351","37.0
104","68.3
236","68.2
79","50.2
99","51.7
288","35.1
133","35.1
219"
Sacred Heart,NEC,"98.6
284","113.2
312","46.7
289","52.3
289","17.6
125","18.4
164","32.4
134","33.0
256","35.7
292","44.2
261","68.5
224","74.2
336","45.5
293","52.8
320","32.7
243","34.2
162"
Southeastern Louisiana,Slnd,"98.6
285","113.2
313","50.0
148","50.6
216","18.5
189","15.9
312","25.3
326","33.5
278","39.0
211","43.9
256","68.8
217","68.4
91","47.5
217","50.9
259","36.5
76","33.3
113"
Georgia Southern,SC,"98.6
286","110.6
271","48.8
204","51.8
270","17.9
139","18.1
189","30.3
213","30.3
121","36.9
268","32.8
38","66.1
297","70.1
184","48.4
179","51.5
283","33.0
229","34.9
206"
Eastern Michigan,MAC,"98.4
287","95.0
21","44.2
343","43.8
4","17.9
143","22.6
11","30.4
210","37.1
347","43.0
93","40.2
165","68.1
246","68.6
102","43.8
332","41.2
4","30.0
330","32.0
59"
UMKC,WAC,"98.1
288","108.0
225","48.2
230","52.5
295","18.3
172","19.3
103","25.7
324","31.2
168","40.9
157","43.3
242","63.2
340","71.4
273","49.4
133","52.7
315","30.5
323","34.7
193"
Nicholls St.,Slnd,"98.1
289","111.9
295","49.8
162","51.7
264","18.2
164","19.2
109","28.2
274","31.2
167","39.5
194","60.7
351","64.1
336","71.0
241","52.2
40","52.2
304","30.4
326","33.7
135"
Chicago St.,WAC,"98.0
290","109.6
254","46.8
281","52.5
296","17.1
86","22.1
13","27.0
301","37.0
346","33.8
320","53.6
337","68.2
242","69.8
163","45.1
305","52.1
303","33.3
209","35.5
243"
Wagner,NEC,"98.0
291","100.6
90","46.2
311","44.3
8","18.1
156","18.9
129","34.4
67","31.7
201","37.0
264","44.2
260","73.1
63","71.9
287","44.9
310","43.9
29","33.1
222","30.1
9"
Delaware St.,MEAC,"97.9
292","113.4
320","46.3
305","49.5
165","19.5
259","18.1
194","29.0
257","35.7
330","38.7
225","41.1
189","69.4
195","71.3
261","45.8
278","51.5
285","31.6
297","30.7
22"
Southern,SWAC,"97.9
293","99.9
76","49.3
184","42.8
3","20.5
309","18.3
174","32.0
152","30.1
113","39.3
199","53.7
338","62.2
346","66.1
23","48.2
192","41.4
5","34.6
163","30.5
15"
Saint Peter's,MAAC,"97.8
294","104.4
155","45.7
323","47.6
92","18.7
206","18.1
192","30.9
192","31.6
196","42.1
116","40.9
184","70.4
161","69.9
165","45.0
307","46.5
93","31.6
296","33.3
116"
Central Connecticut,NEC,"97.8
295","111.7
290","48.1
237","50.9
229","19.9
276","18.2
182","28.8
262","36.4
342","29.6
347","34.2
55","72.4
83","68.9
117","47.3
227","48.8
176","33.5
205","36.6
280"
Jacksonville St.,OVC,"97.6
296","112.1
297","46.4
304","53.7
322","17.5
118","19.3
102","31.1
183","34.7
312","41.4
141","47.6
299","67.0
273","71.3
263","45.9
277","52.0
300","31.6
294","38.7
335"
UC Riverside,BW,"97.5
297","108.9
241","46.5
299","49.3
151","19.4
254","17.4
233","29.3
244","30.7
140","41.8
126","43.0
232","69.3
196","74.6
342","47.2
234","45.9
77","29.7
335","38.2
325"
Lehigh,Pat,"97.5
298","104.6
163","48.8
206","48.1
113","18.0
149","16.8
266","26.1
316","32.4
237","32.7
331","31.1
20","70.7
153","69.8
162","46.5
260","46.7
104","35.9
100","34.0
145"
IUPUI,Sum,"97.4
299","114.5
328","46.5
298","54.1
331","17.2
95","15.3
327","22.7
347","31.9
214","32.6
334","33.2
41","73.5
51","74.6
340","46.8
250","53.6
333","30.4
327","37.0
290"
Ball St.,MAC,"97.3
300","109.0
243","46.6
293","51.5
257","25.0
351","16.3
299","34.0
85","30.4
122","42.6
101","45.4
277","68.4
229","69.7
156","46.3
267","52.3
308","31.5
302","33.1
102"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Fairfield,MAAC,"97.0
301","103.9
147","46.0
317","47.1
75","21.8
330","16.6
283","30.5
205","29.1
74","34.6
306","58.6
350","68.5
221","71.1
248","43.6
335","45.3
57","33.3
212","34.6
185"
Louisiana Monroe,SB,"97.0
302","104.4
157","47.0
277","49.2
148","19.7
268","16.5
284","30.3
215","31.3
174","35.5
297","38.2
126","62.6
344","65.8
16","47.0
238","48.8
177","31.4
306","33.3
117"
McNeese St.,Slnd,"96.9
303","112.7
308","44.1
344","51.8
272","18.2
169","18.9
130","32.8
120","36.1
334","33.6
324","36.6
96","68.8
213","71.1
247","43.5
336","48.3
164","30.2
328","38.9
337"
Bethune Cookman,MEAC,"96.8
304","117.7
343","45.7
322","51.7
265","19.7
271","19.7
76","31.8
160","38.7
350","34.1
315","53.4
335","71.3
133","71.1
244","41.3
348","51.1
271","35.8
101","35.3
229"
Loyola MD,Pat,"96.7
305","108.9
242","44.9
337","52.8
304","18.3
176","20.9
34","30.5
204","35.4
321","41.1
151","40.3
169","66.4
290","73.2
329","44.1
329","48.3
163","31.5
299","41.5
350"
The Citadel,SC,"96.7
306","118.3
345","47.7
250","51.6
262","19.2
248","14.8
344","27.0
299","34.6
310","34.4
311","36.4
93","71.2
137","67.4
50","45.1
304","51.1
270","35.7
111","35.1
217"
St. Francis PA,NEC,"96.4
307","111.3
281","47.6
253","52.4
292","17.0
81","17.5
227","26.0
318","32.2
228","32.7
332","30.1
12","64.2
334","75.3
350","47.3
228","50.8
257","32.0
279","37.5
308"
Monmouth,MAAC,"96.3
308","105.0
170","46.8
283","51.2
244","20.5
311","21.3
25","33.7
92","30.9
150","40.6
162","48.6
308","64.0
337","68.8
114","45.4
296","50.0
231","33.6
197","35.3
232"
UNC Wilmington,CAA,"96.3
309","104.4
158","44.0
345","50.4
205","17.6
126","17.3
237","31.4
172","34.2
295","32.3
337","41.9
210","65.3
319","64.9
7","44.6
322","49.7
216","28.3
344","34.4
172"
Longwood,BSth,"96.3
310","117.6
341","47.1
275","55.7
344","18.8
219","18.2
180","26.8
307","35.3
320","30.9
342","44.4
264","73.0
68","75.8
351","45.6
291","55.2
344","34.1
180","37.7
313"
Hampton,MEAC,"96.2
311","101.5
105","46.4
302","45.1
22","20.2
293","22.1
14","32.9
118","35.1
316","50.9
16","53.6
336","65.6
310","66.0
18","46.0
274","41.6
6","31.6
292","35.4
237"
Central Arkansas,Slnd,"96.2
312","113.0
310","49.3
182","52.0
280","20.3
300","19.2
113","28.0
281","37.8
348","38.2
240","49.0
313","59.9
351","72.4
305","46.9
245","52.0
299","36.7
71","34.5
176"
Prairie View A&M,SWAC,"96.1
313","113.3
316","46.8
282","51.8
271","20.4
305","19.5
97","31.1
184","36.9
345","40.6
163","50.1
322","64.6
329","67.7
65","44.8
314","51.7
293","33.9
187","34.7
191"
Alabama St.,SWAC,"95.8
314","112.3
301","45.5
327","49.7
171","17.6
127","21.4
22","33.3
103","34.7
311","40.7
159","40.0
161","68.4
227","70.2
191","47.2
229","50.9
261","28.0
345","31.4
39"
NJIT,ind,"95.8
315","110.9
277","48.0
240","50.3
198","18.6
194","18.8
142","26.1
317","32.7
248","38.8
220","47.5
297","71.9
109","70.0
173","45.0
308","49.8
218","35.7
108","34.1
152"
Abilene Christian,Slnd,"95.8
316","117.0
338","47.2
267","56.4
346","22.3
338","18.0
203","24.9
332","33.8
284","42.3
113","48.3
305","74.6
27","71.0
233","42.3
345","56.8
347","37.3
58","37.1
293"
Rice,CUSA,"95.7
317","106.4
195","48.2
228","49.5
164","19.6
262","16.8
270","21.3
350","30.5
135","31.9
338","46.4
287","64.3
332","70.8
228","47.9
206","48.3
161","32.4
266","34.7
192"
Montana St.,BSky,"95.5
318","109.3
250","48.0
239","53.8
324","18.0
145","19.6
82","25.8
321","27.4
18","39.3
203","38.7
145","71.3
134","72.6
309","46.8
251","52.6
312","33.8
192","37.3
300"
New Orleans,Slnd,"95.4
319","113.4
319","46.7
286","53.2
313","23.4
347","19.7
78","34.1
78","33.1
264","51.8
12","42.5
221","69.6
185","70.2
189","45.6
290","52.7
318","32.9
232","36.4
276"
Texas St.,SB,"95.4
320","103.2
133","47.5
258","51.9
277","21.5
325","19.2
114","29.7
235","28.9
64","33.6
325","43.4
246","66.7
280","70.3
199","48.0
204","47.9
147","30.7
320","40.0
345"
Grambling St.,SWAC,"95.2
321","122.8
351","46.5
296","57.4
350","21.9
333","18.3
175","30.6
200","36.1
336","40.5
167","40.5
173","67.5
260","65.8
15","45.3
300","57.7
349","32.5
259","37.9
319"
Presbyterian,BSth,"95.2
322","118.7
347","50.1
142","54.1
330","19.1
240","15.0
338","21.6
349","34.5
307","30.6
344","28.3
4","68.2
243","69.9
168","49.2
143","52.7
316","34.7
158","37.7
312"
UNC Greensboro,SC,"95.1
323","110.0
256","47.3
266","50.5
211","19.6
261","17.2
241","28.6
267","28.5
46","37.8
249","47.5
298","68.8
216","70.2
190","46.1
273","50.5
247","33.6
200","33.7
131"
Maine,AE,"94.8
324","115.8
333","48.9
197","53.2
311","20.3
298","17.6
225","24.5
338","35.5
324","33.9
318","39.4
153","68.0
251","68.2
80","48.7
170","52.9
322","32.9
235","36.1
265"
Lamar,Slnd,"94.7
325","113.2
314","46.7
287","54.5
335","20.2
292","18.5
160","27.6
287","34.2
296","39.8
184","38.5
133","74.4
30","65.0
8","46.8
252","53.5
332","30.8
318","37.9
320"
Furman,SC,"94.7
326","114.6
330","48.8
203","52.5
294","20.9
317","16.1
303","26.5
308","34.9
314","40.6
164","29.9
11","68.4
228","71.2
253","48.9
156","51.0
266","32.4
267","37.0
289"
Northern Illinois,MAC,"94.6
327","98.0
54","42.6
350","46.7
63","22.9
343","20.8
36","35.9
33","31.0
152","50.6
18","47.1
292","68.3
234","66.1
22","43.2
339","47.3
126","27.6
348","30.5
17"
Western Illinois,Sum,"94.6
328","103.8
146","49.1
192","48.6
123","21.6
327","18.7
149","24.9
331","28.6
52","38.9
214","47.1
293","68.1
249","71.8
283","48.3
186","46.9
111","34.0
183","34.8
197"
Florida A&M,MEAC,"94.6
329","108.6
236","44.4
341","47.8
104","20.4
304","20.6
40","35.6
36","35.8
331","33.9
316","56.3
345","65.2
321","67.5
57","42.5
344","47.2
119","32.3
268","32.8
88"
UMass Lowell,AE,"94.6
330","113.4
321","45.6
325","50.3
200","20.8
315","18.2
184","28.0
279","36.0
333","38.8
221","35.5
74","70.3
165","71.0
239","43.9
330","51.7
294","32.1
275","31.8
52"
Stetson,ASun,"94.5
331","114.3
327","47.1
272","53.2
312","19.4
256","18.8
143","27.5
289","36.3
341","36.7
271","38.0
121","66.7
283","71.1
249","48.8
163","51.7
290","29.2
340","37.2
298"
UT Rio Grande Valley,WAC,"94.5
332","106.3
191","45.3
331","50.8
225","17.8
137","21.1
30","29.2
247","34.6
309","35.8
290","46.4
286","66.0
298","68.9
124","46.7
253","51.3
274","27.9
347","33.2
112"
Navy,Pat,"94.4
333","106.6
202","45.8
319","51.2
245","20.0
279","20.8
35","29.7
234","29.8
104","29.4
348","43.2
241","63.0
341","71.3
266","43.7
334","49.8
219","32.9
231","35.7
254"
Mississippi Valley St.,SWAC,"94.1
334","116.0
336","45.3
330","54.8
338","20.3
297","18.6
154","29.9
230","32.0
219","36.1
287","49.3
316","66.9
278","68.2
81","44.7
320","54.5
340","31.1
310","37.2
297"
Alcorn St.,SWAC,"93.9
335","110.5
270","45.2
334","49.5
166","17.8
136","19.1
117","28.6
266","34.5
304","41.4
140","41.4
198","65.9
303","71.7
281","45.2
301","48.2
157","30.1
329","34.8
200"
North Carolina A&T,MEAC,"93.8
336","113.6
323","42.7
349","50.1
192","22.1
336","17.9
207","33.4
101","32.1
222","58.6
1","54.4
340","69.5
189","68.8
111","41.9
346","47.8
146","29.5
336","35.9
262"
Jackson St.,SWAC,"93.8
337","107.0
210","45.2
333","49.4
161","21.9
331","21.2
28","33.4
102","30.3
120","40.3
173","55.8
344","72.4
82","67.0
37","45.6
288","47.9
150","29.3
339","34.7
194"
San Jose St.,MWC,"93.4
338","106.3
190","44.7
338","50.0
187","20.3
296","14.9
341","28.1
277","30.5
131","33.0
330","45.9
284","72.0
103","67.3
48","40.7
349","48.5
170","32.8
240","35.2
223"
Binghamton,AE,"93.0
339","110.2
258","43.9
346","52.8
305","21.5
326","19.8
72","29.1
250","32.4
236","44.2
71","40.8
179","69.3
200","68.5
98","41.5
347","49.6
212","32.0
278","38.5
332"
Arkansas Pine Bluff,SWAC,"93.0
340","107.5
219","47.0
276","54.0
328","22.3
337","23.9
4","29.2
248","33.4
273","41.1
152","50.7
326","65.5
315","68.6
105","44.7
319","53.3
329","34.1
179","36.8
283"
Kennesaw St.,ASun,"92.9
341","111.5
285","47.2
269","51.2
243","23.8
348","18.1
196","31.0
188","34.8
313","38.3
234","47.3
295","65.2
323","74.5
339","45.3
298","51.4
279","34.0
184","33.8
138"
Bowling Green,MAC,"92.6
342","97.7
52","45.5
326","47.3
81","22.1
335","20.5
43","30.4
209","31.2
165","36.3
281","38.5
135","63.6
338","65.3
12","46.4
265","44.3
40","28.3
343","35.6
250"
Alabama A&M,SWAC,"92.3
343","105.4
181","46.3
306","45.2
24","19.8
274","20.2
54","27.6
288","34.2
297","41.5
136","54.6
342","66.5
286","68.9
123","45.0
306","44.5
44","32.3
269","31.4
37"
Houston Christian,Slnd,"92.1
344","111.6
287","46.3
308","50.9
230","22.4
340","16.4
294","30.6
201","33.6
279","39.5
193","43.2
240","67.8
256","69.0
128","44.8
313","51.0
267","33.7
196","33.7
130"
Savannah St.,MEAC,"92.0
345","101.4
102","46.3
309","45.4
30","23.9
349","21.4
23","31.8
159","35.0
315","38.9
212","49.0
312","65.3
318","70.0
177","46.3
266","45.4
60","30.8
315","30.3
13"
South Carolina St.,MEAC,"91.9
346","112.6
304","43.5
348","50.2
197","22.5
341","17.7
220","35.5
38","34.3
299","33.6
323","44.6
267","65.6
313","69.0
129","44.2
328","50.0
232","28.0
346","33.8
141"
Appalachian St.,SC,"91.8
347","110.4
265","44.2
342","52.7
302","18.7
205","18.9
131","33.4
100","31.3
171","41.1
150","43.1
237","63.6
339","67.5
58","44.3
326","51.6
286","29.4
337","37.1
295"
UMBC,AE,"91.6
348","110.3
262","45.4
328","51.3
250","21.3
320","21.7
20","29.1
253","31.3
175","40.2
176","57.4
347","65.8
306","70.2
193","44.7
318","49.5
205","31.1
309","36.3
271"
New Hampshire,AE,"90.0
349","107.2
212","43.7
347","46.6
59","20.5
307","17.0
256","27.3
294","29.1
76","32.3
336","43.8
252","69.5
188","71.6
278","39.7
350","46.5
96","32.9
236","31.3
34"
Southern Utah,BSky,"88.9
350","114.8
331","44.7
339","53.1
310","21.4
323","16.6
282","23.8
343","34.2
298","39.3
202","57.7
348","68.2
241","72.2
299","43.1
342","51.4
281","32.6
256","38.3
327"
Howard,MEAC,"88.3
351","106.5
197","42.1
351","49.9
182","24.0
350","21.3
26","31.8
161","36.3
340","49.3
25","54.4
341","68.2
240","68.9
121","38.9
351","49.8
221","32.9
230","33.4
121"
