Colgate,Pat,"98.4
251","115.1
337","49.5
153","52.0
287","22.1
274","15.1
345","26.0
317","29.3
63","35.5
192","36.6
184","68.9
188","71.2
273","45.4
267","49.4
232","38.4
25","37.9
315"
Utah Valley,GWC,"98.4
252","104.5
208","46.1
286","47.6
107","19.1
107","17.5
298","34.2
96","28.4
43","35.2
198","30.3
45","70.9
116","69.6
199","45.7
248","48.6
205","31.4
286","30.4
21"
Little Rock,SB,"98.4
253","98.7
93","44.7
316","48.2
145","18.9
97","21.7
89","27.5
295","31.4
140","40.9
60","45.4
317","69.7
156","65.8
34","42.4
334","46.8
128","33.3
217","33.7
142"
Boston University,AE,"98.4
254","101.5
151","48.1
199","47.3
98","21.0
227","20.1
169","32.1
175","32.2
173","34.0
236","31.5
65","67.4
234","69.8
208","48.3
146","46.2
100","31.9
268","32.8
97"
Furman,SC,"98.4
255","103.7
201","47.6
223","48.5
157","21.7
261","19.0
232","33.3
143","31.3
134","37.9
127","39.3
239","71.3
101","71.2
272","45.4
264","49.3
229","34.0
174","31.0
34"
NJIT,GWC,"98.2
256","108.6
284","47.3
246","49.7
205","18.7
85","20.4
156","28.7
273","33.1
219","30.7
305","44.8
312","70.6
120","69.1
162","44.4
297","49.1
220","34.5
149","33.9
147"
Southern Utah,Sum,"98.1
257","104.1
206","49.8
141","52.0
286","20.9
219","19.3
216","31.6
194","28.9
53","37.1
155","46.8
328","73.9
38","68.3
116","50.7
58","51.2
297","30.4
312","35.8
246"
UNC Greensboro,SC,"98.1
258","107.5
273","45.9
290","52.7
306","21.0
232","22.1
71","34.8
73","34.3
259","31.9
282","45.3
315","68.2
220","72.2
310","43.7
309","51.4
303","33.6
201","36.7
277"
Pacific,BW,"98.0
259","106.8
264","46.5
272","51.1
254","18.8
90","20.4
157","29.5
258","34.9
279","35.0
205","34.5
139","69.7
157","71.9
298","45.7
253","49.0
211","31.9
267","36.0
254"
Georgia Tech,ACC,"98.0
260","98.2
85","47.5
230","46.4
57","22.8
302","17.7
295","33.5
134","29.1
57","28.7
328","33.8
120","65.4
287","72.0
302","47.9
169","43.3
26","31.2
292","34.7
190"
William & Mary,CAA,"97.8
261","110.0
302","47.2
251","51.6
271","20.3
174","15.2
344","25.0
326","31.4
142","33.3
253","34.8
144","71.0
111","69.2
173","46.7
213","51.1
291","32.0
264","35.1
210"
Illinois Chicago,Horz,"97.8
262","109.3
290","45.7
294","51.8
282","22.6
298","18.0
285","34.0
110","31.4
138","33.0
258","43.7
304","67.3
240","65.3
21","43.6
311","49.7
241","32.9
236","37.9
317"
Western Kentucky 16,SB,"97.8
263","100.0
120","44.4
322","47.4
102","22.1
276","21.1
124","34.1
105","32.4
189","40.2
72","38.9
233","68.7
196","71.8
295","43.7
308","46.9
131","30.6
308","32.5
87"
Idaho St.,BSky,"97.6
264","111.1
318","47.4
239","55.0
337","21.1
238","22.5
55","31.0
217","34.5
269","34.1
235","44.5
310","69.1
176","72.9
326","45.1
280","52.7
321","34.5
148","39.3
336"
Longwood,ind,"97.5
265","122.1
345","48.3
194","57.8
345","17.7
41","16.1
334","25.3
323","32.2
178","25.5
345","31.5
66","69.0
186","64.7
12","47.2
198","55.6
341","33.2
228","40.7
343"
St. Francis NY,NEC,"97.5
266","100.0
121","50.2
125","48.1
139","23.0
311","21.2
121","32.6
162","29.4
64","35.0
203","46.0
324","66.3
270","67.3
72","48.2
150","49.2
223","35.6
107","30.3
17"
Cornell,Ivy,"97.4
267","101.5
152","47.3
247","48.0
136","19.6
142","22.3
62","25.3
324","31.6
152","32.0
279","41.5
273","68.9
187","73.6
334","45.1
274","48.7
207","33.7
194","31.3
40"
Monmouth,NEC,"97.4
268","108.4
281","47.1
255","55.3
338","20.0
162","24.7
7","29.6
256","37.9
335","32.5
269","42.5
293","65.0
297","67.8
99","45.8
246","54.6
338","33.3
213","37.6
308"
Kennesaw St.,ASun,"97.4
269","114.1
336","47.5
235","57.0
344","21.2
244","19.3
217","28.9
269","37.3
330","31.5
292","34.4
137","62.4
325","68.9
156","45.9
239","57.4
345","33.5
205","37.5
306"
Siena,MAAC,"97.2
270","102.7
178","46.7
268","47.2
97","21.3
247","17.8
288","33.2
146","32.2
172","34.2
225","25.1
4","68.0
223","72.2
311","47.0
203","42.7
16","30.7
306","36.7
279"
Chattanooga,SC,"97.2
271","106.9
266","46.3
277","50.0
220","19.7
148","17.4
305","31.2
211","29.1
60","37.4
146","30.2
42","68.6
205","65.3
20","45.3
269","49.8
246","32.0
263","33.5
133"
Stephen F. Austin,Slnd,"97.1
272","95.8
46","47.8
217","46.8
74","22.1
272","22.8
47","35.1
62","25.2
3","39.0
96","37.4
204","62.2
326","64.8
13","49.7
99","44.5
49","27.9
335","34.3
170"
SMU,CUSA,"96.9
273","99.9
118","49.4
154","50.3
230","20.8
216","23.1
33","24.2
332","33.0
215","35.8
184","36.8
190","67.6
231","69.0
158","48.4
142","52.0
312","33.7
193","32.0
69"
Western Illinois,Sum,"96.9
274","98.2
86","51.0
88","50.8
242","18.9
95","21.2
116","23.3
341","27.5
27","33.3
252","32.9
93","68.6
204","72.3
312","47.6
183","49.5
236","40.0
7","35.5
221"
UC Irvine,BW,"96.8
275","105.5
236","48.3
190","47.9
127","21.1
237","18.2
278","30.0
245","33.2
223","32.0
278","36.8
191","63.9
310","71.9
299","45.1
279","44.0
38","35.7
104","37.1
297"
Central Michigan,MAC,"96.8
276","106.2
252","45.3
303","50.0
221","18.8
91","22.5
53","31.6
195","35.3
293","32.8
263","46.8
329","63.8
313","68.7
144","42.8
327","47.0
139","33.4
209","36.9
291"
North Carolina Central,MEAC,"96.8
277","101.7
156","50.0
136","47.6
106","23.4
321","24.0
18","29.4
262","35.0
283","45.7
10","41.8
278","70.1
137","70.8
259","49.7
98","47.8
169","33.6
200","31.5
49"
Northwestern St.,Slnd,"96.8
278","102.1
167","47.2
250","47.7
113","20.5
190","22.7
50","31.9
183","39.6
343","42.4
38","39.1
235","60.9
334","61.9
2","47.5
184","47.0
136","31.1
293","33.0
109"
Montana St.,BSky,"96.7
279","108.8
287","46.9
261","53.6
321","20.4
183","20.8
142","31.3
210","31.4
139","35.6
189","39.8
247","69.6
160","74.6
342","44.3
299","51.1
293","34.7
145","38.6
329"
Boston College,ACC,"96.7
280","101.7
157","48.1
197","49.5
193","22.3
287","18.0
284","22.4
343","32.7
201","33.7
244","28.4
23","67.3
239","72.1
305","46.0
233","48.1
186","33.9
184","34.9
200"
Nebraska Omaha,ind,"96.4
281","116.8
341","47.9
209","55.6
341","18.3
60","16.2
332","23.4
339","35.4
296","28.2
334","30.4
46","68.1
222","70.7
255","48.7
134","51.1
289","31.1
297","43.1
345"
Georgia Southern,SC,"96.3
282","105.0
220","50.8
95","51.8
278","22.4
292","22.5
56","29.0
267","32.5
196","32.9
261","37.8
210","66.5
262","69.1
169","50.6
59","53.5
332","34.3
163","32.4
79"
Canisius,MAAC,"96.3
283","112.8
331","46.2
280","51.7
274","21.6
258","18.4
266","33.9
112","36.5
320","29.1
323","35.0
151","72.8
56","72.1
303","44.6
287","51.7
307","32.9
235","34.5
183"
North Dakota,GWC,"96.3
284","103.2
190","49.8
140","49.1
179","21.6
255","19.7
193","28.0
284","30.1
84","37.7
137","36.6
182","61.5
331","68.5
131","49.3
118","46.1
92","33.9
182","37.0
295"
Eastern Illinois,OVC,"96.1
285","111.1
319","47.3
245","51.8
281","20.3
177","20.1
168","31.5
197","34.6
273","30.8
301","35.1
154","76.2
16","69.3
176","46.2
227","50.3
265","33.7
196","36.8
287"
Maine,AE,"96.0
286","106.3
258","47.9
208","47.1
92","19.7
150","19.1
222","31.0
216","35.3
294","25.9
342","35.9
169","72.9
52","70.6
243","48.2
155","44.6
54","31.5
281","35.4
220"
Mississippi Valley St. 16,SWAC,"96.0
287","105.1
222","46.3
276","49.6
204","20.6
195","23.5
25","33.3
145","32.3
181","35.0
204","42.1
282","64.4
305","65.4
25","44.9
284","45.8
86","32.4
251","38.1
323"
Savannah St.,MEAC,"95.7
288","95.2
42","46.5
271","46.7
70","23.0
312","23.9
19","38.0
19","29.7
73","38.8
104","45.4
318","58.9
340","65.9
37","45.3
268","47.9
175","32.7
240","28.7
4"
Louisiana Monroe,SB,"95.6
289","113.6
333","46.7
267","52.9
310","20.3
173","16.6
328","26.9
302","31.4
141","29.0
326","38.0
215","65.1
295","69.8
211","43.1
321","50.2
260","36.0
92","38.2
325"
Gardner Webb,BSth,"95.6
290","103.7
198","45.8
291","49.4
192","21.1
233","19.6
196","34.6
82","30.3
91","35.1
201","41.4
269","66.6
256","66.3
44","46.1
228","49.6
240","30.2
316","32.7
94"
SIU Edwardsville,OVC,"95.6
291","110.7
310","50.1
130","50.2
225","22.9
307","18.6
256","26.8
304","34.1
254","37.5
144","34.9
148","66.1
273","73.8
336","45.6
257","51.4
302","39.7
11","31.8
59"
Loyola Chicago,Horz,"95.5
292","106.5
260","45.9
289","51.0
252","23.8
325","19.6
197","32.5
163","32.1
168","37.7
138","32.9
91","69.4
166","68.9
152","45.6
258","49.8
245","31.1
296","35.5
226"
Fordham,A10,"95.4
293","103.6
197","42.2
341","48.8
169","20.3
179","18.9
236","36.2
37","35.1
284","32.0
280","35.6
163","60.9
333","70.2
227","42.7
330","46.2
104","27.4
340","35.5
230"
St. Francis PA,NEC,"95.2
294","110.1
303","50.6
106","52.4
298","24.5
337","21.2
122","28.0
282","38.5
338","34.9
208","33.8
118","65.3
290","71.1
270","50.6
62","51.1
288","33.7
195","36.6
273"
Winthrop,BSth,"95.1
295","102.6
175","45.4
301","51.8
283","19.0
98","21.6
93","32.0
179","29.0
54","31.4
297","44.2
307","66.3
269","70.5
239","45.0
281","48.9
209","30.8
303","37.9
319"
Texas Tech,B12,"95.0
296","100.3
130","48.6
182","48.0
133","26.0
344","19.1
227","26.8
310","33.0
214","40.1
74","47.9
332","70.2
131","72.2
309","46.8
210","46.7
120","35.7
103","33.6
136"
Pepperdine,WCC,"94.9
297","105.8
245","44.5
317","48.8
168","21.6
254","16.0
337","33.9
115","29.3
61","36.6
166","41.3
267","65.3
289","69.1
170","43.1
319","47.4
159","31.9
270","34.4
177"
Brown,Ivy,"94.8
298","110.4
306","47.1
253","52.2
292","19.1
109","17.7
292","24.7
330","30.6
110","28.3
333","27.7
16","62.0
327","69.4
189","42.9
326","49.0
212","35.9
96","39.2
333"
North Carolina A&T,MEAC,"94.7
299","106.2
253","47.4
240","49.9
213","21.6
259","22.2
68","29.3
263","37.9
336","36.8
162","35.9
168","65.5
286","67.4
78","45.3
270","49.4
233","33.9
178","33.7
139"
Wright St.,Horz,"94.5
300","99.5
107","45.7
293","52.3
297","21.8
265","25.5
4","25.0
327","30.0
78","37.4
147","45.6
321","69.9
149","68.1
107","42.6
332","54.0
336","34.3
161","33.3
123"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Tennessee Martin,OVC,"94.4
301","115.4
338","44.1
325","55.5
340","23.3
319","19.8
187","33.3
144","36.0
306","34.7
212","40.3
252","71.1
108","69.5
193","44.8
285","56.1
344","28.2
333","36.0
255"
Bryant,NEC,"94.3
302","115.6
339","46.8
265","54.2
331","22.1
278","17.5
301","27.6
290","34.5
270","29.5
320","33.5
111","69.0
184","69.6
200","47.8
174","53.2
328","30.3
314","37.4
305"
Louisiana Lafayette,SB,"94.1
303","96.9
64","47.2
252","45.2
28","23.0
314","19.4
211","32.8
158","31.0
123","42.6
33","40.5
254","62.5
322","68.7
145","46.7
212","42.9
18","32.3
257","34.1
161"
Bradley,MVC,"93.8
304","102.3
170","44.4
321","51.4
264","20.3
175","19.2
219","26.3
314","31.5
148","36.3
176","32.3
75","68.2
219","67.5
83","44.2
300","50.0
256","30.0
321","36.1
259"
Mount St. Mary's,NEC,"93.7
305","105.5
234","47.6
228","49.6
203","25.4
340","20.6
152","34.7
76","34.4
263","30.0
313","38.7
230","64.4
306","69.3
183","47.7
177","49.8
244","31.7
273","32.8
98"
UC Davis,BW,"93.6
306","112.2
323","48.4
186","52.2
290","23.4
322","16.8
324","26.7
312","36.1
309","31.7
286","37.0
193","67.4
236","67.6
89","43.2
317","51.4
304","37.4
50","35.9
247"
Utah,P12,"93.4
307","105.4
233","46.0
288","54.0
328","22.3
285","17.4
307","23.3
342","32.3
186","33.3
255","33.7
115","66.4
268","68.3
120","45.7
256","51.3
300","31.0
300","39.5
339"
Army,Pat,"93.4
308","105.6
238","48.9
178","51.7
272","21.9
269","22.1
72","23.9
333","30.5
105","37.0
156","36.6
183","73.1
50","68.7
138","46.2
225","51.5
305","35.1
126","34.6
186"
UT Rio Grande Valley,GWC,"93.3
309","109.6
294","47.5
232","50.8
244","23.1
316","19.9
181","24.7
331","35.5
299","34.2
228","33.4
109","70.5
123","71.3
278","43.0
322","50.7
277","36.1
87","34.1
156"
Houston Christian,GWC,"93.1
310","110.2
304","45.1
310","53.6
322","21.6
257","21.9
83","31.6
193","36.2
312","39.4
86","46.3
326","67.8
226","68.2
113","43.8
307","52.7
322","32.3
256","37.1
298"
Arkansas Pine Bluff,SWAC,"92.8
311","112.5
325","45.5
298","50.7
241","22.4
293","21.5
106","31.5
200","35.2
289","42.1
42","42.3
285","63.7
314","63.4
6","45.8
245","47.9
174","30.0
320","37.3
304"
Florida A&M,MEAC,"92.8
312","110.3
305","44.5
318","50.3
231","22.5
297","21.0
132","35.8
47","38.5
337","27.8
336","42.4
291","62.5
323","66.8
60","42.7
329","49.3
230","32.6
248","35.2
214"
South Carolina St.,MEAC,"92.5
313","116.2
340","43.1
333","53.8
325","22.4
294","17.8
289","35.6
53","36.4
317","34.8
211","36.1
174","64.9
299","62.9
3","43.4
312","51.6
306","28.2
334","39.3
337"
Hampton,MEAC,"92.4
314","101.9
160","45.2
307","45.5
35","20.7
210","22.0
77","32.6
160","35.7
301","38.7
105","37.4
205","64.0
309","72.1
306","46.4
221","41.6
4","28.6
330","35.5
228"
The Citadel,SC,"92.2
315","109.6
293","47.8
214","53.7
324","22.1
275","18.3
275","28.4
277","32.2
177","33.3
254","30.6
49","65.1
296","67.0
64","47.2
196","55.7
342","32.7
242","33.5
131"
Central Arkansas,Slnd,"92.1
316","111.0
316","45.5
299","54.6
335","20.3
180","21.2
119","32.1
176","37.3
329","30.8
302","44.0
305","56.2
344","63.4
7","45.1
277","55.7
343","31.1
295","34.4
178"
New Hampshire,AE,"92.1
317","102.3
169","46.4
275","45.5
34","20.1
164","19.7
191","28.3
279","30.2
89","33.9
238","40.9
261","61.9
328","71.5
288","43.3
313","46.2
103","33.9
181","29.2
10"
UMBC,AE,"91.7
318","113.8
334","43.5
332","53.0
314","21.0
231","18.7
249","31.7
187","33.3
226","32.2
277","46.0
325","66.1
274","69.8
210","43.0
324","52.9
324","29.7
325","35.5
227"
Northern Illinois,MAC,"91.5
319","108.2
278","42.3
340","52.4
300","25.4
339","18.8
244","35.1
63","30.1
80","31.8
284","45.4
319","67.5
233","72.3
313","39.6
344","49.2
226","31.3
289","38.1
324"
Dartmouth,Ivy,"91.4
320","103.2
189","44.3
323","48.7
164","21.5
250","19.1
225","27.3
299","27.8
33","36.1
179","38.5
225","70.9
113","72.9
325","41.9
336","45.2
68","33.1
231","37.6
309"
Texas Southern,SWAC,"91.4
321","103.4
193","46.8
263","46.7
69","25.4
341","24.1
17","33.6
127","34.4
264","45.0
14","34.1
123","63.0
319","64.1
8","45.5
260","44.9
58","33.0
232","33.1
114"
Hartford,AE,"91.3
322","105.4
232","48.6
181","51.2
257","23.1
315","23.1
34","21.7
344","31.6
153","30.8
300","42.9
297","66.7
253","68.6
134","50.5
67","49.4
231","31.0
299","36.5
270"
Howard,MEAC,"90.9
323","106.2
255","42.4
339","49.9
214","25.0
338","20.9
138","34.9
69","33.2
221","46.1
9","53.3
343","67.4
235","70.1
222","40.4
341","49.8
248","31.9
266","33.4
127"
Radford,BSth,"90.9
324","105.2
225","43.6
331","50.4
233","20.7
211","21.8
86","31.5
203","36.0
307","30.6
306","51.4
340","64.7
303","71.6
290","42.3
335","48.3
194","30.6
307","37.3
302"
Eastern Michigan,MAC,"90.6
325","99.8
114","42.5
338","47.7
115","22.9
309","23.3
31","31.6
192","36.7
323","35.7
187","39.4
241","69.0
180","66.5
50","40.7
340","47.7
167","30.8
302","31.9
66"
Navy,Pat,"90.5
326","109.5
291","45.3
305","54.5
333","23.3
317","22.0
80","30.9
220","30.7
115","33.5
247","41.3
268","68.3
215","72.7
321","47.4
190","53.4
331","27.9
336","37.5
307"
UC Riverside,BW,"90.2
327","99.6
109","44.1
326","44.9
24","20.7
206","18.7
248","28.6
276","33.8
240","29.6
317","37.1
194","68.6
200","73.7
335","43.1
318","43.2
21","31.4
285","31.9
65"
Northern Arizona,BSky,"90.1
328","112.9
332","44.2
324","56.9
343","22.7
301","20.9
136","31.5
196","33.9
244","30.4
309","31.9
69","68.7
198","65.0
16","42.8
328","54.6
339","31.7
272","41.0
344"
Alabama A&M,SWAC,"90.1
329","112.6
327","45.1
309","49.2
184","23.9
329","20.6
151","30.4
235","33.6
234","35.5
191","52.9
341","65.2
292","65.9
36","44.1
302","48.0
182","31.6
276","35.1
211"
USC,P12,"89.9
330","95.4
43","42.6
337","48.5
158","17.4
29","24.5
9","23.7
336","35.7
302","26.9
338","33.2
101","61.0
332","72.1
307","43.3
314","47.4
157","27.1
343","34.1
163"
Saint Peter's,MAAC,"89.8
331","105.5
235","45.3
304","50.5
235","23.8
328","22.7
52","30.1
242","37.4
331","29.0
325","45.5
320","64.8
301","71.7
293","44.4
298","48.4
196","31.5
279","36.5
269"
Sam Houston St.,Slnd,"89.7
332","99.8
115","45.6
295","47.7
114","24.1
331","21.7
92","29.0
268","30.6
108","41.1
55","38.0
213","58.9
339","66.7
56","45.9
237","46.6
117","29.9
322","33.1
115"
Southern,SWAC,"89.5
333","106.8
263","45.4
302","43.9
13","21.1
239","19.4
208","23.4
340","36.2
315","37.7
133","41.8
280","68.6
199","64.3
10","44.5
291","41.7
6","31.7
274","32.9
105"
Texas A&M Corpus Chris,Slnd,"89.3
334","106.0
251","44.0
327","49.0
176","22.8
305","20.1
171","29.7
254","33.1
218","37.9
128","43.7
303","60.0
338","66.2
42","43.3
315","47.4
158","30.6
309","34.9
203"
Alcorn St.,SWAC,"89.1
335","108.5
283","44.5
319","48.1
141","23.3
320","21.8
87","26.8
309","39.1
340","37.5
142","44.6
311","69.0
179","65.2
18","44.5
293","47.4
155","29.7
324","33.1
116"
Chicago St.,GWC,"88.9
336","108.4
282","43.9
328","52.7
307","23.8
326","19.8
188","29.7
253","33.2
224","30.3
312","41.1
264","64.9
298","71.2
274","43.8
306","51.0
287","29.3
326","36.9
292"
Towson,CAA,"88.3
337","108.8
289","40.1
344","51.1
255","28.6
345","16.8
325","38.5
15","34.7
275","40.9
64","36.4
180","58.6
342","69.1
171","40.0
342","48.4
197","27.0
344","36.9
294"
Fairleigh Dickinson,NEC,"87.7
338","108.8
286","44.7
315","49.7
206","22.2
281","18.8
241","29.5
259","34.0
247","32.7
266","38.5
227","66.0
276","73.1
329","45.7
255","46.7
122","27.7
338","37.0
296"
Jackson St.,SWAC,"87.5
339","109.7
298","41.8
343","49.8
209","23.8
327","20.8
143","33.6
129","36.0
305","33.0
257","41.7
277","68.5
209","63.0
4","39.6
343","49.1
221","32.2
258","34.3
169"
Alabama St.,SWAC,"87.3
340","105.6
239","42.7
336","48.1
142","22.6
299","23.6
24","32.6
161","33.1
217","34.1
232","41.7
276","57.5
343","65.4
28","41.4
337","49.8
247","30.1
319","29.4
12"
Southeastern Louisiana,Slnd,"86.9
341","98.9
97","43.7
330","46.4
58","23.5
323","20.7
147","31.6
191","31.0
124","40.3
69","39.1
236","58.6
341","65.2
19","43.9
304","47.0
138","28.7
329","29.8
14"
Binghamton,AE,"86.8
342","112.8
330","43.9
329","53.5
319","22.8
303","19.5
201","26.8
306","30.7
116","34.1
234","37.7
207","69.9
147","69.7
204","43.3
316","52.6
320","30.2
317","36.8
288"
Maryland Eastern Shore,MEAC,"86.2
343","106.2
254","42.0
342","49.5
195","25.8
343","19.4
212","35.7
51","32.9
207","31.5
290","42.3
286","63.9
311","68.4
124","42.6
331","50.2
261","27.2
342","32.1
71"
Prairie View A&M,SWAC,"85.0
344","103.5
195","42.7
335","47.8
123","23.0
313","22.4
59","33.6
130","30.5
101","33.8
241","42.8
296","54.2
345","67.4
80","41.1
339","47.5
161","31.3
287","32.2
73"
Grambling St.,SWAC,"84.0
345","116.9
342","39.8
345","49.9
215","24.5
336","17.4
308","27.8
288","36.3
316","35.7
188","31.2
56","68.7
197","68.2
112","39.3
345","50.5
272","27.5
339","32.3
78"
