Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Old Dominion,CUSA,"100.6
248","97.0
48","45.6
331","46.4
28","17.5
94","20.1
72","35.5
24","25.6
38","34.1
216","38.6
240","64.3
335","70.6
190","44.5
331","44.0
16","32.4
286","33.6
92"
Eastern Illinois,OVC,"100.6
249","104.4
176","47.8
283","49.7
132","17.5
97","21.0
33","29.5
167","32.4
304","26.9
341","39.3
260","74.8
46","70.6
182","43.5
338","47.6
106","36.6
94","35.9
220"
Utah Valley,WAC,"100.5
250","99.4
76","50.9
162","47.7
54","20.4
295","17.4
248","23.8
321","24.7
22","37.3
121","35.2
181","71.1
142","67.2
26","52.9
43","47.1
82","32.3
295","32.6
59"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
UTEP,CUSA,"100.5
251","102.7
126","51.8
109","49.5
119","19.0
213","17.5
239","22.2
333","25.0
27","36.3
147","39.1
254","66.2
296","68.3
61","51.9
68","48.5
137","34.3
203","34.0
113"
San Jose St.,MWC,"100.4
252","104.9
182","48.6
249","51.8
223","18.2
143","18.9
151","24.9
301","26.1
47","36.1
158","40.3
284","70.0
185","74.6
341","47.7
242","52.0
270","33.7
228","34.3
128"
LIU Brooklyn,NEC,"100.4
253","107.4
231","48.5
254","49.5
121","20.9
318","19.5
115","36.4
15","28.9
162","38.8
78","37.1
215","68.7
229","70.7
195","47.0
270","47.6
104","34.8
175","35.4
193"
Massachusetts,A10,"100.4
254","100.4
88","49.7
212","46.9
32","20.3
294","19.6
105","28.1
216","30.2
227","34.6
191","44.5
331","66.0
305","70.4
174","53.3
37","44.5
21","29.7
339","34.5
140"
Niagara,MAAC,"100.3
255","109.8
277","47.6
292","50.5
173","17.9
126","16.0
314","30.5
123","30.7
241","33.6
230","30.8
69","75.0
42","72.9
300","44.0
335","48.1
123","36.6
98","36.6
266"
Stetson,ASun,"100.2
256","115.0
333","49.9
201","52.9
280","14.9
8","15.1
336","21.1
340","33.0
321","32.6
258","32.2
98","66.2
297","69.2
108","49.9
148","52.6
298","33.4
246","35.6
205"
Tennessee St.,OVC,"100.2
257","98.9
65","48.7
246","48.5
83","21.7
329","21.4
29","34.2
35","28.0
118","39.5
69","48.7
344","69.6
199","69.1
101","48.3
217","45.4
37","33.1
259","35.0
173"
Appalachian St.,SB,"100.1
258","108.3
250","47.4
301","52.8
279","19.4
241","16.9
274","28.9
197","27.2
84","37.1
132","44.8
332","67.5
276","69.0
94","46.3
289","50.5
223","32.7
274","39.0
332"
Savannah St.,MEAC,"100.1
259","114.7
331","49.5
217","52.9
281","17.8
116","19.3
129","27.6
228","35.8
346","32.3
267","31.7
84","64.6
331","67.1
25","52.0
63","55.9
342","31.8
307","32.6
60"
Georgia Tech,ACC,"100.1
260","91.7
6","47.4
297","46.0
20","19.3
237","18.8
158","27.7
224","30.8
245","35.8
163","27.4
27","68.0
258","70.7
196","46.9
276","43.9
14","32.5
281","33.1
75"
Cornell,Ivy,"99.8
261","108.3
248","52.1
99","51.9
225","20.1
281","15.5
330","22.0
334","27.2
85","29.5
312","31.8
87","69.8
189","74.0
334","53.6
31","51.1
240","33.3
252","35.6
206"
Mount St. Mary's 16,NEC,"99.8
262","102.5
123","51.0
159","49.9
141","19.2
231","21.7
23","23.1
327","34.8
337","32.4
264","32.6
111","67.3
278","66.0
12","49.4
167","49.5
176","35.8
130","34.1
116"
Milwaukee,Horz,"99.8
263","108.6
258","50.8
167","53.9
314","18.1
139","17.5
234","24.5
308","26.8
68","27.4
337","32.3
103","66.2
298","70.3
169","49.8
157","54.2
327","34.9
171","35.7
210"
Pacific,WCC,"99.7
264","106.3
211","44.6
340","52.5
261","17.0
67","16.5
299","29.3
177","24.1
7","34.6
196","40.9
294","68.0
260","70.1
158","42.9
345","51.8
263","32.5
284","35.7
213"
Dartmouth,Ivy,"99.7
265","112.2
308","49.9
199","53.3
304","21.7
328","15.8
322","27.7
225","27.0
73","33.8
227","30.7
67","70.9
153","70.9
207","48.1
227","53.7
319","35.2
160","35.1
175"
Northern Illinois,MAC,"99.7
266","102.7
125","46.4
323","50.8
190","19.5
245","20.5
51","33.5
50","28.1
125","40.3
52","39.8
271","68.1
253","67.6
36","46.6
282","49.8
194","30.6
331","34.9
169"
San Diego,WCC,"99.4
267","108.4
256","48.2
267","52.2
245","18.7
193","15.1
337","23.6
322","25.5
37","35.5
168","36.5
203","71.6
129","68.4
65","45.0
319","50.9
233","34.7
183","36.3
252"
Indiana St.,MVC,"99.3
268","101.4
103","47.8
281","47.9
63","17.8
112","17.8
214","22.4
330","29.3
180","30.8
286","42.8
318","68.1
249","69.5
119","45.8
300","44.2
20","33.9
225","37.3
295"
Eastern Kentucky,OVC,"99.2
269","107.3
226","49.4
222","51.4
208","19.8
268","19.2
136","25.2
295","32.9
317","37.4
117","40.5
287","71.2
139","73.7
326","50.1
141","49.8
192","32.3
294","36.2
246"
James Madison,CAA,"99.2
270","104.2
170","50.2
190","51.1
196","21.4
322","17.6
232","29.1
187","25.5
35","36.1
156","38.5
237","71.5
132","71.6
245","50.3
131","50.6
225","33.3
249","34.6
145"
South Carolina St.,MEAC,"99.1
271","119.5
349","47.4
302","54.3
322","18.0
136","17.6
227","28.1
215","35.8
345","30.4
298","39.1
257","69.8
191","71.8
252","47.1
265","55.7
340","32.0
302","34.4
133"
Fairfield,MAAC,"99.0
272","103.0
134","51.3
142","49.5
120","18.6
185","17.5
237","24.3
314","28.2
131","27.2
339","32.0
94","68.2
247","67.7
37","52.0
64","49.4
170","33.5
240","33.1
74"
Liberty,BSth,"98.9
273","103.7
157","52.3
91","52.2
240","16.0
25","22.0
19","15.0
351","24.7
23","34.2
215","42.2
312","74.5
53","72.8
297","50.4
124","52.1
274","36.1
116","34.9
165"
South Alabama,SB,"98.9
274","106.1
207","48.4
258","52.2
244","18.4
170","22.4
13","27.2
243","31.7
279","38.3
87","40.4
286","66.4
292","70.2
163","49.0
187","51.0
237","31.7
310","36.2
247"
NJIT,ASun,"98.9
275","110.1
281","48.7
245","55.2
335","19.7
256","18.4
180","30.5
126","25.2
28","33.3
242","36.3
202","70.4
169","71.3
230","47.7
248","53.7
320","33.4
243","38.4
326"
Louisiana Monroe,SB,"98.8
276","106.5
213","47.7
287","50.5
172","19.4
242","16.5
302","29.5
166","29.4
185","26.0
347","34.0
153","67.2
282","67.7
38","47.0
271","49.0
158","32.5
285","35.5
196"
Navy,Pat,"98.8
277","103.3
146","47.8
284","53.0
287","21.9
332","23.8
6","36.9
12","26.2
48","35.9
161","38.9
248","63.7
340","69.0
97","49.0
186","52.5
293","30.6
329","35.8
219"
Florida Atlantic,CUSA,"98.6
278","108.3
249","46.0
327","51.0
195","16.6
52","17.7
220","26.9
258","31.2
262","30.4
297","35.9
197","70.5
164","69.5
117","45.5
307","49.2
163","31.4
322","37.0
288"
Portland,WCC,"98.5
279","107.7
235","47.1
308","51.3
206","19.2
230","16.8
282","24.4
310","32.7
313","37.6
111","30.5
64","74.0
64","69.5
115","43.2
341","49.2
164","37.0
82","36.3
249"
Abilene Christian,Slnd,"98.5
280","108.4
253","52.5
77","52.8
274","21.0
319","21.4
28","23.0
328","31.7
280","34.7
190","44.3
327","64.4
334","66.7
18","50.7
114","52.1
273","37.1
73","36.1
236"
Tennessee Tech,OVC,"98.5
281","107.8
237","48.1
274","51.5
213","19.2
228","20.4
52","29.0
192","30.1
219","38.5
82","39.7
268","71.5
133","73.6
321","47.7
243","51.1
242","32.5
279","34.7
156"
Idaho St.,BSky,"98.4
282","115.1
334","50.2
187","56.5
344","19.3
238","18.2
196","22.0
335","32.4
306","38.1
96","34.2
157","67.9
264","71.8
253","48.2
224","54.3
331","35.6
142","39.9
342"
High Point,BSth,"98.4
283","108.3
247","48.3
263","52.6
266","19.2
226","19.6
103","28.1
212","28.0
121","36.4
146","33.5
135","77.0
15","67.1
22","44.8
324","51.0
239","37.5
62","36.7
270"
Delaware,CAA,"98.4
284","108.1
243","46.8
314","53.2
301","17.9
120","15.2
335","27.1
251","27.5
101","32.2
269","40.0
278","68.5
238","66.7
17","47.8
239","51.6
254","30.0
337","37.0
289"
Holy Cross,Pat,"98.3
285","103.2
138","50.4
181","53.3
303","17.8
115","25.7
2","19.4
347","32.4
307","34.4
205","30.4
61","69.3
215","71.3
232","49.3
174","54.9
337","34.5
189","34.3
127"
UC Davis 16,BW,"98.3
286","101.6
108","48.4
255","48.7
93","20.3
291","19.6
104","29.1
186","28.3
135","40.8
42","33.1
120","67.1
283","71.4
237","46.9
275","48.5
139","34.5
191","32.6
57"
Northern Colorado,BSky,"98.3
287","106.2
208","51.0
157","52.2
241","20.3
289","18.2
197","27.4
233","25.4
31","34.4
204","34.5
163","59.4
351","71.3
235","50.6
118","52.0
266","34.3
201","35.0
172"
UNLV,MWC,"98.2
288","104.9
183","45.1
336","51.6
218","18.0
130","16.5
301","28.9
193","27.5
99","37.5
115","28.6
38","69.7
195","68.9
88","43.5
339","48.9
154","32.0
304","37.8
312"
Sacred Heart,NEC,"98.1
289","109.0
262","49.5
220","52.8
277","22.0
337","19.5
116","30.9
111","27.1
78","35.0
179","33.3
127","70.1
181","69.1
100","49.2
180","50.5
220","33.5
236","37.9
315"
Colgate,Pat,"98.1
290","108.5
257","51.4
134","52.5
259","22.0
335","17.3
256","24.8
303","25.3
29","33.4
237","38.6
241","67.8
267","68.9
90","49.4
170","50.0
203","36.1
122","37.6
303"
Little Rock,SB,"98.0
291","104.8
181","49.1
231","51.8
222","19.5
244","19.9
85","28.4
206","27.6
102","32.3
266","40.3
285","73.7
74","72.2
268","48.2
222","50.2
214","33.8
226","36.2
244"
Prairie View A&M,SWAC,"98.0
292","112.0
305","48.6
247","52.9
282","18.8
207","21.7
22","24.7
307","35.0
341","35.4
170","49.5
345","69.9
188","69.3
111","46.4
287","52.2
282","34.9
170","36.2
243"
Army,Pat,"98.0
293","105.0
187","51.5
124","50.3
158","20.6
306","17.3
255","26.4
271","24.0
6","28.0
330","33.7
145","66.0
307","68.8
84","50.7
113","50.1
207","35.1
166","33.8
102"
Cal St. Fullerton,BW,"97.9
294","103.9
165","49.1
229","49.7
131","20.7
309","19.6
106","30.3
135","27.5
98","39.9
63","42.1
308","70.2
174","72.6
287","50.6
117","48.8
147","30.8
326","34.3
129"
Loyola MD,Pat,"97.9
295","104.6
178","46.7
318","52.2
247","22.0
338","21.3
30","33.0
58","28.0
119","39.2
74","35.9
193","69.5
208","71.9
257","45.3
310","53.2
311","33.2
254","33.4
88"
Western Illinois,Sum,"97.7
296","108.8
261","50.4
178","51.2
200","18.4
161","13.8
351","18.9
348","25.4
32","29.0
322","40.7
288","70.9
151","73.2
312","45.1
316","46.2
58","38.7
27","41.5
349"
Southern,SWAC,"97.7
297","115.2
335","47.8
285","48.4
80","19.8
269","17.2
261","34.2
34","33.7
326","42.8
15","37.8
224","69.6
201","67.3
28","47.6
249","48.3
131","32.1
299","32.4
51"
VMI,SC,"97.5
298","113.2
318","48.1
273","56.7
347","18.9
211","17.9
211","26.6
266","32.3
300","29.5
313","39.7
270","69.2
216","67.0
21","48.2
225","54.2
328","32.0
301","40.7
347"
East Carolina,Amer,"97.4
299","98.0
60","45.8
329","44.7
7","20.8
316","17.0
272","30.7
119","31.1
252","37.4
116","27.2
24","65.8
311","72.5
285","44.5
329","42.6
8","32.0
303","32.5
54"
Hawaii,BW,"97.4
300","104.3
174","48.5
250","50.8
188","20.3
293","20.3
62","28.0
217","28.9
164","36.9
137","38.3
234","72.1
113","66.8
19","48.6
202","50.9
232","32.1
298","33.8
105"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Fordham,A10,"97.4
301","99.1
70","48.4
259","53.0
286","19.7
259","25.6
3","23.4
325","31.0
250","26.7
343","43.5
324","73.1
88","71.4
236","47.4
256","52.3
288","33.2
253","36.1
240"
Maryland Eastern Shore,MEAC,"97.4
302","113.4
319","48.4
256","52.8
278","18.0
134","19.3
130","27.1
253","33.7
327","32.5
262","40.9
296","68.1
256","70.3
168","46.5
286","52.2
281","34.4
194","35.9
223"
Southeastern Louisiana,Slnd,"97.3
303","103.9
164","50.2
188","49.0
104","22.8
344","21.6
24","35.0
26","30.8
244","37.0
133","39.6
264","68.6
234","70.9
208","48.3
216","47.6
103","36.1
117","34.5
138"
Bradley,MVC,"97.3
304","103.1
136","48.5
253","48.9
99","21.9
333","18.4
184","26.3
276","29.4
188","42.1
28","40.9
292","67.8
266","71.3
234","46.1
294","46.8
77","35.3
156","34.7
153"
South Florida,Amer,"97.3
305","106.9
219","47.7
288","51.0
194","23.5
348","19.1
142","30.6
121","34.0
329","30.7
292","40.1
281","65.7
314","68.5
75","45.9
299","45.1
28","34.6
184","39.6
339"
Oregon St.,P12,"96.8
306","105.1
189","48.2
270","51.3
205","23.0
345","17.5
243","26.9
259","32.3
299","34.3
209","39.6
265","66.1
303","70.4
173","46.3
288","50.0
204","34.6
186","35.7
211"
North Texas,CUSA,"96.8
307","110.4
290","47.4
298","50.4
170","18.4
168","17.8
216","26.5
269","31.2
263","34.9
182","35.0
173","64.4
333","75.0
344","47.3
260","49.6
183","31.7
314","34.6
148"
Northern Iowa,MVC,"96.7
308","97.8
58","46.7
317","50.5
174","17.3
84","20.9
39","17.7
350","28.3
136","34.2
214","26.0
11","73.5
76","74.8
343","45.3
312","47.6
105","32.3
291","36.8
277"
Sam Houston St.,Slnd,"96.7
309","103.8
162","47.1
309","50.0
150","19.3
233","22.2
17","31.6
91","27.4
91","36.3
148","48.2
341","68.5
237","72.8
298","47.7
244","48.8
148","30.6
330","34.7
157"
Manhattan,MAAC,"96.7
310","107.9
238","47.4
303","51.6
217","22.6
343","20.0
82","30.8
118","30.1
218","41.0
37","53.4
350","72.9
93","71.2
222","46.3
290","48.1
122","32.9
265","39.2
335"
McNeese St.,Slnd,"96.5
311","110.9
297","47.5
296","50.6
178","19.8
271","17.9
212","25.4
293","36.2
349","34.4
202","39.1
256","69.0
219","70.8
202","46.2
291","49.7
188","33.4
244","35.1
176"
Stephen F. Austin,Slnd,"96.3
312","103.9
163","49.2
227","52.1
237","24.8
350","22.9
10","34.7
29","28.4
137","40.6
45","44.4
328","71.0
149","67.5
32","50.3
133","52.0
267","31.4
321","34.9
168"
Bethune Cookman,MEAC,"96.3
313","114.6
330","46.8
312","53.1
295","17.7
108","19.6
101","31.1
107","35.6
344","28.2
329","40.0
279","66.1
304","67.1
23","45.9
298","54.7
335","32.3
293","33.6
93"
North Carolina A&T,MEAC,"96.2
314","124.5
351","47.6
291","53.1
294","21.7
330","14.3
347","31.8
81","32.9
316","33.4
238","38.9
250","67.8
268","71.9
258","47.3
261","50.1
210","32.2
297","38.3
324"
Saint Louis,A10,"96.2
315","104.1
167","47.0
310","50.6
179","20.3
290","16.9
276","24.2
318","27.3
90","34.4
203","38.5
239","66.3
293","69.8
142","44.3
333","48.9
153","34.2
209","35.6
204"
Seattle,WAC,"96.2
316","103.7
156","50.5
176","47.6
49","20.6
308","19.0
149","20.6
343","31.1
255","36.2
150","35.1
177","70.4
166","72.5
284","50.3
130","47.6
102","33.9
222","31.7
30"
Lafayette,Pat,"96.0
317","112.8
315","49.1
228","54.5
327","20.7
311","18.2
198","20.0
346","29.1
172","29.4
317","30.4
62","71.1
147","67.6
33","49.2
181","52.2
279","32.6
277","38.4
327"
Radford,BSth,"95.9
318","108.3
252","47.5
293","51.2
201","22.4
342","15.1
338","33.8
44","26.9
69","29.5
311","30.0
57","66.0
306","68.3
62","44.6
327","49.9
198","34.6
187","35.9
222"
UTSA,CUSA,"95.8
319","103.2
140","42.6
347","49.7
134","18.1
137","17.6
228","32.4
71","24.2
10","36.2
151","37.9
226","66.7
287","67.7
39","43.7
337","48.4
136","26.7
351","34.8
162"
Cleveland St.,Horz,"95.8
320","103.3
143","46.3
324","52.1
238","18.8
206","22.3
15","28.9
196","32.7
312","29.6
308","41.8
306","68.4
239","68.2
57","46.5
285","51.7
257","30.7
328","35.3
188"
Grambling St.,SWAC,"95.8
321","113.5
323","46.8
313","55.5
338","20.2
288","24.3
5","32.0
74","35.0
340","38.1
94","42.2
311","65.9
309","69.0
96","46.6
283","54.8
336","31.5
320","37.8
313"
Mississippi Valley St.,SWAC,"95.6
322","119.4
348","46.6
319","56.4
343","19.7
261","19.5
113","30.4
132","33.9
328","33.5
232","37.8
225","65.0
324","70.5
180","44.9
322","56.0
345","34.3
198","38.1
319"
Binghamton,AE,"95.6
323","110.2
282","48.8
241","52.2
243","18.6
186","17.1
266","23.5
323","28.2
132","30.8
288","32.2
99","69.3
214","68.5
72","47.1
266","51.3
248","34.4
195","35.7
212"
SIU Edwardsville,OVC,"95.6
324","109.5
269","45.0
337","52.7
272","20.3
292","18.3
194","31.6
90","28.5
144","45.7
3","44.9
333","67.8
269","73.2
314","45.5
306","54.0
324","29.2
346","33.2
81"
American,Pat,"95.5
325","108.4
254","50.3
182","52.5
260","20.2
285","20.2
66","21.7
336","28.0
123","30.7
293","41.4
299","61.8
349","70.4
175","51.7
78","51.4
250","31.8
306","36.6
269"
Northern Arizona,BSky,"95.4
326","110.3
287","46.7
315","52.9
283","20.4
298","16.7
286","31.3
96","26.9
70","33.2
243","32.8
116","68.1
257","69.3
112","46.1
293","54.2
329","31.7
315","33.9
111"
Miami OH,MAC,"95.4
327","105.9
200","48.6
248","51.4
209","20.1
284","20.7
46","24.9
300","31.8
286","37.0
135","40.0
276","69.7
196","73.6
323","49.8
154","50.8
228","30.9
325","34.8
161"
Alcorn St.,SWAC,"95.0
328","107.2
223","47.9
279","47.3
38","20.4
301","18.6
171","31.9
76","31.2
258","32.8
250","39.8
272","65.7
316","65.9
10","47.9
233","48.3
130","32.0
300","30.2
8"
Delaware St.,MEAC,"94.9
329","114.2
327","47.8
282","52.3
255","19.6
255","20.3
60","28.5
204","37.2
350","30.1
301","39.1
258","66.3
294","72.8
299","44.7
325","52.6
301","35.1
162","34.7
154"
Norfolk St.,MEAC,"94.5
330","106.1
205","47.4
300","48.0
67","20.5
305","16.7
287","29.7
158","28.9
163","38.0
99","38.4
236","68.1
250","65.9
9","46.1
295","45.4
38","33.2
257","34.7
155"
UC Riverside,BW,"94.0
331","105.7
196","45.7
330","49.8
138","19.9
274","19.1
140","26.0
279","29.9
210","30.0
303","34.1
155","70.1
179","72.3
272","44.9
321","47.9
118","31.6
317","35.1
178"
Central Connecticut,NEC,"93.5
332","113.9
324","46.7
316","54.0
318","21.2
321","20.2
68","31.5
92","32.5
308","33.3
241","34.6
164","62.0
348","68.6
78","44.6
328","52.2
284","35.1
163","38.0
317"
Jackson St.,SWAC,"93.2
333","109.4
266","44.2
343","49.6
127","18.5
177","19.8
89","34.0
41","28.7
157","33.7
229","48.4
343","67.6
272","70.9
209","44.0
334","49.6
184","29.8
338","33.1
76"
Florida A&M,MEAC,"93.2
334","117.3
341","46.5
321","53.2
302","18.5
180","18.9
153","26.3
273","34.7
336","37.6
112","33.9
148","65.8
313","68.4
68","44.7
326","52.5
295","33.9
223","36.1
239"
Hartford,AE,"93.2
335","110.8
292","47.5
294","51.9
229","20.4
302","18.4
182","24.7
305","34.3
334","32.6
257","34.9
172","69.9
187","69.6
123","45.0
320","48.7
144","33.9
224","38.9
331"
UC Santa Barbara,BW,"93.0
336","107.0
220","42.1
350","52.5
262","18.3
157","17.6
229","30.8
113","29.6
196","28.8
324","32.3
102","63.3
346","69.6
127","41.7
348","53.2
312","28.5
348","34.4
135"
Hampton,MEAC,"92.9
337","107.3
227","46.1
325","49.6
125","19.6
251","19.9
86","30.6
122","29.3
178","33.4
234","42.7
317","72.3
105","68.9
86","45.0
318","47.5
100","32.2
296","35.6
207"
Southern Miss,CUSA,"92.8
338","109.6
271","45.0
338","52.2
249","18.1
138","16.6
290","22.3
331","25.8
40","29.3
318","33.9
150","71.0
148","69.9
148","45.4
309","49.4
171","29.6
341","37.4
299"
Coppin St.,MEAC,"92.5
339","117.2
340","43.9
344","54.4
325","19.1
222","18.9
154","28.0
218","33.1
322","40.0
60","40.0
275","63.7
341","69.1
102","41.7
349","55.0
338","31.7
313","35.6
208"
Robert Morris,NEC,"92.5
340","99.7
79","45.1
335","48.4
81","21.5
325","23.7
7","29.3
179","31.3
265","41.3
33","42.5
313","64.7
329","69.2
109","43.8
336","50.0
206","31.9
305","29.8
6"
Morgan St.,MEAC,"92.3
341","105.8
198","42.5
348","48.9
100","19.8
265","20.1
76","34.8
28","31.2
257","37.8
102","41.5
301","71.4
134","65.6
4","42.0
346","51.7
258","29.2
344","28.9
1"
Chicago St.,WAC,"92.2
342","111.5
302","42.4
349","55.0
331","19.6
253","18.3
192","26.1
278","31.1
254","27.8
333","35.5
185","70.9
154","70.3
167","40.7
350","55.7
341","30.4
335","36.1
242"
Longwood,BSth,"92.1
343","118.2
343","49.3
226","55.1
334","21.9
334","17.4
250","21.5
338","34.1
331","29.0
323","32.2
100","72.9
95","69.8
138","49.6
164","52.5
292","32.5
283","40.0
344"
Maine,AE,"91.6
344","110.2
283","45.5
332","53.0
288","19.1
219","16.6
295","26.9
257","28.8
161","29.6
309","33.5
138","65.1
321","72.3
274","44.8
323","52.2
283","31.2
323","36.4
261"
Alabama A&M,SWAC,"91.5
345","124.3
350","44.3
341","53.7
310","19.8
270","14.0
350","29.3
175","36.2
348","39.5
70","33.7
142","66.5
290","68.1
49","45.6
305","53.2
310","27.5
350","36.3
256"
Alabama St.,SWAC,"91.2
346","114.8
332","44.3
342","50.3
163","22.0
339","18.0
206","34.5
31","31.8
281","34.6
194","42.6
316","63.4
345","67.9
44","44.4
332","49.7
189","29.4
343","34.5
141"
Howard,MEAC,"91.0
347","109.9
278","43.4
345","49.7
133","21.5
326","18.2
199","32.3
72","33.3
323","43.4
11","35.8
192","65.3
320","69.9
152","43.3
340","47.2
88","29.0
347","36.0
231"
Western Carolina,SC,"90.0
348","104.3
175","43.1
346","52.9
284","23.2
346","19.1
141","31.5
93","29.0
168","27.7
334","46.6
337","65.9
308","69.9
151","41.9
347","52.1
277","30.4
334","36.0
230"
Presbyterian,BSth,"88.3
349","119.1
346","45.5
333","56.1
341","23.3
347","16.9
277","29.0
190","31.9
289","27.7
335","36.7
206","67.4
277","71.6
247","43.2
342","53.3
314","33.6
234","39.6
340"
St. Francis NY,NEC,"87.7
350","112.1
307","41.0
351","52.7
273","17.4
92","20.0
79","27.9
222","33.4
325","31.8
275","46.9
338","64.8
328","68.1
50","40.1
351","52.2
285","28.2
349","36.0
232"
Arkansas Pine Bluff,SWAC,"84.9
351","111.5
301","46.0
326","52.2
248","25.9
351","23.5
8","29.9
149","35.4
342","32.8
255","58.5
351","64.9
327","70.6
189","42.9
344","54.3
332","34.4
193","32.6
5"
