Illinois Chicago,Horz,"97.6
251","99.9
132","46.0
277","46.7
92","19.5
146","19.5
199","28.2
285","30.3
104","35.4
190","34.9
146","75.2
20","71.6
286","43.5
313","44.7
74","33.5
185","33.7
164"
Lipscomb,ASun,"97.6
252","109.0
298","46.7
255","51.8
297","23.2
323","18.6
253","35.7
51","32.0
177","44.6
17","44.9
321","64.8
305","66.3
34","46.5
218","52.6
321","31.5
274","33.8
169"
Wright St.,Horz,"97.5
253","92.8
31","49.5
121","46.8
96","20.3
196","24.3
15","26.4
318","29.1
66","33.0
252","43.5
314","71.5
108","69.1
150","48.4
131","47.3
166","34.6
127","30.5
34"
Bethune Cookman,MEAC,"97.5
254","108.7
294","45.9
283","51.0
261","18.4
86","22.4
45","31.3
187","32.1
183","39.0
90","46.8
334","62.7
332","68.8
142","45.6
256","50.9
284","31.0
290","34.1
188"
North Texas,SB,"97.5
255","104.1
208","44.4
316","47.8
139","20.7
222","18.5
257","33.6
105","32.8
210","41.5
38","34.3
131","70.7
129","68.8
136","44.9
279","45.3
89","28.6
334","35.7
261"
Coastal Carolina,BSth,"97.5
256","103.1
187","47.0
242","49.6
211","21.7
270","22.0
63","37.0
30","30.6
115","35.8
178","39.1
250","67.2
244","69.4
175","46.8
204","47.7
184","31.6
267","34.8
225"
Rider,MAAC,"97.5
257","98.0
99","49.1
135","45.5
53","23.3
327","20.9
124","30.6
210","31.8
167","39.4
82","38.3
235","67.8
223","70.6
244","47.7
168","46.6
136","34.5
133","28.8
4"
Chattanooga,SC,"97.5
258","111.7
322","46.0
278","53.5
326","20.0
170","18.5
255","33.9
95","27.8
37","43.0
26","32.6
86","66.2
275","70.3
229","45.9
240","51.4
302","30.8
299","37.6
321"
Northern Kentucky,ASun,"97.3
259","104.5
217","48.1
197","49.8
223","18.9
119","21.0
110","25.2
331","31.7
163","28.4
332","35.7
167","70.3
150","70.9
256","46.8
202","49.5
245","33.1
209","33.5
155"
Gardner Webb,BSth,"97.3
260","100.1
140","46.8
251","48.3
160","20.9
235","23.3
25","35.7
50","31.1
137","34.5
218","34.8
142","71.4
109","65.7
19","45.9
239","47.8
190","32.5
235","33.0
120"
UNC Wilmington,CAA,"97.3
261","107.9
282","46.6
261","50.2
239","21.4
256","17.5
296","31.5
178","32.8
214","36.7
153","38.0
227","64.6
310","70.6
246","45.1
271","50.3
270","33.5
189","33.3
146"
Colgate,Pat,"97.2
262","105.8
246","48.0
203","49.1
194","19.8
159","15.2
341","26.2
319","27.0
22","27.6
339","33.0
102","70.7
130","69.8
198","46.1
231","46.9
148","34.2
153","35.5
253"
Maine,AE,"97.1
263","104.9
233","47.3
234","48.2
156","21.7
269","17.2
307","30.4
218","30.4
108","33.3
245","34.3
132","65.3
294","69.3
169","48.8
116","45.9
110","29.2
326","35.4
252"
Loyola Marymount,WCC,"97.1
264","101.1
151","44.6
310","51.4
280","20.1
181","20.9
120","32.7
133","32.4
189","34.0
231","40.4
274","71.7
105","67.8
87","42.6
323","48.7
219","32.6
231","37.5
318"
American,Pat,"97.0
265","107.8
279","47.3
235","51.3
276","20.2
187","15.6
337","28.5
273","27.0
21","30.9
297","27.9
24","70.9
123","67.9
90","43.8
310","45.7
101","36.2
69","41.1
347"
Cal St. Bakersfield,ind,"97.0
266","104.4
214","46.8
252","51.5
284","20.7
217","21.9
66","30.1
232","30.2
101","35.4
193","52.4
345","69.0
199","69.3
163","44.7
285","51.3
300","33.7
173","34.6
218"
Southern 16,SWAC,"96.9
267","98.2
103","49.1
139","41.9
2","16.8
19","20.2
154","26.2
320","31.1
141","40.3
62","34.9
143","68.7
204","67.2
58","46.0
235","40.5
2","36.7
54","30.0
19"
IUPUI,Sum,"96.8
268","116.9
342","50.5
90","55.9
346","18.8
109","16.9
315","22.1
346","33.7
255","24.2
347","31.6
72","67.6
231","75.4
345","48.6
125","54.5
341","36.1
70","39.2
343"
Bowling Green,MAC,"96.8
269","99.9
133","46.6
258","48.0
147","19.9
168","20.0
172","30.4
217","31.6
159","25.8
343","34.2
130","71.9
95","68.7
129","46.8
203","46.5
132","30.6
305","34.3
200"
Wagner,NEC,"96.7
270","99.2
117","47.5
225","46.9
104","21.9
277","22.0
64","35.0
65","30.5
110","40.3
64","41.8
293","70.5
139","70.0
209","47.5
176","44.0
53","31.7
264","35.0
234"
Fairfield,MAAC,"96.6
271","95.8
59","47.7
218","44.4
25","21.5
260","21.6
80","33.5
110","32.2
184","28.9
325","45.6
327","68.5
209","69.3
166","47.8
165","43.2
33","31.6
270","32.0
77"
UC Santa Barbara,BW,"96.4
272","103.0
184","48.8
149","49.1
193","22.4
300","18.1
275","31.0
194","32.2
185","30.1
311","38.2
234","69.4
182","71.0
262","46.9
200","45.3
86","34.2
149","37.3
311"
Dartmouth,Ivy,"96.4
273","106.5
260","45.5
296","50.7
254","20.5
205","21.0
111","28.4
280","30.9
130","33.4
244","43.1
311","73.0
65","74.5
342","43.5
314","49.5
248","33.3
201","35.5
254"
Rice,CUSA,"96.4
274","111.9
323","46.9
244","55.3
341","16.7
18","21.0
108","19.2
347","36.6
331","28.2
335","46.7
333","72.3
83","68.9
144","44.5
293","55.5
346","33.4
194","36.7
297"
North Dakota,BSky,"96.3
275","104.5
216","47.1
241","49.1
195","18.8
108","19.8
178","29.4
242","32.9
220","36.5
157","33.7
120","71.0
118","72.2
309","45.7
248","48.4
207","33.2
207","33.8
167"
Northern Arizona,BSky,"96.3
276","108.3
288","48.7
154","53.2
323","20.5
204","20.2
157","27.0
306","30.7
120","31.4
284","38.8
247","67.5
236","72.7
328","48.5
130","52.2
312","32.7
225","36.6
293"
Tennessee Tech,OVC,"96.2
277","106.6
261","46.9
247","51.2
274","24.2
337","21.5
87","35.3
58","34.6
288","38.2
105","45.8
328","70.4
147","70.0
210","47.3
182","51.2
296","30.8
297","34.1
189"
Texas A&M Corpus Chris,Slnd,"96.1
278","110.9
315","45.4
298","51.0
262","18.8
110","19.1
220","29.8
236","34.6
290","32.2
269","47.4
338","67.7
227","70.0
213","45.2
269","49.3
237","30.5
308","36.2
280"
Sacramento St.,BSky,"96.1
279","107.5
271","45.8
288","50.4
243","17.8
54","19.0
226","30.1
228","31.2
145","37.2
135","27.7
22","73.0
64","72.2
308","44.1
305","48.8
223","33.0
214","35.4
248"
UMBC,AE,"96.1
280","108.7
292","46.6
260","51.2
275","21.3
252","20.2
160","28.7
271","32.9
221","30.1
312","44.0
318","62.7
333","69.5
183","44.2
299","53.8
338","33.9
164","30.9
41"
Western Illinois,Sum,"95.8
281","97.2
81","51.6
59","45.8
61","19.4
138","19.4
205","24.7
335","27.4
32","39.8
74","28.3
25","64.9
299","68.7
134","48.9
106","43.2
31","38.7
15","34.2
192"
Winthrop,BSth,"95.8
282","105.1
239","46.6
257","47.1
112","21.4
255","18.2
270","29.3
248","30.6
116","36.1
166","36.7
194","69.5
179","76.4
347","46.4
222","46.1
118","31.3
279","32.6
106"
Norfolk St.,MEAC,"95.7
283","98.8
113","46.2
272","44.9
34","21.1
246","22.0
61","33.7
102","36.0
319","40.0
68","38.5
240","64.6
307","66.6
40","45.2
267","45.3
88","32.5
236","29.3
10"
Georgia Southern,SC,"95.7
284","106.9
264","45.9
282","49.7
218","20.1
182","20.5
142","30.9
201","34.4
280","35.4
192","37.0
201","69.3
189","69.9
203","44.2
300","50.8
282","33.1
210","31.8
70"
Brown,Ivy,"95.6
285","101.0
149","47.6
219","49.5
207","21.6
264","18.5
258","30.5
216","27.1
26","34.3
223","34.0
126","63.1
325","67.5
74","45.3
266","45.7
98","34.0
163","37.8
324"
Jacksonville,ASun,"95.6
286","107.6
275","46.1
276","50.3
240","21.5
259","20.2
161","33.0
126","32.0
179","36.3
163","39.5
261","70.0
159","70.0
212","45.4
261","49.6
251","32.0
252","34.5
213"
Siena,MAAC,"95.5
287","107.3
268","46.1
275","48.7
177","23.7
332","17.0
314","33.0
124","34.5
286","38.1
107","27.7
21","67.2
246","72.6
326","43.8
309","48.2
202","33.7
177","33.1
126"
Delaware St.,MEAC,"95.5
288","109.8
306","45.7
290","48.8
183","22.2
295","20.9
123","32.6
135","37.5
339","33.3
246","32.2
79","69.9
164","68.1
101","46.5
217","48.4
206","29.6
321","33.2
137"
Southeastern Louisiana,Slnd,"95.3
289","106.6
262","45.6
295","49.6
212","19.5
148","18.4
261","26.4
317","32.0
182","36.0
172","42.8
306","66.5
265","67.0
54","42.1
329","46.1
119","35.5
89","39.7
345"
Little Rock,SB,"95.3
290","102.5
175","46.4
268","48.8
182","22.3
298","23.2
27","31.8
164","32.6
203","42.7
28","42.9
307","67.4
238","69.5
181","44.7
283","47.6
181","33.8
169","34.0
181"
McNeese St.,Slnd,"95.2
291","109.8
307","44.9
306","48.8
184","17.9
61","19.0
227","31.8
162","37.8
341","30.3
307","35.8
169","64.8
303","69.7
195","43.9
307","48.6
213","31.9
258","32.8
112"
Jackson St.,SWAC,"95.1
292","108.0
285","44.5
314","50.0
233","18.2
75","20.9
117","27.4
299","35.0
298","38.4
103","39.3
257","69.9
165","65.7
20","43.2
318","51.3
301","31.2
284","31.5
62"
Milwaukee,Horz,"95.0
293","107.7
277","44.6
312","50.5
247","21.5
262","17.6
293","29.0
259","35.0
297","36.1
168","30.2
54","67.4
239","69.6
192","43.5
311","51.1
293","30.8
300","32.7
109"
Longwood,BSth,"95.0
294","115.4
341","48.3
190","54.4
336","22.7
307","18.4
266","28.8
269","34.6
291","30.5
305","34.7
137","71.3
113","73.2
333","48.3
145","53.1
327","32.1
250","38.3
335"
Manhattan,MAAC,"95.0
295","93.7
35","46.8
253","46.2
76","25.7
345","23.1
31","31.8
165","32.4
190","45.8
7","46.6
332","66.2
273","69.3
168","44.7
286","43.2
34","33.7
172","34.9
230"
Portland,WCC,"94.7
296","102.5
177","44.0
324","49.6
214","23.3
326","17.9
286","33.7
101","31.0
132","36.1
167","35.8
168","67.1
249","70.3
228","43.2
319","47.7
186","31.0
293","35.7
260"
Presbyterian,BSth,"94.7
297","117.8
343","48.9
146","53.8
329","20.8
230","16.4
322","22.7
344","35.3
307","26.4
342","34.7
138","75.9
13","72.2
304","47.4
180","51.1
291","34.5
138","39.4
344"
Penn,Ivy,"94.6
298","101.5
160","47.7
215","47.8
138","23.5
329","21.4
91","26.8
311","32.9
222","34.4
219","44.9
323","71.8
102","74.3
341","46.1
229","45.8
107","34.3
142","34.4
205"
NJIT,GWC,"94.4
299","103.2
189","45.8
287","45.1
38","21.5
258","21.2
99","33.8
100","31.9
171","41.3
41","41.7
290","67.5
232","68.7
132","42.3
326","42.5
18","35.8
76","33.3
143"
TCU,B12,"94.1
300","101.8
164","43.3
331","49.7
219","21.9
279","20.1
168","32.0
155","32.8
213","40.6
55","34.1
127","60.4
340","68.6
126","42.3
327","49.0
229","30.8
298","34.2
198"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Seattle,WAC,"93.9
301","98.4
107","47.1
240","46.7
91","25.5
343","19.8
184","36.7
34","29.9
91","28.8
328","42.7
304","62.9
328","68.0
96","46.5
216","45.9
111","32.2
244","32.1
81"
East Tennessee St.,ASun,"93.8
302","110.6
312","45.7
292","54.1
335","20.0
177","21.1
104","27.1
303","35.5
310","31.6
281","33.5
117","66.5
268","68.4
115","44.2
302","52.8
326","32.3
240","37.2
309"
Fairleigh Dickinson,NEC,"93.6
303","114.1
338","48.9
145","52.6
312","22.5
302","17.5
297","26.2
321","38.5
344","35.2
203","35.7
165","67.1
250","69.4
176","47.2
184","51.7
304","35.0
114","36.3
282"
St. Francis PA,NEC,"93.5
304","112.4
328","48.2
191","53.0
320","22.0
284","19.1
222","27.6
295","34.7
293","31.6
280","39.9
267","68.7
205","76.0
346","45.7
252","51.4
303","34.8
122","37.5
317"
Saint Peter's,MAAC,"93.5
305","103.8
201","45.8
286","50.1
235","20.0
175","22.0
59","30.3
225","32.5
197","30.3
308","41.7
292","59.2
343","71.1
268","44.1
304","49.0
228","33.6
179","35.0
233"
Eastern Michigan,MAC,"93.4
306","98.0
96","43.8
328","46.5
83","23.1
321","22.8
38","33.9
96","37.2
333","30.5
302","37.6
214","67.0
253","65.3
13","41.5
336","48.0
197","33.0
211","29.7
13"
Sam Houston St.,Slnd,"93.4
307","99.1
116","43.3
332","47.0
110","20.3
194","21.4
89","33.9
97","28.0
42","37.7
116","49.5
341","66.2
274","69.7
194","40.5
339","47.1
161","32.2
242","31.2
51"
Tennessee Martin,OVC,"93.3
308","114.0
337","43.3
330","53.5
327","21.1
244","19.3
211","32.3
146","32.7
207","37.7
118","44.9
322","74.0
37","71.2
270","40.9
338","53.3
330","32.7
228","35.9
269"
Hartford,AE,"93.2
309","98.6
109","48.3
183","49.4
203","22.2
291","24.9
10","25.8
328","30.8
129","30.7
300","41.5
289","69.7
170","67.2
57","46.9
197","48.5
209","33.4
191","34.2
195"
Coppin St.,MEAC,"93.1
310","107.5
272","42.6
335","50.1
236","21.0
243","23.3
26","29.0
261","39.2
346","31.2
291","37.1
206","69.9
167","65.7
21","39.6
344","53.4
333","31.2
281","29.6
12"
UMKC,Sum,"93.0
311","107.6
274","47.4
229","54.5
337","23.0
316","19.3
212","29.1
256","30.5
112","30.3
309","42.3
299","66.6
264","67.5
72","45.9
242","52.0
309","33.5
187","40.1
346"
Arkansas Pine Bluff,SWAC,"92.7
312","102.0
166","44.7
308","46.9
107","20.9
238","23.5
22","31.5
177","35.6
313","33.0
253","37.7
219","63.1
326","68.3
112","44.4
295","46.4
127","30.2
314","31.7
67"
Alabama St.,SWAC,"92.5
313","111.2
316","45.1
301","49.4
204","22.0
283","19.5
203","33.4
112","34.5
285","32.2
268","38.0
229","59.4
342","66.8
49","44.8
281","47.6
180","30.6
306","35.2
240"
Southern Utah,BSky,"92.4
314","105.9
248","44.4
319","48.6
170","21.9
275","17.2
308","32.0
156","27.8
38","36.8
148","57.0
346","72.3
78","70.6
242","42.9
321","47.1
160","32.2
247","35.1
237"
Louisiana Monroe,SB,"92.3
315","110.5
311","48.4
177","53.5
325","24.1
336","21.9
68","27.3
302","34.1
267","31.5
283","39.6
263","57.7
347","71.1
269","46.6
211","53.1
328","34.8
119","36.2
278"
New Hampshire,AE,"92.2
316","101.6
161","43.9
325","45.8
65","18.6
95","18.8
237","28.1
289","30.5
113","34.7
211","36.3
180","64.1
316","71.1
267","42.9
320","47.5
174","30.5
309","27.9
1"
Chicago St.,GWC,"92.1
317","103.4
197","44.4
317","50.5
248","21.2
250","23.5
23","30.1
231","33.9
259","24.6
345","48.1
340","73.1
58","70.6
241","41.9
333","48.6
214","32.6
230","36.0
273"
Monmouth,NEC,"92.1
318","104.8
229","44.4
318","52.9
318","20.9
237","25.5
8","29.8
235","35.2
302","32.3
267","41.5
288","70.6
137","68.7
130","43.5
315","52.2
314","31.0
289","36.0
275"
North Carolina A&T 16,MEAC,"92.0
319","97.0
76","45.7
291","45.2
40","22.7
305","23.4
24","29.8
234","33.2
241","42.6
29","41.1
281","65.6
284","65.6
18","45.4
260","43.4
38","30.7
301","32.0
78"
UT Rio Grande Valley,GWC,"92.0
320","107.5
273","47.4
232","49.5
208","20.8
231","22.0
60","27.0
305","35.8
316","39.4
84","35.9
171","63.6
320","67.0
55","44.9
278","48.6
212","34.9
116","34.8
221"
Idaho St.,BSky,"91.9
321","108.3
286","46.2
273","52.1
304","19.5
150","20.8
127","24.5
338","34.3
276","37.5
126","34.6
136","67.6
228","68.1
103","45.7
251","49.7
254","31.4
275","37.4
313"
SIU Edwardsville,OVC,"91.9
322","107.6
276","47.7
216","51.6
290","21.7
271","21.1
107","28.5
277","32.0
181","32.8
259","36.9
200","65.4
291","67.8
88","44.6
289","52.6
322","36.4
62","33.0
119"
Kennesaw St.,ASun,"91.9
323","111.3
318","44.7
309","55.5
343","21.0
241","21.3
95","30.7
208","33.1
233","37.4
131","47.6
339","65.1
298","68.3
111","44.4
296","54.7
342","30.3
312","38.2
333"
Furman,SC,"91.8
324","114.7
340","45.8
285","52.6
314","22.7
306","17.2
309","28.4
278","33.5
252","35.3
199","29.2
39","69.3
188","71.8
291","44.0
306","50.3
271","32.6
234","38.6
337"
South Carolina St.,MEAC,"91.7
325","112.7
331","42.2
339","49.9
230","22.8
310","18.6
252","35.6
54","37.5
338","27.3
340","36.4
185","64.3
312","68.1
105","42.5
325","49.4
241","27.5
339","33.9
178"
Radford,BSth,"91.7
326","102.9
180","44.2
321","49.0
191","19.5
147","21.6
78","32.2
147","31.9
173","35.8
177","39.9
266","64.6
308","68.8
141","42.9
322","47.0
155","31.2
283","36.6
294"
Mississippi St.,SEC,"91.0
327","99.4
122","44.6
311","49.9
229","24.8
341","22.3
51","30.5
212","36.1
326","40.8
50","25.8
10","65.7
283","69.2
158","45.5
259","50.0
265","28.4
336","33.2
138"
Alabama A&M,SWAC,"90.6
328","112.2
325","43.8
326","49.8
225","21.0
239","17.4
302","31.8
163","31.9
174","36.9
145","36.0
173","62.8
329","65.9
26","43.9
308","48.8
224","28.9
329","34.9
232"
Mississippi Valley St.,SWAC,"90.2
329","112.5
329","42.2
338","51.5
285","21.5
263","22.2
55","31.6
176","37.5
340","39.5
81","43.1
310","64.8
304","64.0
5","40.5
340","50.9
285","30.3
311","35.4
251"
San Jose St.,WAC,"89.7
330","104.2
211","41.1
344","48.7
179","20.2
190","19.0
230","33.3
116","31.9
172","36.7
152","34.2
129","66.0
278","72.4
318","40.1
341","48.1
199","28.9
328","33.5
158"
Florida A&M,MEAC,"89.6
331","108.3
287","43.0
334","50.5
249","22.5
301","22.7
39","31.6
175","37.4
337","32.7
261","42.2
298","62.8
330","67.7
86","41.9
332","49.3
238","30.3
310","35.4
250"
Hofstra,CAA,"89.5
332","101.3
156","42.0
340","48.9
187","22.2
293","20.6
139","34.3
86","34.9
295","39.3
86","36.7
193","62.7
331","71.2
273","41.6
335","50.0
267","28.7
332","31.0
44"
Navy,Pat,"89.2
333","104.0
206","44.1
323","49.6
213","18.5
92","21.6
77","25.8
327","34.0
265","27.9
338","38.4
239","62.0
336","67.4
68","42.2
328","50.7
278","32.1
248","31.9
73"
Hampton,MEAC,"89.1
334","99.2
118","43.1
333","43.8
13","24.3
338","22.3
50","34.1
93","32.6
201","38.6
96","42.5
302","66.6
263","65.1
11","44.6
288","42.9
28","26.3
345","30.6
38"
UC Riverside,BW,"88.7
335","102.9
182","45.3
299","50.5
246","22.6
303","18.1
276","30.7
205","27.4
31","32.5
265","32.7
94","58.0
346","73.6
336","46.3
226","47.5
171","28.7
333","36.9
304"
Prairie View A&M,SWAC,"88.6
336","104.7
226","41.3
342","46.9
108","21.6
266","21.1
106","38.6
12","33.4
245","32.6
263","43.7
316","61.6
337","65.7
22","42.0
330","46.9
150","26.0
346","31.3
57"
Wofford,SC,"88.0
337","96.1
66","44.2
322","47.6
131","20.3
193","22.2
54","25.9
325","27.0
23","27.9
337","38.3
237","73.2
56","70.3
225","43.2
317","48.4
208","30.7
303","30.6
36"
Savannah St.,MEAC,"88.0
338","91.5
19","44.9
303","43.5
11","27.1
347","26.0
4","34.4
82","32.5
194","35.3
194","45.3
326","60.4
339","65.5
15","45.3
263","43.6
42","29.0
327","28.8
5"
New Orleans,ind,"87.9
339","113.2
334","44.9
305","54.0
332","24.4
339","21.2
100","27.4
300","36.6
330","38.8
95","41.5
286","65.8
280","67.2
60","46.1
232","52.7
325","27.1
342","38.1
330"
Houston Christian,GWC,"87.1
340","103.6
199","43.8
327","47.3
118","25.0
342","22.6
42","31.7
171","33.0
225","37.5
123","41.7
291","67.1
247","69.1
154","42.5
324","46.8
141","31.7
263","32.6
105"
Maryland Eastern Shore,MEAC,"86.8
341","112.3
326","39.8
345","53.7
328","23.5
330","21.4
92","34.9
66","34.0
262","35.3
200","33.2
104","63.2
324","66.3
35","39.3
345","53.4
334","27.2
341","36.3
284"
Alcorn St.,SWAC,"86.8
342","102.4
174","42.3
337","44.4
26","22.2
294","19.1
223","29.3
249","36.0
321","38.1
106","47.0
335","62.6
334","66.2
31","41.6
334","43.8
47","29.3
324","30.5
35"
Binghamton,AE,"86.5
343","109.0
299","41.8
341","51.4
281","23.2
322","16.8
318","26.5
314","30.3
105","33.6
238","31.4
69","65.2
296","63.4
3","41.3
337","49.8
259","28.6
335","35.9
271"
Northern Illinois,MAC,"85.1
344","102.4
172","39.7
346","50.1
237","23.3
325","22.4
48","33.2
120","29.6
78","35.8
179","51.9
343","65.4
289","70.5
239","38.8
346","49.5
249","27.8
338","34.1
190"
Lamar,Slnd,"84.7
345","111.3
319","42.4
336","50.3
241","25.5
344","16.0
330","32.4
142","34.4
278","31.5
282","29.0
34","70.3
149","67.4
67","42.0
331","48.9
226","30.3
313","35.8
266"
Howard,MEAC,"82.8
346","102.3
170","39.2
347","47.3
119","23.9
334","22.9
34","35.1
62","34.3
272","34.1
228","37.0
203","65.3
293","67.5
73","39.9
343","45.8
108","24.9
347","33.3
148"
Grambling St.,SWAC,"78.0
347","122.6
347","41.1
343","52.2
307","26.8
346","14.8
345","28.5
276","39.1
345","24.9
344","34.9
147","58.7
345","64.8
6","38.4
347","49.9
261","31.2
287","37.8
326"
