Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Louisiana Monroe,SB,"98.6
240","110.5
312","47.7
219","53.2
327","24.2
325","20.9
131","34.6
102","33.6
218","45.6
27","40.4
229","72.6
56","70.1
236","44.6
279","50.9
295","35.6
106","38.7
332"
Colgate,Pat,"98.5
241","109.4
296","49.4
141","51.2
272","22.0
269","18.7
262","32.1
193","29.3
46","34.5
257","36.8
161","68.5
190","72.8
329","46.5
220","49.9
254","37.0
58","35.7
255"
FIU,SB,"98.3
242","114.0
339","46.2
274","56.0
344","19.3
120","21.3
103","30.7
236","34.9
272","32.1
303","38.3
194","69.2
165","71.0
280","47.5
189","54.7
341","28.9
333","38.8
333"
South Dakota,GWC,"98.3
243","106.9
255","52.4
41","47.2
92","20.0
150","17.8
300","25.3
334","32.0
142","43.4
56","23.5
2","65.8
270","69.8
222","51.5
45","43.5
23","36.1
84","37.6
313"
Sacred Heart,NEC,"98.2
244","110.5
311","51.4
70","50.5
242","22.6
292","19.8
209","36.2
55","30.3
73","27.4
340","39.1
208","61.8
335","73.0
330","46.8
208","49.0
227","39.7
13","36.4
277"
High Point,BSth,"98.2
245","110.1
301","47.4
235","50.3
237","21.9
264","21.0
126","34.7
99","34.6
259","35.4
235","47.7
317","68.4
196","70.1
240","45.4
252","48.2
193","34.5
148","37.4
305"
Princeton,Ivy,"98.2
246","94.0
36","50.3
97","44.4
18","22.0
268","23.4
26","29.4
282","28.7
30","33.1
289","37.4
173","71.8
79","71.9
315","48.8
129","42.4
13","35.2
118","33.3
123"
UNC Wilmington,CAA,"98.2
247","104.0
203","47.4
237","47.3
97","23.0
310","18.2
285","34.1
125","36.1
298","35.6
224","41.7
257","64.5
300","66.6
65","45.9
235","48.0
186","33.4
205","30.3
26"
Northern Illinois,MAC,"98.2
248","104.9
221","45.2
303","49.7
206","21.9
260","19.4
233","35.8
64","30.7
86","39.6
117","46.9
309","64.6
298","68.2
136","45.4
251","47.9
181","30.0
313","35.7
258"
USC,P10,"98.1
249","86.6
1","46.1
283","43.2
5","22.8
301","19.9
203","34.2
120","29.7
57","35.5
229","37.9
182","65.1
290","65.8
41","46.6
214","41.0
4","29.7
320","32.3
77"
UMKC,Sum,"98.0
250","112.0
332","47.0
254","54.2
337","19.3
117","20.3
177","29.2
286","30.0
65","39.9
112","48.5
327","70.6
119","71.7
309","45.0
264","53.4
336","34.2
170","37.5
310"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
UC Riverside,BW,"97.9
251","104.9
222","46.1
281","49.2
174","20.8
189","18.5
269","35.2
85","28.4
27","38.3
140","41.4
247","63.9
314","65.4
31","43.0
316","45.6
81","36.0
87","36.7
285"
Tennessee St.,OVC,"97.8
252","106.9
256","47.7
222","54.0
334","22.9
307","23.1
36","33.1
162","34.4
254","30.5
315","43.8
284","70.5
123","69.5
201","42.7
321","54.1
339","37.2
52","35.9
260"
Pepperdine,WCC,"97.8
253","109.3
291","44.4
322","53.1
325","20.0
149","17.0
326","33.3
154","31.4
111","37.2
181","42.4
267","70.5
122","68.3
140","41.4
339","52.6
330","33.8
189","35.9
261"
Kennesaw St.,ASun,"97.8
254","109.1
287","46.4
271","50.5
244","21.9
267","20.8
139","36.0
59","38.5
339","28.7
331","30.0
34","68.5
189","65.4
29","44.8
269","49.3
239","32.7
231","35.4
242"
IPFW,Sum,"97.6
255","103.0
179","47.0
255","47.3
98","18.6
86","18.1
287","29.0
290","30.2
71","32.3
298","38.6
198","69.3
160","73.7
342","42.2
328","46.8
130","37.9
36","32.4
78"
Binghamton,AE,"97.6
256","109.3
292","47.2
248","49.5
192","22.3
279","17.5
318","34.0
127","34.2
244","33.1
290","33.1
82","66.9
237","68.0
124","48.9
127","47.4
154","29.2
329","35.4
244"
Furman,SC,"97.6
257","104.5
214","47.2
243","47.5
109","21.4
231","17.9
295","31.5
210","32.0
141","44.2
46","43.6
280","70.8
111","65.8
39","45.1
261","46.2
110","34.3
163","34.0
165"
Wyoming,MWC,"97.5
258","104.4
210","46.7
261","51.8
299","21.8
253","20.4
170","28.1
306","33.1
197","50.8
3","36.6
152","66.8
244","69.9
226","50.2
78","51.6
313","26.0
346","34.7
205"
Penn,Ivy,"97.4
259","112.9
335","47.7
218","54.4
338","22.9
305","19.1
246","29.1
288","31.9
138","34.9
248","39.2
209","74.9
16","72.6
328","47.9
166","52.5
328","31.7
271","38.5
328"
Chattanooga,SC,"97.4
260","104.7
219","50.1
107","51.3
277","23.1
312","20.4
171","30.6
239","31.4
113","33.2
287","31.4
53","61.6
336","68.2
138","50.3
77","49.3
237","33.3
211","35.7
257"
Illinois Chicago,Horz,"97.2
261","103.9
198","43.7
327","50.6
253","19.0
101","21.5
91","27.5
314","35.3
286","32.9
292","41.0
240","71.8
84","70.7
262","42.6
324","49.8
251","30.5
304","34.8
210"
South Carolina St.,MEAC,"97.2
262","107.6
266","48.8
167","49.3
181","22.3
280","21.4
97","34.2
121","34.9
271","37.6
167","38.9
203","74.0
29","65.8
37","50.6
67","50.2
271","29.8
318","31.6
56"
UNC Greensboro,SC,"97.2
263","104.6
215","42.7
337","52.8
321","21.2
222","20.6
155","36.9
41","33.3
204","33.8
277","37.0
169","69.8
144","67.1
80","42.5
325","52.6
329","28.7
334","35.4
245"
Jacksonville St.,OVC,"97.2
264","108.9
283","48.3
188","50.6
250","20.3
173","19.2
241","31.4
214","34.0
236","38.1
152","40.6
231","72.6
55","69.2
186","45.9
241","48.0
187","36.0
85","37.8
316"
Santa Clara,WCC,"97.1
265","103.9
200","45.4
298","51.9
307","22.7
300","21.2
116","33.5
147","34.2
245","40.9
93","43.7
282","68.9
174","68.2
134","45.5
247","48.1
189","30.1
309","39.9
343"
Elon,SC,"97.0
266","105.7
235","46.9
256","51.6
292","19.2
112","19.9
202","27.6
311","34.1
241","32.8
293","35.2
127","64.8
295","66.7
66","46.3
225","51.1
301","31.8
266","35.1
222"
UNC Asheville,BSth,"96.9
267","108.8
282","47.7
221","49.4
190","22.9
308","19.3
237","33.8
135","35.7
292","37.0
186","34.5
106","67.8
214","67.9
114","49.0
121","48.5
203","29.9
317","34.2
180"
Cal St. Northridge,BW,"96.9
268","103.9
197","46.3
273","48.9
165","23.9
322","22.2
63","35.9
62","34.9
270","52.2
2","48.0
322","66.9
235","71.8
312","46.2
228","47.1
139","31.2
285","34.5
191"
Mount St. Mary's,NEC,"96.8
269","98.2
83","47.6
225","45.1
33","19.8
139","22.8
41","30.8
227","34.3
252","40.2
106","31.7
59","63.7
321","68.6
159","45.4
248","44.8
56","35.0
125","30.6
27"
Yale,Ivy,"96.7
270","106.5
249","45.8
287","50.1
227","21.1
211","20.3
180","33.0
165","32.2
154","41.8
78","34.3
102","72.7
53","71.4
298","46.4
223","48.0
185","29.5
324","36.6
283"
Lamar,Slnd,"96.7
271","108.3
279","45.3
302","51.4
283","22.6
293","19.8
210","37.3
34","32.3
159","47.4
14","38.2
187","66.8
242","67.9
116","46.9
205","50.4
282","27.1
344","35.7
259"
Rice,CUSA,"96.6
272","102.4
166","45.0
310","50.9
265","21.1
209","21.3
106","33.0
168","30.7
87","35.6
227","42.5
268","65.2
288","71.3
297","44.6
278","50.3
279","30.6
301","34.5
192"
Navy,Pat,"96.5
273","107.9
272","47.9
208","50.6
251","20.3
174","22.7
45","27.5
315","35.1
280","38.3
141","45.7
298","71.3
99","70.4
251","44.9
266","49.9
255","34.9
131","34.9
213"
UT Arlington,Slnd,"96.4
274","104.9
224","47.5
230","47.5
108","21.0
207","22.4
55","31.3
217","36.9
316","44.5
39","51.0
337","68.6
182","64.2
14","46.9
203","48.7
211","32.4
242","30.0
13"
Delaware St.,MEAC,"96.4
275","106.6
250","46.0
286","54.0
336","19.2
115","27.8
1","34.5
105","38.3
337","34.0
268","36.5
151","66.7
250","65.0
24","44.9
267","52.1
326","32.4
240","39.0
337"
North Dakota St.,Sum,"96.4
276","104.6
218","46.1
280","47.9
129","18.5
77","17.5
315","29.8
268","29.4
49","33.8
276","37.9
183","72.9
47","71.3
293","45.1
262","46.6
126","32.7
233","34.2
178"
South Alabama,SB,"96.2
277","104.6
216","45.6
293","47.6
114","21.2
223","20.9
128","34.8
93","34.8
268","37.3
178","37.9
180","70.9
108","73.1
332","43.7
300","45.5
79","33.9
184","34.3
184"
Albany,AE,"96.2
278","110.4
307","46.5
267","49.7
204","24.4
330","18.5
271","36.0
60","31.9
133","31.4
310","35.1
124","72.1
67","69.1
179","44.8
270","47.2
145","33.2
218","36.5
281"
Eastern Washington,BSky,"96.1
279","107.0
260","47.2
244","54.0
335","20.4
176","19.4
230","26.2
330","28.7
31","32.2
302","45.0
294","70.9
109","70.9
270","43.3
310","50.7
291","36.5
71","41.3
345"
Norfolk St.,MEAC,"96.0
280","107.3
263","49.8
126","47.9
123","24.5
334","20.3
182","33.5
148","35.2
282","40.4
102","47.2
310","63.6
324","64.8
20","51.8
36","48.8
214","29.4
326","30.8
38"
Tulane,CUSA,"95.7
281","100.1
116","44.9
313","49.9
213","20.8
199","23.3
29","29.6
277","36.0
296","38.2
146","44.5
288","69.3
161","69.5
204","43.1
312","51.1
303","32.4
241","31.2
45"
UMBC,AE,"95.6
282","115.0
341","45.8
288","50.6
252","17.0
23","18.9
251","23.8
339","37.5
328","32.9
291","39.8
224","68.9
175","70.5
254","44.8
271","48.3
197","32.3
248","36.7
287"
Jackson St.,SWAC,"95.3
283","103.1
183","43.7
328","45.4
40","21.6
244","19.5
226","35.1
86","31.2
105","44.8
36","47.9
320","64.4
302","64.9
22","42.1
329","44.4
45","31.5
275","31.6
54"
Centenary,Sum,"95.2
284","113.5
338","47.8
212","55.5
343","20.9
203","21.8
77","24.6
335","36.4
305","37.8
163","45.9
304","72.4
61","73.5
338","44.4
288","54.9
343","35.4
113","37.9
318"
American,Pat,"95.2
285","106.4
247","48.2
193","47.8
120","22.6
290","14.6
347","30.2
255","27.0
9","35.6
225","38.9
205","69.2
163","67.8
107","46.5
219","45.7
84","34.5
153","35.4
239"
Hampton,MEAC,"95.1
286","100.5
127","47.2
246","46.0
51","22.8
303","23.7
17","33.5
145","36.7
307","42.2
69","39.3
212","67.8
212","63.0
1","48.4
145","46.0
102","29.9
316","30.7
33"
Radford,BSth,"95.0
287","100.3
123","47.4
236","45.3
37","21.1
208","17.1
325","35.7
65","28.7
29","40.2
107","29.5
22","58.4
346","66.7
67","48.2
153","43.3
20","30.0
315","32.7
95"
Florida Gulf Coast,ASun,"95.0
288","108.2
276","46.1
282","51.9
306","24.8
337","23.5
23","37.9
29","37.1
319","37.7
165","47.9
321","64.9
293","63.4
7","46.3
226","50.5
287","30.3
308","36.0
265"
St. Francis PA,NEC,"94.7
289","110.8
314","48.2
192","51.7
295","24.2
326","20.7
149","30.4
250","35.0
276","36.4
206","41.5
251","73.2
40","71.6
304","44.2
293","51.1
302","36.8
63","35.3
231"
Florida A&M,MEAC,"94.7
290","114.4
340","45.0
311","50.5
247","22.6
296","19.7
217","31.5
208","37.9
333","40.0
111","37.0
167","64.0
313","69.6
214","44.7
275","50.8
293","30.5
306","33.3
125"
Cal St. Bakersfield,ind,"94.7
291","109.3
290","43.3
332","50.6
254","21.9
265","18.9
254","36.1
57","36.9
314","43.5
55","36.6
153","68.7
180","71.5
301","42.0
331","51.0
298","31.1
291","33.1
115"
Liberty,BSth,"94.3
292","109.5
298","47.9
206","50.1
225","22.9
304","18.9
255","30.7
233","31.5
116","42.2
70","33.9
95","69.4
158","64.4
16","47.4
191","51.1
300","32.5
239","32.2
75"
Ball St.,MAC,"94.3
293","99.6
107","45.0
312","45.4
39","22.7
297","18.1
291","31.5
207","31.7
124","46.6
19","32.1
67","69.0
168","68.9
172","42.3
327","45.0
61","36.7
65","30.8
34"
Sacramento St.,BSky,"94.2
294","107.2
262","45.4
300","50.8
261","20.8
196","20.5
160","25.9
332","33.0
195","36.5
205","39.8
222","72.1
68","74.1
344","42.8
318","50.2
275","34.1
177","34.7
202"
Bethune Cookman,MEAC,"94.2
295","106.8
253","45.4
297","49.1
169","20.9
202","22.2
62","34.4
111","33.6
219","36.9
190","45.8
302","64.2
308","65.0
25","44.4
289","45.2
73","32.5
237","38.1
321"
Hartford,AE,"94.2
296","110.5
309","46.8
259","51.8
298","17.9
52","20.8
134","27.0
321","34.4
256","27.9
337","49.5
331","63.9
315","69.1
185","43.5
307","47.9
183","34.4
154","38.6
330"
Houston Christian,GWC,"94.0
297","112.5
334","45.1
309","50.5
246","24.4
332","19.4
235","35.8
63","33.2
199","43.6
54","40.0
227","72.7
52","68.2
131","45.9
240","47.8
177","28.4
338","37.4
307"
North Dakota,GWC,"93.7
298","120.3
346","48.9
162","51.9
303","24.9
338","18.8
260","26.7
325","29.6
56","45.5
30","50.1
335","67.3
226","72.2
322","46.1
231","49.4
242","35.2
119","36.7
286"
Maine,AE,"93.6
299","99.3
101","45.7
290","45.7
45","22.2
275","21.2
115","31.3
216","31.9
135","40.6
98","29.9
30","68.8
177","68.7
163","43.0
314","44.4
44","33.6
196","32.0
66"
Alabama St.,SWAC,"93.6
300","106.2
242","45.2
306","48.9
166","23.8
321","23.4
28","36.1
58","31.5
114","45.3
33","48.9
328","64.7
297","67.2
85","44.4
287","47.1
141","31.1
288","35.6
252"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Fordham,A10,"93.5
301","106.4
245","41.9
342","50.5
248","21.4
235","16.9
332","31.5
209","34.5
257","32.0
306","39.5
218","67.8
215","69.3
193","42.0
332","50.3
280","27.8
341","34.0
168"
North Carolina A&T,MEAC,"93.2
302","109.3
293","46.7
262","48.5
153","21.4
237","20.9
129","30.1
260","36.2
301","34.8
250","33.4
88","63.1
329","71.6
307","47.8
170","46.9
132","30.1
310","34.2
179"
Charleston Southern,BSth,"92.9
303","107.8
269","46.9
257","49.5
193","21.8
256","20.5
161","33.5
144","34.4
253","28.7
329","38.7
201","66.2
262","66.4
57","44.7
274","49.6
246","34.5
150","33.0
110"
Monmouth,NEC,"92.7
304","106.5
248","46.2
277","50.2
234","21.5
238","22.3
61","30.3
251","32.1
149","35.9
218","39.5
217","68.5
192","67.0
74","45.9
236","50.7
289","31.1
289","32.8
101"
Texas Southern,SWAC,"92.7
305","102.9
176","49.5
137","48.0
131","24.9
340","25.6
6","33.2
158","33.9
231","41.4
82","47.8
319","62.8
331","67.6
103","51.5
41","47.5
158","29.2
328","32.7
96"
Saint Peter's,MAAC,"92.6
306","92.8
24","44.4
323","42.8
1","24.4
331","22.1
66","38.6
21","32.7
172","35.3
236","41.3
246","66.4
255","65.3
26","43.1
311","41.1
6","31.7
268","30.8
37"
Western Illinois,Sum,"92.5
307","101.1
140","45.5
294","45.4
38","20.9
201","19.2
243","26.3
329","32.8
185","39.8
113","45.9
303","67.9
210","68.9
173","42.6
323","44.9
59","35.1
122","31.1
42"
Central Arkansas,Slnd,"92.5
308","106.6
251","46.0
285","50.5
245","21.9
263","20.2
186","31.4
212","33.3
206","46.5
20","34.6
111","63.4
325","70.7
263","45.9
239","49.6
245","30.9
297","35.1
223"
Mississippi Valley St.,SWAC,"92.3
309","112.4
333","46.2
276","51.8
301","24.9
339","21.5
95","31.1
220","33.8
229","37.4
174","42.1
264","63.8
320","66.3
55","44.9
265","51.8
319","32.3
245","34.6
193"
Central Connecticut,NEC,"92.3
310","108.0
275","45.1
307","50.4
241","20.8
197","22.3
59","32.1
190","33.6
220","34.2
264","28.6
16","71.7
87","67.0
73","44.3
291","49.6
247","31.2
284","34.8
209"
North Florida,ASun,"92.2
311","102.6
172","47.3
238","47.6
113","24.0
323","21.7
81","29.2
284","37.0
318","39.1
125","43.1
272","63.2
327","68.3
143","45.1
263","45.3
75","34.3
160","35.5
249"
Maryland Eastern Shore,MEAC,"92.0
312","109.0
285","44.8
316","49.2
175","22.9
306","18.2
284","34.2
118","33.4
209","36.3
207","36.6
155","64.4
306","65.3
27","44.4
283","51.5
310","30.6
303","29.8
11"
Presbyterian,BSth,"92.0
313","111.5
323","47.7
216","51.9
304","23.0
311","18.8
259","23.2
343","36.9
317","27.2
343","30.1
36","69.8
141","71.0
278","46.6
216","49.8
250","33.2
217","37.4
306"
USC Upstate,ASun,"91.9
314","103.4
188","45.8
289","47.4
105","24.9
341","21.2
117","32.5
182","37.2
320","35.4
232","35.6
131","65.2
285","68.4
146","43.7
302","43.9
33","33.5
202","36.1
267"
Arkansas Pine Bluff 16,SWAC,"91.8
315","98.2
85","44.8
315","45.8
48","24.4
329","20.4
172","35.4
77","27.3
11","47.9
12","54.6
342","66.7
245","66.1
48","44.7
273","44.5
47","30.0
311","32.4
83"
New Hampshire,AE,"91.8
316","102.0
160","42.7
336","46.4
62","20.4
177","20.4
169","32.7
174","29.1
40","40.0
110","43.6
281","64.4
303","70.3
249","41.8
333","46.2
112","29.4
325","31.3
50"
Columbia,Ivy,"91.7
317","104.6
217","45.3
301","51.1
269","22.1
271","22.4
56","31.4
215","29.1
41","38.1
153","43.0
271","67.1
228","69.4
197","41.6
336","49.9
258","37.6
40","35.5
246"
Tennessee Martin,OVC,"91.5
318","112.0
331","42.2
341","53.2
329","22.4
286","20.0
196","33.4
152","34.6
260","37.9
159","40.4
230","66.9
239","71.3
296","40.2
345","51.5
312","31.4
278","38.0
320"
Gardner Webb,BSth,"91.5
319","112.0
330","46.7
260","52.8
320","24.3
328","20.0
197","30.5
245","36.2
300","29.4
325","41.2
245","65.7
278","66.5
61","44.4
286","53.1
335","34.2
171","34.8
207"
Fairleigh Dickinson,NEC,"91.5
320","109.0
286","46.1
279","49.1
168","22.6
295","17.8
304","28.9
293","32.8
183","44.3
44","36.5
149","64.7
296","64.9
21","45.2
258","45.7
87","32.2
250","36.9
292"
Stetson,ASun,"91.3
321","111.8
328","44.7
321","54.4
339","21.8
258","20.9
130","26.8
324","35.0
277","29.9
322","44.2
287","61.2
340","68.6
160","43.9
298","53.5
337","30.6
302","37.7
315"
Winthrop 16,BSth,"90.9
322","97.0
68","41.6
344","45.7
46","18.0
54","22.6
46","34.0
128","29.8
60","35.3
238","39.4
216","63.7
322","67.2
87","42.6
322","46.1
107","25.8
347","30.0
17"
Grambling St.,SWAC,"90.6
323","115.4
342","44.7
320","50.0
217","22.3
281","21.9
74","29.0
292","36.4
304","36.2
210","55.3
346","68.9
176","64.8
19","41.7
335","50.0
265","34.3
159","33.4
133"
Southeast Missouri St.,OVC,"90.6
324","106.9
258","45.2
305","51.9
308","22.7
298","21.0
127","29.7
275","33.1
196","41.4
83","47.7
316","65.2
289","66.3
54","42.8
319","50.8
294","33.9
183","36.3
275"
Wagner,NEC,"90.2
325","111.6
326","47.4
234","48.9
163","24.7
336","21.1
122","29.7
272","36.7
309","28.1
336","39.9
226","61.9
334","67.5
100","44.4
285","48.9
224","34.5
147","32.6
91"
Marist,MAAC,"90.1
326","113.4
337","45.4
296","52.2
313","22.1
274","18.7
263","26.1
331","34.6
262","28.4
335","37.5
176","63.8
319","69.9
229","41.0
341","51.7
315","35.1
123","35.4
237"
Southern Utah,Sum,"89.9
327","109.1
288","46.9
258","49.5
194","26.6
346","17.2
323","30.9
226","33.9
232","38.7
130","45.2
295","71.8
83","68.6
155","45.4
249","48.5
205","34.2
172","34.4
187"
Coppin St.,MEAC,"89.8
328","109.4
295","43.4
331","49.2
176","21.1
218","22.1
65","29.9
263","38.8
341","29.2
326","42.0
262","74.3
25","67.9
109","41.4
338","51.1
304","32.3
244","30.8
36"
Toledo,MAC,"89.8
329","108.2
277","46.0
284","51.3
279","23.3
316","16.7
334","27.2
319","32.9
190","27.3
342","36.3
144","63.1
330","67.5
99","44.3
290","51.5
311","33.1
220","33.9
160"
New Orleans,SB,"89.7
330","104.4
211","45.2
304","50.8
262","24.2
324","20.8
140","28.9
295","29.0
38","39.1
126","43.7
283","68.5
191","69.0
178","42.7
320","49.9
257","33.5
203","35.2
229"
Army,Pat,"89.6
331","97.5
75","46.5
268","48.9
164","22.4
283","26.3
4","29.9
265","30.1
68","30.7
313","48.2
323","65.5
280","70.0
233","45.2
256","47.9
182","32.8
225","33.4
134"
Utah Valley,GWC,"89.5
332","109.7
299","45.4
299","50.3
239","21.2
219","20.0
194","28.1
307","29.2
43","35.2
241","39.3
214","74.1
27","70.8
266","41.6
337","48.5
206","35.5
111","36.2
271"
Savannah St.,ind,"89.5
333","104.0
201","45.7
291","49.9
211","25.4
343","23.0
38","33.1
161","32.1
148","30.4
317","41.1
242","64.4
305","67.7
105","46.3
224","48.9
222","29.5
322","34.8
211"
UT Rio Grande Valley,GWC,"89.2
334","108.2
278","44.8
317","53.2
328","20.7
188","22.6
47","24.1
337","33.3
207","36.8
194","41.8
260","64.4
307","65.8
42","43.3
309","53.0
333","31.5
274","35.9
263"
St. Francis NY,NEC,"88.6
335","105.8
237","46.2
275","49.8
209","23.4
317","25.2
7","31.4
213","33.6
221","36.6
200","37.5
175","61.5
338","70.7
264","45.9
237","48.6
208","31.2
282","34.6
197"
Alabama A&M,SWAC,"88.5
336","108.9
284","40.5
347","48.3
143","22.3
282","26.0
5","34.4
110","41.3
347","48.0
11","42.1
263","63.9
316","63.0
2","39.9
346","48.9
225","28.4
337","31.1
44"
Winston Salem St.,ind,"88.3
337","108.0
274","43.5
330","49.8
210","25.4
344","20.9
132","34.1
124","37.3
322","39.3
120","41.6
253","58.7
345","67.7
106","43.4
308","51.0
297","29.0
332","31.6
57"
Howard,MEAC,"88.2
338","110.3
303","42.7
334","51.4
284","22.4
285","18.4
277","32.1
192","33.7
227","40.9
92","33.2
83","59.2
344","67.3
91","41.8
334","51.9
322","29.7
321","33.3
126"
SIU Edwardsville,ind,"88.0
339","110.4
305","43.7
329","52.5
317","21.4
236","18.9
253","24.5
336","34.8
269","31.6
308","40.9
236","70.6
117","68.2
133","42.1
330","51.4
307","31.3
281","36.8
290"
Prairie View A&M,SWAC,"87.2
340","101.1
142","42.5
338","46.0
52","20.8
193","23.0
37","30.6
240","32.3
161","38.1
147","36.0
138","61.3
339","63.3
6","43.0
313","46.4
119","27.8
340","30.2
24"
North Carolina Central,ind,"87.1
341","107.7
267","42.5
340","54.6
340","24.5
335","24.6
10","30.6
242","37.6
330","27.8
338","38.2
190","66.9
240","68.4
144","40.3
343","56.9
347","32.1
251","33.0
111"
NJIT,GWC,"86.6
342","106.9
257","43.0
333","49.1
171","22.2
276","21.6
88","28.0
308","32.4
164","32.0
305","43.2
277","64.4
304","73.4
337","41.0
340","47.5
164","31.0
293","34.9
216"
Chicago St.,GWC,"86.5
343","110.3
304","40.9
345","53.6
332","23.3
315","23.3
30","34.3
116","32.8
182","36.9
192","47.4
314","65.8
272","67.4
94","40.7
342","51.4
308","27.5
342","37.9
319"
Dartmouth,Ivy,"85.2
344","106.1
240","40.7
346","50.0
218","21.1
216","20.7
146","28.4
300","34.7
266","26.6
345","38.6
199","65.9
269","71.8
313","39.8
347","50.2
276","29.1
330","32.9
108"
Southern,SWAC,"84.2
345","110.9
316","42.7
335","49.1
172","23.2
314","20.7
148","28.2
304","38.0
335","36.7
196","34.5
107","59.8
343","63.1
3","43.6
303","49.2
235","27.2
343","32.6
94"
Alcorn St.,SWAC,"82.7
346","115.7
344","41.8
343","52.3
315","27.4
347","20.8
141","29.2
285","39.7
345","42.2
71","44.7
290","61.1
341","63.5
8","40.3
344","50.0
266","30.9
296","38.3
324"
Bryant,NEC,"81.1
347","110.4
308","42.5
339","50.7
258","25.2
342","19.1
247","23.6
340","36.0
297","26.9
344","43.1
273","66.7
249","66.0
44","42.4
326","48.4
202","28.5
336","36.8
291"
