Delaware St.,MEAC,"98.3
252","113.8
335","48.5
198","54.2
335","17.8
49","24.5
10","26.9
311","43.3
345","27.6
339","34.6
100","72.5
77","67.2
62","47.0
206","54.3
339","34.1
184","35.9
250"
St. Francis PA,NEC,"98.3
253","111.5
317","48.4
202","53.1
322","22.8
310","20.2
158","29.6
265","34.4
261","36.3
216","43.2
272","72.7
69","65.3
17","47.7
180","50.8
289","33.3
219","38.8
336"
Fairfield,MAAC,"98.3
254","92.9
19","47.2
256","44.6
15","21.0
231","24.1
14","35.0
83","31.7
147","38.9
130","31.5
52","65.4
282","64.4
9","47.9
168","43.3
20","30.0
322","32.0
45"
Sacred Heart,NEC,"98.3
255","108.2
275","48.2
213","51.0
261","22.9
313","22.0
62","33.1
144","33.8
248","37.6
176","40.2
232","70.2
138","69.7
190","46.6
219","50.9
293","34.5
166","34.1
156"
Southern Illinois,MVC,"98.2
256","100.0
109","47.1
259","48.8
153","22.2
282","19.2
224","30.4
243","28.2
31","38.4
145","42.4
259","69.2
173","71.3
282","46.6
222","46.3
108","32.1
275","36.5
283"
Kennesaw St.,ASun,"98.1
257","114.9
339","46.4
288","52.0
300","21.3
249","17.6
302","33.8
113","38.1
336","35.2
249","32.5
67","64.9
295","66.3
38","46.6
223","50.7
286","30.6
311","36.8
295"
St. Francis NY,NEC,"98.0
258","102.0
136","46.1
294","49.2
178","19.7
151","24.6
8","32.2
177","35.8
307","40.1
107","45.5
302","66.2
269","68.2
112","45.8
256","49.5
246","31.1
300","32.4
65"
Jacksonville,ASun,"98.0
259","98.5
79","45.6
304","46.9
71","21.4
251","23.2
33","36.4
43","31.7
145","38.6
140","45.7
305","67.3
233","67.1
57","45.4
271","46.6
117","30.9
306","31.6
33"
Fordham,A10,"97.9
260","109.4
289","45.2
312","49.5
194","20.7
220","15.5
341","34.2
99","33.7
243","30.7
316","35.6
122","63.1
319","68.2
113","42.6
328","48.1
186","33.6
207","34.8
196"
Massachusetts,A10,"97.9
261","99.0
88","44.4
322","46.7
65","20.1
181","19.9
176","34.8
88","33.8
247","37.3
188","41.8
254","66.1
270","67.9
102","45.2
279","45.1
63","28.6
341","33.0
96"
Norfolk St.,MEAC,"97.8
262","110.7
309","48.6
190","48.5
134","22.6
301","18.3
273","32.2
178","33.6
241","41.0
90","47.8
325","67.8
214","70.1
210","49.8
85","46.0
92","30.7
308","36.4
277"
Illinois St.,MVC,"97.8
263","101.7
133","47.3
251","49.0
160","21.2
241","18.4
267","30.7
231","28.1
26","33.6
274","34.6
99","70.8
122","69.2
156","47.6
182","46.7
121","31.0
304","35.5
235"
Cal Poly,BW,"97.7
264","98.1
71","45.5
306","45.1
20","18.9
102","21.6
71","32.0
185","31.6
142","37.0
194","42.4
260","67.0
244","70.9
262","44.1
304","45.6
79","31.7
283","29.3
4"
Tennessee Martin,OVC,"97.7
265","110.2
300","47.4
243","52.7
313","21.7
264","20.9
109","29.3
271","35.6
301","40.1
109","38.4
183","74.3
37","68.6
124","46.2
239","53.9
338","33.4
214","32.9
88"
Campbell,ASun,"97.6
266","105.7
230","48.5
200","49.5
192","22.0
279","22.2
54","34.4
95","34.4
260","41.3
84","51.3
337","64.5
302","69.5
175","47.6
183","45.8
86","34.9
146","37.6
315"
Bowling Green,MAC,"97.6
267","104.3
204","47.0
262","50.9
256","20.4
198","22.7
40","30.3
248","33.2
220","30.7
318","38.6
191","64.1
310","67.0
55","48.2
156","49.9
257","29.3
335","35.2
217"
Troy,SB,"97.5
268","107.1
251","47.3
250","52.1
301","19.7
144","19.5
203","30.3
247","31.8
155","29.2
331","36.5
146","66.4
263","69.9
202","44.8
295","49.9
259","33.8
197","37.0
306"
Chattanooga,SC,"97.5
269","107.4
256","48.3
208","53.4
328","21.2
240","17.9
287","30.4
241","26.1
4","41.3
85","33.2
76","64.8
297","69.0
146","48.6
141","53.5
334","31.9
281","35.6
238"
Binghamton,AE,"97.5
270","112.5
324","46.8
274","51.5
285","19.9
166","17.8
292","30.0
257","37.3
331","28.3
335","29.3
31","70.1
144","69.6
180","42.6
330","48.6
204","35.4
112","38.1
325"
Northern Illinois,MAC,"97.5
271","109.0
287","47.1
258","50.0
221","20.5
203","16.7
325","30.9
224","29.7
73","38.5
144","43.0
268","69.6
163","67.7
86","46.6
220","48.8
212","32.2
270","35.0
207"
Nicholls St.,Slnd,"97.3
272","103.6
183","48.8
185","51.1
263","19.8
156","24.6
9","27.0
310","33.0
212","37.4
185","46.6
312","69.8
156","71.6
292","49.2
109","51.3
301","32.2
268","33.7
129"
Stephen F. Austin,Slnd,"97.2
273","99.4
95","48.6
193","48.6
141","22.7
304","23.4
28","36.7
30","27.5
15","34.8
255","35.2
113","71.5
105","66.7
44","49.0
114","50.7
284","31.4
289","29.3
5"
UC Riverside,BW,"97.2
274","108.4
278","46.5
281","51.8
294","20.7
218","19.6
197","32.9
151","32.6
195","32.9
292","39.7
221","68.1
205","71.1
273","44.2
303","47.7
170","35.2
122","38.4
329"
Coppin St.,MEAC,"97.2
275","108.3
276","49.1
172","49.7
202","18.8
98","20.8
115","30.8
227","35.1
285","32.0
300","35.8
126","71.7
100","67.2
63","46.0
251","48.6
202","36.3
75","34.3
165"
Stetson,ASun,"97.2
276","109.7
295","48.0
220","51.5
283","23.7
329","21.5
78","33.6
127","36.5
322","41.2
87","45.2
295","62.2
330","69.4
170","49.1
113","49.1
229","30.5
314","36.8
296"
Manhattan,MAAC,"97.1
277","110.4
304","43.8
332","51.3
275","21.0
234","19.0
241","33.7
121","37.2
329","33.7
271","34.7
102","69.9
151","65.3
18","43.5
314","47.5
167","29.9
328","38.5
333"
Middle Tennessee,SB,"97.1
278","99.9
104","47.4
244","49.1
169","22.4
290","24.3
11","34.6
92","31.1
115","48.2
9","57.5
343","71.1
114","68.9
137","45.9
253","47.1
145","34.2
177","35.2
216"
Liberty,BSth,"97.0
279","105.1
221","47.1
261","49.4
187","22.8
309","20.3
152","37.8
11","31.4
128","35.7
239","35.3
115","68.3
200","61.9
3","46.5
224","49.1
231","32.3
266","33.4
111"
Cal St. Bakersfield,ind,"97.0
280","110.3
302","45.0
314","53.0
320","19.4
132","19.8
180","31.8
189","35.9
311","36.0
226","39.6
219","68.9
188","73.3
334","42.7
325","53.4
333","33.2
222","34.6
184"
Colgate,Pat,"97.0
281","111.6
319","46.9
270","51.4
278","23.0
316","16.8
323","31.5
201","30.8
102","37.5
182","44.7
290","68.2
203","74.3
342","45.5
266","51.8
312","33.5
210","33.8
134"
North Carolina Central,ind,"97.0
282","111.6
318","49.8
132","51.1
262","22.9
315","21.8
67","29.2
275","35.0
280","37.6
177","42.9
265","71.2
110","71.9
303","48.1
159","52.6
323","35.2
120","32.2
49"
LSU,SEC,"96.9
283","99.0
86","45.0
313","46.4
54","21.7
263","20.0
169","32.1
180","35.0
279","37.6
171","40.0
228","66.5
260","70.6
243","44.2
300","45.3
71","31.2
299","32.8
83"
Auburn,SEC,"96.6
284","101.8
135","43.9
330","49.8
212","21.5
256","22.8
38","33.8
118","33.6
240","39.4
121","45.5
303","65.3
284","67.8
95","42.2
333","49.5
247","32.1
272","33.5
117"
Southeast Missouri St.,OVC,"96.5
285","109.8
296","47.8
229","49.0
158","21.5
254","17.4
311","30.5
237","31.3
125","47.5
13","43.8
279","61.7
334","71.9
305","47.0
204","48.3
194","33.2
224","33.7
126"
Samford,SC,"96.5
286","110.8
312","51.9
50","51.0
260","21.5
259","20.5
138","19.9
345","37.3
333","35.8
233","33.1
75","67.8
215","70.5
238","51.3
38","48.1
183","35.0
138","37.0
304"
Jacksonville St.,OVC,"96.5
287","108.1
273","47.9
225","51.9
296","22.4
294","23.8
21","31.5
202","35.8
308","33.8
270","49.5
331","64.9
296","72.0
306","44.8
293","51.3
303","36.5
69","35.5
229"
Illinois Chicago,Horz,"96.5
288","104.0
192","46.4
285","50.6
244","24.3
336","17.9
289","35.8
56","31.5
132","30.7
317","35.4
119","67.1
242","67.5
79","46.3
235","48.9
226","30.9
307","36.4
276"
UT Arlington,Slnd,"96.4
289","105.0
218","50.2
114","48.7
142","24.9
342","22.4
48","32.3
172","34.5
262","33.2
285","46.8
318","69.0
178","67.2
64","49.4
100","47.3
148","34.4
168","33.9
140"
Winthrop,BSth,"95.3
290","102.4
147","44.8
317","48.1
121","18.8
95","21.1
96","32.5
160","31.2
119","36.6
203","39.4
210","64.0
312","69.1
154","44.6
297","46.3
109","30.2
319","34.4
173"
UMBC,AE,"95.0
291","119.7
345","45.3
309","55.1
340","19.3
125","18.5
265","29.5
267","34.5
264","27.9
338","43.4
274","70.7
126","71.5
289","43.3
318","53.2
330","33.1
227","38.5
332"
Jackson St.,SWAC,"95.0
292","107.7
263","47.0
263","50.1
225","22.7
305","25.1
5","34.4
96","29.6
68","42.5
64","53.0
340","64.5
304","65.4
23","45.5
267","48.4
198","33.4
212","35.6
237"
Saint Peter's 14,MAAC,"94.9
293","92.2
14","45.5
307","42.4
2","22.9
314","21.6
75","32.1
181","34.3
259","38.9
129","42.1
256","64.4
305","65.5
26","42.7
323","40.7
2","34.4
171","30.6
15"
Georgia St.,CAA,"94.9
294","99.5
97","47.5
242","46.3
49","23.0
317","20.8
119","35.8
59","31.5
133","32.8
293","50.6
336","59.4
344","71.0
270","45.4
272","44.5
45","35.0
137","33.0
93"
High Point,BSth,"94.7
295","109.9
297","46.2
293","51.4
279","22.2
286","21.3
88","31.6
196","34.8
271","38.3
150","48.7
328","67.1
243","70.7
247","43.7
308","51.7
311","34.7
161","33.8
131"
Marist,MAAC,"94.7
296","110.9
313","44.1
328","49.6
200","21.9
274","16.4
328","27.8
300","33.7
245","36.3
213","37.6
169","71.2
108","70.3
223","42.6
327","48.5
200","31.1
301","34.4
170"
Morgan St.,MEAC,"94.6
297","101.3
128","45.6
303","47.5
98","22.2
283","21.1
98","36.7
33","31.0
111","45.4
26","43.9
281","68.1
204","69.3
165","46.0
250","47.3
154","29.6
331","32.1
48"
UT Rio Grande Valley,GWC,"94.5
298","114.7
338","48.4
203","55.1
339","23.0
319","21.1
99","28.9
281","32.1
169","42.7
56","46.5
311","66.8
255","70.2
219","43.7
309","51.9
314","37.3
48","41.1
345"
Mount St. Mary's,NEC,"94.5
299","103.5
181","46.4
289","47.4
93","22.6
303","20.6
132","29.1
276","36.1
317","36.8
198","38.5
189","68.0
209","67.4
74","45.6
263","46.8
126","32.5
258","32.6
71"
Florida Gulf Coast,ASun,"94.5
300","104.9
214","45.4
308","52.2
305","23.8
331","21.5
79","35.4
70","32.7
196","42.6
61","35.3
114","65.1
290","67.1
58","43.5
313","50.1
265","33.0
231","36.9
298"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Texas A&M Corpus Chris,Slnd,"94.5
301","108.9
285","47.0
265","51.6
287","26.2
344","19.1
235","33.7
122","33.9
252","40.5
104","35.9
129","64.6
300","72.2
315","48.8
128","51.9
313","28.7
340","33.9
146"
Fairleigh Dickinson,NEC,"94.5
302","109.5
293","44.4
321","49.3
184","22.1
281","16.2
333","33.4
134","32.3
180","39.4
120","37.9
174","67.5
227","69.1
153","42.9
322","46.6
119","32.1
278","36.7
293"
Stony Brook,AE,"94.4
303","98.3
78","44.1
329","45.3
22","19.2
118","21.0
101","31.5
198","31.7
149","30.9
314","34.7
103","65.2
285","70.7
248","40.3
344","44.7
52","33.9
191","30.8
20"
Monmouth,NEC,"94.3
304","105.3
229","46.5
284","49.2
177","22.5
296","20.9
110","31.3
208","33.3
226","37.9
166","32.9
72","63.9
313","67.4
75","45.3
277","46.2
103","32.5
257","35.5
234"
Louisiana Monroe,SB,"94.3
305","113.5
333","46.3
290","54.6
337","22.6
298","19.6
199","32.5
162","31.8
153","33.7
273","41.3
246","64.3
306","69.8
198","45.5
270","52.5
322","32.1
274","38.8
337"
Hampton 16,MEAC,"94.2
306","99.3
92","45.9
296","43.1
4","18.0
60","22.8
37","29.3
270","35.9
313","41.3
83","36.3
136","64.5
301","67.2
67","44.8
290","41.0
3","32.1
271","31.8
36"
Seattle,ind,"94.1
307","101.4
130","44.6
318","51.1
267","23.4
325","23.6
22","35.7
65","32.5
189","35.8
234","46.8
316","65.7
280","72.2
314","44.2
302","50.9
295","30.3
317","34.4
171"
Gardner Webb,BSth,"94.0
308","104.9
217","46.9
268","51.5
284","22.6
297","21.4
83","30.7
232","29.1
56","31.4
308","39.5
215","64.2
308","72.1
310","45.6
265","48.8
216","32.8
246","38.0
324"
Mississippi Valley St.,SWAC,"94.0
309","108.1
271","46.0
295","48.5
135","23.4
323","20.4
145","31.8
190","30.7
101","38.8
134","47.2
319","66.5
261","69.6
182","44.7
296","48.8
217","32.4
263","32.0
44"
Hartford,AE,"93.8
310","103.1
165","45.8
297","51.3
274","19.3
122","25.1
4","27.6
304","33.0
211","23.5
345","38.8
195","60.0
342","72.1
311","45.9
255","48.8
214","30.5
312","36.5
284"
Louisiana Tech,WAC,"93.7
311","101.3
127","47.2
257","49.0
161","24.4
337","19.7
192","31.5
200","28.1
24","36.3
212","42.8
264","65.2
287","69.9
203","46.1
244","48.8
213","32.9
239","32.9
90"
San Diego,WCC,"93.6
312","103.9
190","46.5
280","50.9
257","22.7
308","20.0
171","25.7
326","36.8
324","36.6
204","43.3
273","66.9
251","71.8
300","46.2
240","51.5
305","31.5
286","32.9
91"
Sacramento St.,BSky,"93.3
313","109.7
294","44.4
323","51.1
268","22.4
291","17.7
298","33.4
133","32.9
204","37.7
170","36.7
149","68.8
190","67.3
68","43.8
306","49.2
237","30.4
316","36.2
264"
North Dakota,GWC,"93.2
314","105.3
228","47.6
238","49.2
176","20.6
208","19.7
188","28.6
288","28.3
34","42.9
51","42.2
257","66.4
262","69.8
197","45.9
254","47.5
166","33.9
193","35.3
221"
South Carolina St.,MEAC,"93.1
315","110.0
299","46.6
279","51.3
273","24.4
338","20.6
133","35.8
58","36.1
316","32.8
295","44.7
291","66.9
250","69.9
201","46.1
248","50.8
290","31.7
284","34.8
197"
Eastern Illinois,OVC,"93.0
316","106.6
239","45.7
301","49.3
183","22.1
280","19.0
242","32.0
184","31.0
112","33.3
283","38.8
194","71.7
99","69.1
152","44.9
289","46.4
112","32.1
276","36.1
259"
NJIT,GWC,"92.7
317","106.7
241","47.9
223","49.7
205","19.1
114","19.3
216","28.9
282","28.5
40","33.2
286","46.6
314","62.1
331","69.6
185","45.1
281","47.8
174","35.5
102","35.5
230"
Alabama St. 16,SWAC,"92.6
318","106.7
240","44.2
327","46.7
66","23.4
326","23.3
30","35.9
54","33.3
223","45.7
25","52.8
338","61.2
338","69.1
155","44.5
298","43.8
27","29.1
337","35.7
246"
Navy,Pat,"92.6
319","102.2
142","46.3
291","51.1
266","20.4
199","25.3
3","22.3
340","33.9
253","38.7
137","41.7
253","71.2
109","70.4
230","47.5
187","50.7
285","29.9
324","34.6
187"
Dartmouth,Ivy,"92.4
320","107.6
262","44.2
325","52.1
302","20.6
212","21.2
92","26.5
316","35.5
294","29.5
329","36.5
145","69.7
160","70.3
224","42.2
334","50.1
267","32.6
255","37.0
308"
USC Upstate,ASun,"92.2
321","107.5
259","43.6
335","52.1
303","22.4
293","20.1
166","32.7
155","34.6
266","28.0
337","39.0
202","60.0
343","66.9
52","43.5
311","52.1
318","29.1
338","34.7
191"
Central Michigan,MAC,"92.2
322","101.4
131","43.2
337","50.4
238","21.0
230","22.4
46","32.3
173","30.1
82","33.1
289","52.9
339","63.0
320","66.3
39","40.7
341","48.8
219","33.3
218","36.7
291"
Houston Christian,GWC,"92.0
323","113.8
334","45.2
311","52.6
312","22.3
289","22.2
57","31.0
218","38.0
335","41.6
79","47.6
323","67.8
217","64.5
11","43.4
315","52.0
316","33.1
225","35.9
251"
Niagara,MAAC,"91.6
324","104.9
216","42.1
343","49.2
180","20.4
201","22.6
41","29.7
264","38.8
339","39.6
117","38.4
185","66.0
274","67.6
85","42.6
326","48.8
218","27.5
345","33.3
108"
New Hampshire,AE,"91.6
325","102.5
153","42.9
338","46.3
50","19.2
116","19.0
239","31.7
193","31.3
123","34.1
265","37.7
170","61.0
340","67.3
71","42.7
324","44.5
46","28.9
339","33.4
114"
Maryland Eastern Shore,MEAC,"91.5
326","113.2
329","44.2
324","53.3
326","20.2
187","20.6
129","32.3
170","36.3
319","33.7
272","46.6
313","64.1
311","68.4
119","44.9
287","53.4
332","28.3
342","35.4
227"
Texas Southern,SWAC,"91.3
327","105.1
222","48.3
209","47.6
102","24.1
334","23.5
23","30.6
233","33.6
242","47.7
10","39.6
217","63.2
317","62.5
5","50.2
73","46.8
123","30.1
321","32.8
84"
Toledo,MAC,"91.2
328","113.5
331","45.7
299","53.1
323","24.8
341","19.2
225","28.1
296","34.8
272","42.2
70","33.6
84","63.3
315","70.4
231","44.9
288","52.8
328","31.6
285","35.7
244"
Central Arkansas,Slnd,"90.7
329","111.3
314","45.5
305","56.2
345","22.2
288","22.2
56","29.2
274","35.8
310","41.5
80","40.4
235","63.3
316","70.6
244","44.8
294","57.0
345","31.4
290","36.2
263"
Eastern Michigan,MAC,"90.5
330","99.9
102","44.5
320","47.6
104","22.0
276","20.6
131","27.1
309","28.6
46","35.8
231","44.2
287","62.2
329","70.0
206","42.4
331","46.9
135","31.8
282","32.8
82"
Georgia Southern,SC,"90.1
331","108.0
270","47.9
222","55.5
343","25.7
343","22.6
43","30.4
244","34.6
267","38.2
152","49.5
330","67.8
218","69.7
192","47.5
189","55.5
342","32.6
253","37.0
307"
Savannah St.,ind,"89.7
332","100.6
119","43.8
331","46.6
61","22.8
311","22.5
44","28.8
284","34.6
269","35.1
250","48.4
326","66.8
253","68.6
127","42.6
329","44.6
49","30.5
313","35.0
210"
Chicago St.,GWC,"89.5
333","119.3
344","43.7
333","55.4
342","22.6
302","17.5
309","27.8
302","35.3
289","36.2
218","47.2
320","64.2
309","68.6
128","43.3
317","54.3
340","29.9
329","38.2
328"
Arkansas Pine Bluff,SWAC,"89.0
334","112.6
326","44.9
316","52.4
309","24.2
335","22.3
50","26.9
312","31.5
138","40.1
108","55.4
341","62.7
325","65.3
22","41.4
339","50.8
291","34.4
169","37.1
311"
Florida A&M,MEAC,"89.0
335","106.9
247","43.7
334","47.0
75","23.7
328","19.9
178","34.2
100","36.0
314","40.9
94","39.0
197","61.7
333","67.1
60","43.0
320","45.2
67","29.9
327","34.2
162"
Howard,MEAC,"88.8
336","111.3
315","42.4
341","51.8
295","24.0
333","20.9
112","35.2
78","34.9
275","42.6
60","44.9
292","62.3
328","64.8
12","40.5
343","50.3
274","31.0
303","36.3
270"
Alabama A&M,SWAC,"88.5
337","104.6
207","43.3
336","46.5
57","22.4
292","23.9
19","31.0
217","34.1
257","40.5
101","42.0
255","62.4
327","61.5
1","43.7
307","45.6
80","28.2
343","32.4
66"
SIU Edwardsville,ind,"88.5
338","113.5
332","46.7
276","53.6
331","23.7
330","18.2
279","22.1
342","37.0
327","33.5
278","44.4
289","67.3
234","70.8
256","45.5
269","53.1
329","32.4
264","36.6
288"
Western Illinois,Sum,"87.9
339","107.3
254","46.4
286","49.9
215","21.8
266","17.8
294","22.1
341","30.4
89","38.1
158","44.1
286","65.2
286","70.1
211","43.5
312","48.2
191","34.9
151","35.5
233"
Grambling St.,SWAC,"87.8
340","107.8
268","42.5
340","47.8
113","21.9
270","21.0
102","29.3
273","30.9
109","38.5
142","47.4
321","61.4
336","63.0
7","41.6
337","46.7
122","29.9
326","34.1
158"
Radford,BSth,"86.7
341","108.2
274","42.3
342","51.6
288","23.8
332","21.6
76","30.9
223","36.5
323","37.9
167","40.4
237","62.0
332","64.8
13","40.6
342","50.2
271","31.0
302","36.0
254"
Prairie View A&M,SWAC,"85.2
342","107.4
258","41.8
344","49.0
162","21.5
257","19.8
185","30.2
251","35.7
304","32.6
297","43.6
277","57.6
345","61.5
2","40.7
340","48.1
187","29.3
336","33.9
145"
Centenary,Sum,"85.1
343","111.8
323","44.2
326","55.1
341","26.2
345","20.7
126","26.5
317","39.6
342","47.6
12","46.3
309","62.8
322","67.7
88","43.1
319","56.0
343","31.2
296","35.6
239"
Alcorn St.,SWAC,"85.0
344","110.4
305","40.2
345","49.1
171","21.5
258","19.7
190","25.6
327","37.3
332","46.0
23","42.8
263","62.7
324","65.3
21","37.8
345","49.7
253","32.5
259","31.8
35"
Southern,SWAC,"82.9
345","113.8
336","42.8
339","49.2
179","24.7
340","19.1
234","28.1
297","38.8
340","34.4
260","36.7
151","60.5
341","67.0
56","42.1
335","51.1
298","29.5
334","30.2
12"
