Hofstra,CAA,"97.0
252","98.5
93","44.0
325","44.9
26","22.3
260","19.9
205","39.4
17","31.8
128","38.1
127","45.7
320","69.5
150","67.6
94","42.5
326","42.0
13","31.6
276","34.1
163"
Eastern Washington,BSky,"96.9
253","104.3
222","47.0
247","51.6
281","19.5
98","19.1
259","30.1
260","28.8
32","30.4
310","43.6
303","68.6
183","72.0
314","46.0
251","51.2
291","32.8
233","34.9
217"
Central Connecticut,NEC,"96.9
254","109.8
305","48.7
184","51.4
277","22.0
244","20.3
183","34.2
114","35.6
278","32.9
265","27.1
13","72.0
71","67.4
83","49.1
122","51.8
309","31.6
275","33.8
147"
Manhattan,MAAC,"96.8
255","98.6
96","44.6
320","48.6
142","20.7
179","21.3
129","34.6
102","28.8
31","44.5
18","39.7
250","64.7
295","65.6
26","43.5
310","47.1
126","31.5
280","34.3
173"
Hawaii,WAC,"96.8
256","99.0
111","45.9
287","48.5
139","24.1
315","21.6
117","39.9
9","33.0
185","44.8
16","39.7
249","70.7
104","70.5
256","46.8
218","46.7
108","28.6
333","35.2
238"
South Carolina St.,MEAC,"96.6
257","106.8
266","48.8
178","47.2
83","25.3
332","18.8
283","36.8
50","30.8
86","37.6
142","32.3
76","67.3
228","64.9
16","49.3
114","47.0
119","31.5
284","31.8
44"
Stony Brook,AE,"96.6
258","98.4
91","46.1
285","48.8
153","20.1
141","23.6
30","32.1
195","29.1
37","35.7
192","36.9
189","68.6
182","65.6
25","43.7
306","50.2
263","34.4
143","31.1
29"
UC Riverside,BW,"96.6
259","101.5
156","48.2
205","51.2
266","21.7
230","22.4
74","33.9
130","28.0
20","30.4
309","33.7
111","67.8
207","69.9
236","44.7
280","50.3
265","37.4
48","34.9
213"
Charleston Southern,BSth,"96.6
260","112.1
326","47.8
216","52.0
293","19.8
115","16.2
338","32.4
178","29.2
41","26.7
340","33.5
105","62.5
322","68.7
158","47.7
182","51.6
302","32.1
260","35.2
237"
Albany,AE,"96.5
261","103.6
205","45.5
300","49.2
171","23.1
288","18.8
282","38.6
24","25.0
1","34.4
218","43.5
302","71.9
75","66.8
56","46.0
249","49.8
243","29.4
330","32.1
52"
Wagner,NEC,"96.5
262","106.7
263","51.5
74","49.8
201","22.1
246","22.1
90","30.2
255","32.0
137","36.4
179","35.4
152","62.6
319","69.8
231","48.1
163","48.5
189","38.4
26","35.0
219"
Quinnipiac,NEC,"96.4
263","107.4
271","47.1
244","49.5
183","21.8
235","20.5
172","40.9
5","31.0
96","36.9
163","36.8
184","62.1
327","70.1
240","46.9
214","46.8
112","31.7
272","37.2
314"
Western Illinois,Sum,"96.3
264","110.2
308","48.8
176","52.8
312","21.5
219","19.9
203","29.3
273","33.7
222","30.2
314","42.8
292","71.1
97","72.5
322","44.3
290","50.5
269","40.2
10","38.7
334"
Longwood,ind,"96.3
265","113.4
336","47.5
230","52.3
301","19.2
91","26.1
7","29.2
275","39.5
337","32.1
283","44.8
314","67.3
232","69.7
219","47.3
197","54.1
333","31.9
264","31.5
38"
Norfolk St.,MEAC,"96.3
266","110.4
311","47.7
222","49.9
210","22.2
255","23.1
50","34.3
112","36.5
305","37.5
148","43.2
298","65.0
287","66.8
60","46.9
211","48.7
200","33.3
198","35.0
223"
Louisiana Monroe,SB,"96.1
267","108.9
297","44.8
315","51.6
282","22.6
275","19.3
251","33.2
150","33.7
220","40.2
66","39.4
242","71.8
78","70.4
250","42.5
327","49.7
241","33.2
209","37.8
328"
New Hampshire,AE,"96.1
268","104.4
224","45.0
311","48.9
156","20.5
166","18.8
279","33.1
152","27.9
19","31.5
291","48.7
332","65.1
283","67.2
74","42.6
323","48.6
196","32.1
258","33.0
102"
Delaware St.,MEAC,"95.9
269","113.5
339","48.1
207","50.8
249","24.9
328","20.3
187","33.8
133","39.3
335","26.8
339","37.5
200","65.6
277","69.8
230","46.3
240","49.5
234","34.3
149","35.7
257"
Penn,Ivy,"95.7
270","104.6
228","47.1
243","49.8
204","20.8
190","21.3
130","28.8
284","32.0
138","38.9
100","39.9
256","68.2
191","68.3
131","47.1
206","47.3
130","31.4
287","36.9
305"
Campbell,ASun,"95.6
271","101.7
162","47.6
226","50.4
232","22.8
281","22.5
67","35.1
91","32.5
160","39.9
73","40.5
265","70.5
114","66.0
31","45.9
254","50.2
261","34.5
137","34.0
158"
Eastern Illinois,OVC,"95.6
272","106.3
258","48.8
177","50.5
236","20.5
169","19.0
273","31.5
215","31.9
134","32.7
271","33.6
108","71.5
86","69.4
202","47.0
209","47.3
131","35.8
94","36.8
299"
Georgia,SEC,"95.6
273","97.4
72","46.7
263","48.2
124","24.6
323","20.9
151","34.1
117","33.1
196","30.2
312","28.3
19","63.8
309","68.7
157","44.6
283","47.5
139","34.2
155","33.0
98"
Stetson,ASun,"95.6
274","103.4
199","44.7
316","50.1
218","20.5
171","21.3
128","33.3
148","33.1
197","29.9
320","39.3
241","63.9
308","66.0
33","43.2
314","49.7
240","31.3
290","34.0
159"
Princeton,Ivy,"95.5
275","103.5
203","50.0
128","44.7
17","22.3
258","19.9
204","26.3
325","30.7
84","30.0
315","42.9
295","75.1
20","69.6
211","46.2
243","45.1
62","37.4
50","29.1
4"
Coastal Carolina,BSth,"95.3
276","107.8
281","49.5
150","50.3
226","23.7
310","20.5
174","34.8
97","34.7
249","31.4
294","34.4
132","61.8
329","68.7
159","49.5
107","49.1
216","33.0
220","34.6
192"
William & Mary,CAA,"95.3
277","100.8
144","47.2
238","48.7
146","22.3
259","19.8
209","31.5
214","31.2
109","31.5
290","31.7
67","65.6
276","71.0
282","47.8
175","47.8
147","31.0
304","33.5
126"
Stephen F. Austin 14,Slnd,"95.2
278","89.6
7","47.4
234","42.8
3","17.8
28","21.9
95","26.4
324","28.3
25","29.0
327","38.3
220","66.2
254","71.2
289","47.8
174","43.1
25","31.0
301","27.9
2"
Elon,SC,"95.2
279","107.3
267","48.4
200","52.5
303","20.7
183","19.7
220","28.2
303","32.9
182","33.3
252","36.8
186","65.7
275","69.4
204","46.6
226","52.6
327","34.9
126","34.9
216"
Arkansas St.,SB,"95.0
280","100.9
147","46.3
278","47.6
99","20.4
162","19.9
199","32.3
183","29.9
61","33.4
244","32.1
75","67.5
221","70.9
278","45.9
257","44.8
53","31.4
289","36.4
285"
Southeast Missouri St.,OVC,"94.9
281","116.4
341","47.0
252","52.8
313","21.6
228","16.3
337","28.9
280","37.3
322","36.5
178","34.3
127","69.0
173","70.0
238","46.6
228","51.7
308","32.0
263","36.6
292"
Centenary,Sum,"94.8
282","102.7
187","47.0
251","51.1
260","20.1
147","23.3
41","26.0
331","37.2
317","31.9
285","49.6
336","67.9
201","69.5
207","44.0
297","50.0
253","34.5
135","35.7
256"
Yale,Ivy,"94.7
283","101.9
166","47.7
221","49.5
182","23.6
303","22.5
69","31.1
235","29.4
43","40.8
54","38.4
221","66.3
253","66.8
59","48.7
138","48.9
210","29.8
319","33.9
156"
St. Francis NY,NEC,"94.6
284","108.0
285","49.6
147","49.1
162","23.1
293","20.7
164","29.0
279","35.9
288","33.6
240","44.5
311","64.4
302","67.7
99","45.6
264","47.8
148","36.4
70","34.8
206"
Northern Illinois,MAC,"94.6
285","106.6
262","47.7
220","50.4
231","23.3
298","22.5
68","34.4
107","33.5
213","40.2
64","43.2
297","58.8
342","70.7
272","45.9
259","47.9
150","34.4
144","37.2
313"
Iona,MAAC,"94.4
286","97.7
80","47.0
249","47.9
114","23.7
308","23.8
26","32.1
197","30.7
83","47.5
3","41.4
274","65.8
267","70.4
251","45.5
265","47.3
132","33.2
205","32.6
77"
Lafayette,Pat,"94.2
287","111.2
316","47.4
232","52.7
310","24.1
316","22.3
84","29.5
270","34.2
237","34.2
225","37.4
197","74.9
22","67.9
104","47.5
189","52.4
322","31.5
279","35.4
247"
Ball St.,MAC,"94.1
288","100.4
140","45.4
301","46.5
59","21.1
202","19.1
262","31.2
230","29.6
53","38.4
116","38.0
214","61.1
336","64.3
12","43.5
309","46.7
109","33.9
169","30.6
23"
St. Francis PA,NEC,"94.1
289","113.0
334","48.4
198","53.4
323","24.7
325","19.8
211","31.3
225","33.0
187","34.7
210","38.5
226","73.2
46","68.5
140","48.2
159","52.5
326","32.5
240","36.7
296"
Brown,Ivy,"94.0
290","107.9
282","48.4
197","51.5
279","22.2
250","16.1
340","25.9
332","27.5
13","37.9
134","25.0
5","65.9
263","66.9
64","48.9
132","48.2
173","31.7
274","38.8
336"
Houston Christian,ind,"93.9
291","112.9
333","46.9
258","55.0
336","21.7
233","19.5
235","28.4
296","36.9
312","32.4
278","39.7
251","65.8
271","73.5
339","45.9
256","55.3
339","32.3
252","36.2
274"
Central Arkansas,Slnd,"93.7
292","111.3
318","42.9
335","51.2
268","21.1
209","18.2
306","30.2
256","35.7
282","43.8
23","38.3
218","66.5
250","67.3
80","41.1
337","51.0
287","31.3
292","34.5
185"
Prairie View A&M,SWAC,"93.7
293","106.5
260","45.9
288","49.8
206","21.9
239","23.2
46","34.1
121","34.7
251","39.0
98","39.9
255","63.7
310","64.0
8","45.5
267","48.4
184","31.2
293","35.3
242"
McNeese St.,Slnd,"93.6
294","100.2
135","46.4
272","44.4
14","23.8
311","18.0
317","34.6
99","32.5
161","32.6
273","31.6
63","64.5
299","66.9
65","45.4
268","41.9
11","32.6
238","33.0
100"
Canisius,MAAC,"93.5
295","98.8
104","45.3
303","44.3
13","23.7
309","19.1
267","34.0
127","34.5
243","33.9
230","40.7
267","61.6
331","68.3
133","46.4
233","43.6
31","28.7
332","30.5
22"
Dartmouth,Ivy,"93.5
296","107.9
283","45.0
310","50.4
233","21.0
199","21.0
145","30.1
259","32.8
176","31.3
295","42.9
294","65.0
285","70.7
271","42.9
320","47.9
151","33.6
187","38.6
333"
UNC Greensboro,SC,"93.4
297","111.9
323","44.7
318","51.3
275","22.4
266","18.2
309","35.2
86","38.7
332","36.5
177","34.8
138","65.0
288","65.2
21","43.8
303","51.5
299","31.1
300","34.0
160"
Bryant,ind,"93.4
298","114.4
340","46.3
277","53.2
321","21.5
220","20.7
162","27.1
320","36.4
304","30.8
305","35.5
155","66.2
255","67.5
93","44.0
298","50.6
272","32.9
227","38.2
330"
Saint Peter's,MAAC,"93.4
299","101.5
157","44.4
321","47.4
94","23.6
307","24.4
15","35.4
80","37.6
324","38.4
118","43.8
305","66.3
252","68.2
125","41.7
333","46.1
86","34.3
147","33.1
105"
Bucknell,Pat,"93.2
300","105.9
252","44.4
322","46.5
60","20.0
135","16.4
336","27.4
314","29.8
57","29.9
319","40.3
261","67.8
204","69.5
208","40.6
340","46.3
97","34.3
152","31.2
31"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Marist,MAAC,"93.1
301","100.4
139","47.1
239","46.1
45","22.2
251","18.2
308","26.1
330","31.1
107","33.9
231","42.0
285","63.3
312","68.9
172","43.0
317","45.2
67","36.0
90","32.3
59"
Monmouth,NEC,"92.9
302","112.1
325","47.0
248","51.3
273","22.7
280","19.6
230","30.4
252","34.3
239","33.3
251","36.7
182","70.0
133","70.2
242","45.1
275","50.2
262","33.5
191","35.5
248"
Fordham,A10,"92.8
303","110.2
309","43.1
334","55.2
338","18.3
48","21.4
121","27.3
317","38.8
333","30.9
303","41.2
271","62.6
321","68.2
129","42.4
328","52.9
328","29.7
322","39.8
342"
Texas Southern,SWAC,"92.6
304","111.4
319","49.3
156","52.0
292","25.5
337","22.1
91","32.0
201","37.5
323","40.0
70","51.2
339","61.5
334","67.0
71","49.7
99","51.0
283","32.2
254","36.3
280"
Mississippi Valley St.,SWAC,"92.5
305","112.0
324","43.6
329","54.7
335","22.5
267","22.9
53","33.0
161","33.8
225","32.2
282","52.2
341","67.7
213","67.3
79","41.1
338","55.7
341","32.4
244","35.2
236"
UT Rio Grande Valley,ind,"92.4
306","111.6
320","48.6
187","54.1
329","23.1
290","21.3
133","28.6
292","29.7
55","39.6
84","39.5
244","60.9
338","69.1
186","50.4
80","53.3
330","29.5
327","37.0
309"
USC Upstate,ASun,"92.4
307","103.7
208","45.5
298","48.4
136","23.8
312","19.4
248","32.1
191","35.7
281","32.9
264","32.8
90","66.1
256","70.9
279","44.7
282","44.4
41","31.6
278","37.5
322"
Lehigh,Pat,"92.4
308","101.0
150","43.4
331","44.8
24","19.8
114","19.6
227","31.7
203","27.6
15","38.9
99","34.4
130","68.8
177","67.0
70","41.4
335","42.6
20","32.0
262","32.4
65"
Florida Gulf Coast,ASun,"92.0
309","105.0
237","45.6
296","49.3
175","24.8
326","21.7
112","31.1
236","35.6
279","43.5
26","40.7
266","70.1
129","66.6
49","43.3
311","49.5
236","33.7
180","32.7
82"
Toledo,MAC,"91.9
310","105.2
242","46.5
266","49.5
184","26.2
340","21.0
147","32.2
187","36.4
303","33.8
235","35.6
157","65.0
286","68.6
151","47.4
194","48.3
178","29.5
328","34.5
186"
Pepperdine,WCC,"91.8
311","103.8
212","42.7
337","51.9
291","23.2
296","19.7
224","33.0
158","33.5
214","27.5
335","37.2
195","69.5
152","67.6
95","41.3
336","51.6
304","30.7
309","35.0
224"
Winthrop,BSth,"91.7
312","101.9
168","44.6
319","48.8
154","20.6
177","20.0
196","32.3
184","33.6
218","26.4
341","37.7
208","67.7
210","70.7
267","45.5
266","47.1
124","28.2
336","34.3
174"
New Orleans,SB,"91.6
313","102.5
182","47.1
242","50.1
217","22.7
279","21.9
100","29.3
272","33.2
205","40.8
55","34.4
129","66.0
260","68.7
155","48.0
168","49.2
220","29.4
329","34.7
201"
Columbia,Ivy,"91.4
314","100.9
148","45.1
306","46.2
48","21.6
223","23.2
45","30.9
238","31.4
117","34.9
206","40.0
259","66.9
240","72.3
318","44.0
295","46.5
101","31.7
270","30.6
24"
Howard,MEAC,"91.2
315","110.4
313","47.2
236","50.6
241","23.8
313","20.3
186","27.0
321","36.7
309","40.8
56","34.0
121","63.9
307","65.9
30","47.0
207","49.5
233","31.8
269","35.4
246"
Presbyterian,BSth,"91.2
316","99.6
123","48.1
208","49.2
169","25.5
336","20.8
158","29.5
267","31.7
125","36.0
188","32.4
79","67.3
229","63.3
5","48.7
137","49.1
217","31.4
288","33.0
103"
Furman,SC,"91.1
317","109.4
299","45.3
304","53.7
327","21.6
226","19.6
229","29.6
266","34.7
254","34.0
229","44.5
310","69.0
174","67.9
108","44.7
281","52.4
323","31.0
305","37.4
320"
Northwestern St.,Slnd,"91.1
318","108.3
289","43.3
332","52.5
304","24.9
327","21.8
105","37.4
35","35.0
263","37.8
139","46.4
324","65.8
270","67.4
86","43.8
305","50.7
274","28.0
340","37.5
323"
North Carolina A&T,MEAC,"90.9
319","104.4
223","47.5
229","48.1
122","25.7
338","23.7
28","34.2
116","36.6
307","31.0
301","33.8
117","62.6
320","64.3
11","45.7
261","50.1
256","33.9
166","29.9
10"
High Point,BSth,"90.8
320","105.0
235","46.1
286","49.5
185","24.3
319","20.4
180","35.9
70","33.9
226","27.4
336","35.2
148","62.9
318","65.5
24","46.5
229","48.7
202","30.1
315","33.8
150"
Southern,SWAC,"90.8
321","110.9
315","45.6
295","50.7
247","25.1
330","19.3
252","35.9
68","30.7
82","37.9
133","32.0
70","65.7
273","64.5
13","44.2
292","50.8
279","32.5
242","33.6
131"
Fairleigh Dickinson,NEC,"90.7
322","112.5
329","45.6
294","53.0
319","24.4
322","20.7
165","32.2
185","39.0
334","42.4
32","31.9
69","63.6
311","69.7
224","46.9
213","52.0
310","28.1
338","37.0
311"
Hartford,AE,"90.5
323","106.2
256","47.0
246","52.6
308","21.1
205","21.7
110","24.1
337","33.0
192","28.2
333","45.2
318","70.9
102","69.0
178","47.4
196","51.0
284","31.0
302","36.6
293"
Alcorn St.,SWAC,"90.4
324","117.1
343","44.8
314","53.5
324","19.7
113","20.0
195","25.0
334","39.6
338","36.1
186","37.5
199","67.5
223","67.5
91","42.2
329","54.5
337","33.7
182","34.2
166"
Colgate,Pat,"90.3
325","105.4
247","45.3
305","46.4
54","23.3
299","19.0
274","28.1
305","35.1
269","37.9
130","34.4
131","67.1
235","69.7
220","44.2
291","45.8
80","31.7
273","31.8
43"
Detroit,Horz,"90.2
326","100.1
133","45.0
312","50.2
224","26.4
341","21.8
106","32.8
164","32.9
181","39.3
93","45.6
319","64.8
292","68.7
156","45.9
258","47.6
142","28.1
337","37.0
310"
Loyola Marymount,WCC,"89.7
327","106.0
253","39.9
343","54.3
331","22.2
256","21.6
116","31.3
223","37.6
325","34.2
226","34.2
124","68.5
185","68.6
148","38.6
344","51.1
288","28.4
334","39.5
341"
Florida A&M,MEAC,"89.6
328","109.8
303","44.9
313","51.1
261","20.3
159","22.5
65","26.1
329","38.4
331","32.7
272","39.1
239","62.2
326","66.6
51","42.9
319","50.7
275","32.1
255","34.7
200"
Eastern Michigan,MAC,"89.5
329","103.3
196","43.8
326","50.6
242","25.0
329","21.1
142","32.7
167","32.5
162","34.7
209","33.1
94","60.7
340","67.4
87","43.3
312","48.9
212","29.9
316","36.3
281"
Sacramento St.,BSky,"89.1
330","113.3
335","45.4
302","55.6
341","22.8
282","18.5
297","26.4
323","34.8
257","35.4
200","35.7
160","69.2
164","69.7
217","41.7
334","54.4
336","36.1
83","38.6
332"
Grambling St.,SWAC,"89.0
331","116.6
342","45.9
289","52.9
317","23.1
292","19.1
266","29.1
277","35.3
274","33.1
259","36.0
163","61.1
337","65.8
29","44.6
284","52.1
315","32.3
253","36.3
279"
Maryland Eastern Shore,MEAC,"88.9
332","117.9
344","42.1
339","50.6
243","25.2
331","20.5
175","39.1
21","37.3
319","44.0
21","39.9
252","61.8
330","69.5
210","40.0
342","49.6
238","31.0
303","35.1
232"
North Florida,ASun,"88.3
333","108.1
287","44.2
323","50.3
227","23.4
301","20.3
185","28.3
300","36.3
301","32.8
269","47.0
326","58.6
343","69.1
187","42.2
330","47.2
128","33.1
215","37.4
319"
Kennesaw St.,ASun,"88.1
334","111.3
317","43.8
327","52.8
314","22.1
249","23.3
42","33.4
146","39.9
339","23.0
343","41.7
280","65.0
289","67.9
110","41.8
332","52.2
319","31.4
285","36.2
275"
Arkansas Pine Bluff,SWAC,"88.0
335","101.7
161","43.6
328","48.0
120","27.1
343","23.5
36","37.0
45","34.6
246","36.7
166","52.3
342","61.8
328","66.7
55","43.8
302","47.1
125","28.8
331","33.4
121"
Bethune Cookman,MEAC,"87.7
336","100.0
132","43.2
333","47.8
109","22.6
271","23.9
23","35.4
82","29.0
35","38.4
119","47.9
330","62.4
323","62.8
2","43.7
307","47.7
145","28.0
339","32.0
50"
Army,Pat,"87.4
337","98.3
89","46.7
264","48.4
135","23.4
300","27.0
3","24.8
335","34.0
229","29.2
326","38.4
224","69.0
169","67.5
89","45.2
274","46.9
117","33.7
177","33.8
143"
SIU Edwardsville,ind,"86.9
338","102.3
178","45.0
309","51.3
274","23.5
302","19.5
236","19.7
343","36.0
292","29.9
321","41.4
277","69.9
139","64.2
9","43.1
316","50.1
257","32.5
241","36.8
300"
Alabama A&M,SWAC,"86.5
339","107.6
276","42.8
336","49.6
195","22.4
265","25.3
10","31.2
232","38.4
330","39.5
87","42.0
284","65.8
269","65.0
17","43.9
299","49.5
235","26.8
341","33.2
110"
Savannah St.,ind,"86.0
340","100.3
137","43.5
330","49.6
194","26.2
339","25.6
9","31.5
218","32.2
149","34.3
221","44.8
313","69.0
172","71.4
294","42.0
331","49.8
244","31.9
265","32.7
83"
North Carolina Central,ind,"85.2
341","113.4
337","42.0
340","55.8
343","24.2
317","23.1
51","27.8
309","40.6
343","30.8
306","41.2
272","67.6
218","67.7
98","40.5
341","57.8
343","30.2
314","34.2
169"
Hampton,MEAC,"85.1
342","94.6
41","41.9
342","44.7
22","25.4
335","26.3
5","36.1
61","36.2
295","37.6
141","35.4
151","66.0
259","65.8
28","43.2
313","43.8
32","26.4
343","30.9
27"
Winston Salem St.,ind,"83.9
343","107.3
268","42.4
338","51.2
269","25.3
333","24.4
16","31.3
227","35.3
272","34.3
222","43.4
300","56.4
344","62.8
3","42.5
325","51.3
296","28.2
335","33.9
157"
NJIT,ind,"73.2
344","106.1
254","38.5
344","49.1
165","27.4
344","21.6
118","29.3
274","33.0
189","30.6
307","45.0
317","63.1
314","67.9
111","39.3
343","45.2
68","24.8
344","37.7
327"
